Question,Answer
It's what they call a killjoy who spoils a social occasion,a party pooper
It's the gardening feat one might do from 6 feet under,push up daisies
In 1642 & 1643 this Dutch captain circumnavigated Australia without seeing it,(Abel) Tasman
"In other words, this vacation area in California's San Bernardino Mountains would be ""Large Grizzly""",Big Bear
"In 1977 President Carter stated that this man ""put the beer industry back on its feet""",Billy Carter
"Celine Dion's ""Tell Him"" came out one week before this lady, her duet partner, released it on her album",Barbra Streisand
"A group of soldiers, or what they do to get from one place to another",a troop
"Film in which Morgan Freeman tells Jessica Tandy, ""I'm just trying to drive you to the store""",Driving Miss Daisy
King Louis XVI gave this American a gold sword & made him a chevalier of France,John Paul Jones
This river winds its way through Hells Canyon,Snake River
"In ""American Pie"", ""them good old boys were drinkin'"" these two things",whiskey & rye
"The 1995 Best Male Rock Vocal Grammy went to this singer for ""You Don't Know How It Feels""",Tom Petty
It takes 2 basketball players to score a basket with this play,an alley oop
"His poem ""To a Mountain Daisy"" was published in 1786 along with ""To a Mouse"" & ""To a Louse""",Robert Burns
"In the 1870s, before he moved to Tahiti, he was strongly influenced by Camille Pissarro",Gauguin
"To research ""airport"", he spent hours in airports absorbing the atmosphere",Arthur Haley
"This Emmy-winning ""NYPD Blue"" star was born in Brooklyn in 1955",Jimmy Smits
An explosion rated a megaton is equal to this many tons of TNT,a million
"More bare than scare, this Mistress of the Dark's real name is Cassandra Peterson",Elvira
It's a follow-up dose of a vaccine; one should be given at age 2 & another before entering school,a booster
"You can see his unfinished ""Rondanini Pieta"" at the Castello Sforzesco in Milan",Michelangelo
Hemingway took the title of this novel about journalist Jake Barnes from a passage in Ecclesiastes,The Sun Also Rises
The Golden Boy of the 1992 Olympics was this lightweight boxer,Oscar De La Hoya
"A unit of cloth measure equal to 2 1/4 inches, or a carpenter's item whose size is measured in pennies",a nail
"As Laurie, this actress did a lot of screaming in the first ""Halloween"" film",Jamie Lee Curtis
He's Count Chocula's ghostly companion in the cereal world,Boo Berry
"A new museum devoted to this artist, whose work is seen here, opened in Santa Fe in 1997:",Georgia O'Keeffe
"In this 1946 novel, ""There wasn't any Democratic Party.  There was just Willie"" Stark",All the King's Men
"Revlon added this ""Fools Rush In"" star to its stable of models",Salma Hayek
"Said one way, it's a French-Polish pianist; said another way, it's a Scottish measure equal to 1 quart",a chopin
"This 1922 F.W. Murnau drama, seen here, was one of the world's first horror movies:",Nosferatu
"Jem & Scout's creepy by helpful neighbor in ""To Kill a Mockingbird""",Boo Radley
"In 1888 he painted a ""Cafe Terrace at Night"" as well as ""The Night Cafe""",Van Gogh
"""Nature"", an essay by this transcendentalist, was published anonymously in 1836",Emerson
It was music producer John Benitez' little sister who gave him this nickname,"""Jellybean"""
In Spain a braza was equal to the reach of these outstretched,arms
"1972 title role played by William Marshall as a hip, happenin' soul man with a taste for blood",Blacula
"This type of algebra uses ""AND"", ""OR"", & ""NOT"" as operators that restrict searches on the internet",boolean
"""The White Blackbird"" is a bio of painter Margarett Sargent, a cousin of this society portraitist",(John) Singer Sargent
"In ""Tom Sawyer"" this newcomer to St. Petersburg is described as ""a blue-eyed creature with yellow hair""",Becky Thatcher
"Her first novel was ""Like Water for Chocolate""",Laura Esquivel
"A Judith Krantz title which also could be units of apothecary weight, equal to 20 grains each",scruples
Jack Nicholson lycanthropically marks his territory in this shaggy 1994 tale,Wolf
He's the member of P.Funk seen here:,Bootsy Collins
"On October 14, 1997 he re-created a feat he had performed exactly fifty years earlier",Chuck Yeager
In 1676 this 69-year-old Virginia settlement was burned to the ground during Bacon's Rebellion,Jamestown
"Popularly called the Met, this museum's collections range from European armor to baseball cards",the Metropolitan Museum of Art
"He was dead all right; yolk stain central & all the boss' nags & joes weren't bringin' this guy back, either",Humpty Dumpty
"In 1964 he became the first African American to be named Time magazine's ""Man of the Year""",Dr. (Martin Luther) King (Jr.)
Mythical warrior woman.com,Amazon
"After breaking up The Revolution, he formed another backup band, the New Power Generation",Prince
The first stagecoach line was established in 1732 between Burlington & Amboy in this colony,New Jersey
"This largest New Zealand city's museum has over 2,000 Maori artifacts, including an 1830s war canoe",Auckland
"Smoke from his pipe filled the room, but I wondered... were those 3 violinists packin' heat?",Old King Cole
"""I kid you not!"" was the classic catchphrase of this early 1960s ""Tonight Show"" host",Jack Paar
"A filthy brute of Swift's from ""Gulliver's Travels"".com",Yahoo
"In early 1981 they rode the wave to No. 1 with the little song heard here  ""The tide is high but I'm holding on / I'm gonna be...""",Blondie
"In 1562 these French Protestants constructed Charlesfort on Parris Island, South Carolina",the Huguenots
"This capital's O'Connell street, one of Europe's widest, was previously called Sackville street",Dublin
"Infidelity case; this palooka ""kissed the girls & made them cry""--I was gonna make him pay",Georgie Porgie
"(I am NFL wide receiver and Stanford graduate,  Ed McCaffrey.)  The first Stanford player to win the Heisman Trophy was this quarterback who led the Raiders to victory in Super Bowl XV",Jim Plunkett
10 to the hundredth power.com,Google
"Well, ""Cry Me a River"", in 2004 he won the Grammy for Best Male Pop Vocal Performance",Justin Timberlake
"On October 9, 1635 this minister was banished from Massachusetts; he headed south to Rhode Island",(Roger) Williams
"Geyser Gulch, the world's largest tree house, is one of the features at Silver Dollar City in this Missouri tourist mecca",Branson
"The sparrow sang like a canary, said he went Robin Hood & snuffed this bird ""with my bow & arrow"". The fly backed it up",Cock Robin
"Anita, Ruth & June are these singing sisters who hit the pop music charts with ""I'm So Excited""",the Pointer Sisters
Melville's scrivener.com,Bartleby
"In 2001 this L.A. group came around with the song heard here  ""If I could / Then I would / I'll go wherever / You will go...""",The Calling
In 1740 this Georgia founder & his army attacked the Spanish in St. Augustine but failed to capture the settlement,Oglethorpe
"Whippin' a girl ""for causing Jack's disaster""? this dame had to go down, & go down hard",Dame Dob
"Occult magician known as ""The Beast""",Aleister Crowley
Singular version of Aurora Borealis.com,Northern Light
The name of this '90s group was partly inspired by an STP motor oil logo,Stone Temple Pilots
"Molokai wasn't his ""Treasure Island""; he called it the ""most distressful country that ever yet was seen""",(Robert Louis) Stevenson
"The letters O, I, B, G & this go across the top of a popular game of chance",N
Before Al Gore,Dan Quayle
Think about something overnight,sleep on it
"Iraq's capital, Baghdad, is located on both banks of this historic river",Tigris
"Melina Kanakaredes of ""Providence"" once copped the role of Jimmy Smits' girlfriend Benita on this TV series",NYPD Blue
"In 1914 this author of ""The Time Machine"" coined the phrase ""the war that will end war""",H. G. Wells
"Index, pinkie, thumb, middle & this finger form the hand",the ring finger
Lyndon Johnson's predecessor,Richard Nixon
"Byron wrote, do this, ""thou deep and dark blue ocean""",roll on
"From 1638 until World War I, Iraq was under the rule of this empire",Ottoman Empire
James Brolin won an Emmy in 1970 for playing Dr. Kiley on this Robert Young medical series,"Marcus Welby, M.D."
"When he died in 1951, his ashes were returned to Sauk Centre, Minnesota",Sinclair Lewis
This notorious individual completes the royal flush seen here,Saddam Hussein
Succeeded by Aaron Burr,Thomas Jefferson
"To be an informer; ""your cheatin' heart will"" do it",tell on (you)
Umm Qasr is Iraq's only port on this body of water,Persian Gulf
"Hi. I'm Levar Burton. In 1987 I blasted off into space as Geordi La Forge in this incarnation of ""Star Trek""","""Next Generation"""
"While writing ""Invisible Man"", he worked as a jazz trumpeter, waiter & photographer",(Ralph) Ellison
"Mike Smith, Lenny Davidson, Denis Payton. Rick Huxley & he were ""glad all over"" in 1964",Dave Clark
Immediately pre-Spiro Agnew,Hubert Humphrey
"If you say rhubarb is doing this, we hope you mean it's becoming more enjoyable as time goes on",growing on you
It's the foreign capital city occupied by Iraqi forces in 1990,Kuwait
"As Big Ed, he's the Big Cheese on TV's ""Las Vegas""",James Caan
"Bedridden much of his life, he died in 1935, the year that his ""life with father"" was published",Clarence Day
"Cherokee, Choctaw, Chickasaw, Creek, & this made up the 5 Civilized Tribes",Seminole
Alben Barkley was the 35th VP; he was the 34th,Harry Truman
Knitting starts with this process that loads the first row of stitches on your needles,casting on
"Dangerous for U.S. forces, the area north & west of Baghdad is this religious-named ""triangle""",Sunni Triangle
"This native of Waco played the slightly wacky Roz on ""Frasier""",Peri Gilpin
In area it's the largest African country through which the Greenwich meridian passes,Algeria
Brides wore a wide variety of colors before that trendsetter Queen Victoria popularized this one in 1840,white
"(Sarah of the Clue Crew reads from Yankee Stadium in the Bronx, NY.)  As Yankee Stadium is the house he built, it's appropriate that this slugger is honored in Monument Park",Babe Ruth
"This car company that promoted ""baseball, hot dogs, apple pie"" sponsored the ""Come Together and Worship Tour""",Chevrolet
"A ""gonzo"" journalist: Stockton",Hunter S. Thompson
"International Harvester was historically a major employer in Springfield, near Dayton in this state",Ohio
This term for the illegal selling of concert tickets sounds like a bad way to lose your hair,scalping
"A film shot in 1899 showed the ""Panorama from the Tower of"" this bridge (wanna buy it?)",Brooklyn Bridge
"History ain't what it used to be: 2 No. 8's are on Yankee Stadium's retired Nos. wall, Bill Dickey's & this malaprop-master's",Yogi Berra
Clothing chain Forever 21 puts this biblical book & the chapter & verse 3:16 on the bottom of bags,John
Founder of an oil company: Davison,John D. Rockefeller
"Situated on the picturesque Sangamon River, Springfield in this state is served by Capital Airport",Illinois
"Alphabetically, he's the last of Snow White's 7 dwarfs",Sneezy
"Patented in 1834, this 2-wheeled cab was named for its original designer--probably a good-looking fellow",the Hansom cab
"(Sarah of the Clue Crew reads from the stands of Yankee Stadium in the Bronx, New York.)  I'm in the Yankee Stadium section where, in 1977, this man's third home run of World Series game six landed; all were hit on the first pitch",Reggie Jackson
This Seattle-based airline puts prayer cards on the food trays,Alaska Airlines
U.S. ambassador & political patriarch: Patrick,Joe Kennedy
"After seeing a show at Juanita K. Hammons Hall in Springfield in this state, you can head on to Branson",Missouri
"From the Latin for ""salted"", it's spicy, seasoned meat chopped & stuffed into a tube of intestine",sausage
"When S.F.'s Palace Hotel opened in 1875, visitors were amazed by these devices that were then known as ""rising rooms""",elevators
"""Enter Sandman"" plays at Yankee Stadium every time this closer, 1999's World Series MVP, takes the mound",Mariano Rivera
"Starbucks began putting quotes on its cups by this author of ""The Purpose-Driven Life""",Rick Warren
A suffragette: Brownell,Susan B. Anthony
Springfield in this state is where the common spring clothespin was invented & a Green Mountain guide is published,Vermont
"Attributed to Druids, Greeks & even Romans, this Neolithic site on Salisbury Plain was erected by unknown builders",Stonehenge
"Sounds ""fishy"": he administered the presidential oath of office to Andrew Johnson & presided over his impeachment trial",Salmon Chase
"(Jimmy of the Clue Crew reads from Monument Park in Yankee Stadium, Bronx, NY.)  Yankee Stadium's Monument Park honors this first baseman whose career was tragically cut short",Lou Gehrig
This national chicken sandwich restaurant stays closed on Sundays so employees can focus on faith & family,Chick-fil-A
A 1960s Defense Secretary: Strange,Robert S. McNamara
"If you hurt yourself in Springfield in this state, head over to the McKenzie-Willamette Hospital",Oregon
"In the Bible's Book of Judges, he carried the Gates of Gaza about 40 miles to a hilltop near Hebron",Samson
"The 6 ""inert"" elements occur naturally primarily in this state of matter",gases
"Remember that the S in ""MSRP"" stands for this--the dealer's allowed to sell cheaper",suggested
"No. 1: A former war correspondent, in 1940 he succeeded Neville Chamberlain",Winston Churchill
The one nation over 2 million square miles in area that borders no other countries,Australia
Word that describes the status of a policeman secretly gathering information in disguise,undercover
"In the first film, once Godzilla gets angry, he's intent on destroying this capital city of 8 million",Tokyo
"Bittern, a source of bromides & iodides, is the solution left after this has been crystallized from seawater",salt
"To get good traction on rocks or snow, bypass ""FWD"" & ""RWD"" & go for this, ""AWD""",all-wheel drive
No. 3: In 1981 750 million people worldwide watched her wedding,Princess Diana
The one nation in Europe with a female head of government,Germany
"In sports, it's the team or player who is expected to lose to a much more powerful opponent",underdog
"Apparently bored with his old conquests, in the 1998 version, Godzilla is intent on destroying this metropolis",New York
"Distillation is separating a mixture by boiling & this process, converting it back into a liquid",condensation
"Make, model, place of manufacture & even optional equipment are encoded in the ""VIN"", short for this",vehicle identification number
"No. 19: Appeared on ""The Ed Sullivan Show"" in 1964, knighted in 1997",Paul McCartney
The one nation in the world with the same name as a U.S. state,Georgia
"Rip Torn originally had this job backing up the role of Brick in ""Cat on a Hot Tin Roof"" & later got the role himself",understudy
"In a quirky short film of 1969, this innocent Disney character faces off vs. Godzilla with predictable results",Bambi
"To separate 2 liquids mixed together, use this device that helped Theodor Svedberg win a 1926 Nobel prize",a centrifuge
"It's the ""PO"" in a ""CPO"" vehicle, a late-model used car made to look like new",pre-owned
No. 25: This best-selling author & scientist seen here,Stephen Hawking
"The one nation in the world whose name begins with the letter ""O""",Oman
To not let enough light into the camera for enough time to get a good image,to underexpose
"Scenes of this ""Ironside"" actor were added to the original ""Godzilla"" before opening in the U.S.",Raymond Burr
"This chemist must have put other projects on the back ""burner"" when he discovered cesium in 1860",(Robert) Bunsen
"A ""CVT"", using a belt instead of gears for smoothness, is a continuously variable this",a transmission
No. 54: Froze to death with several companions in March 1912,Robert Scott
The one nation in the world with Catalan as an official language is this small one in the Pyrenees,Andorra
"It's background music, as well as a line drawn beneath something for emphasis",underscore
"Over the years, Godzilla's adversaries have included King Kong, Gigan & in 1964, this giant insect",Mothra
"The Library of Congress' 2005 exhibit on him had a section titled ""Wound Dresser in the Civil War""",Walt Whitman
In 1949 this aviator who flew the Atlantic solo in 1927 received the Wright Brothers Trophy from the N.A.A.,Charles Lindbergh
"We hope his medical thriller ""Chromosome 6"", following ""Coma"" & ""Contagion"", won't spoil the broth",Robin Cook
The green & the mute types of this amphibian are the ones the French prize for their legs,frog
"Originally, this carol was known by its Latin name, ""Adeste Fideles""","""O Come All Ye Faithful"""
"2 stars in the bowl of the Big Dipper, called The Pointers, point to this star",the North Star
A 10-dollar bill,a sawbuck
In 1907 the War Department authorized a campaign medal for this war -- 42 years after it ended,the Civil War
"This Chicago Bulls coach explains his use of Zen Buddhism in ""Sacred Hoops""",Phil Jackson
"Charlemagne was so fond of these ""proud"" birds that he served them at a banquet",peacocks
"Location where ""I Saw Mommy Kissing Santa Claus"" last night",underneath the mistletoe
"Some scientists say thousands of these, known as ""dirty snowballs"", strike our atmosphere every day",comets
In commercials the Crash Test Dummies urge us to do this -- don't be a dummy!,"""Buckle Up!"""
This school's Hasty Pudding Club has been presenting its Woman of the Year Award since 1951,Harvard
"""The Senator's Daughter"" is a crime novel by Victoria, daughter of this finally-convicted ""Teflon Don""",John Gotti
"If this U.S. marsupial is really dead & not just ""playing"", you can roast it like pork",possum
"Singer performing the holiday classic heard here:  ""Rockin' around the Christmas tree at the Christmas party hop...""",Brenda Lee
"Unlike the spiral type, like ours, the elliptical type of this system has little gas & rather dim stars",a galaxy
It's slang for a bronco-busting cowboy,buckaroo
In 1957 this Danish physicist received the first Atoms for Peace Award,Niels Bohr
"In 1996's ""Born to Rebel"", Frank Sulloway puts this type of ""rivalry"" at the center of history",sibling rivalry
Eating seaweed helps certain swifts form these structures found in a famous Chinese soup,bird's nest
"Judy Garland debuted ""Have Yourself A Merry Little Christmas"" in this 1944 film set at the 1904 World's Fair",Meet Me in St. Louis
"Most of these minor planets revolve around the sun in a ""belt"" between the orbits of Mars & Jupiter",asteroids
"This member of Fleetwood Mac had his own solo Top 10 hit in 1981 with ""Trouble""",Lindsey Buckingham
"Traditionally, Nobel Prize winners are presented their awards on the tenth of this month",December
"In ""Leaving a Doll's House"", Claire Bloom has some ""complaint""s about her life with this novelist",Philip Roth (Portnoy's Complaint)
The eggs of this shelled reptile are sometimes hard-boiled & the flippers may be braised in wine sauce,the turtle
"In ""Deck The Halls"", we ""troll"" this, ""Fa la la la la la la la la""",the ancient Christmas carol (or the ancient Yuletide carol)
Titan is the largest moon of this planet; Calypso & Telesto are among the smallest,Saturn
"It's plain to ""see"", it's also known as a horse chestnut",a buckeye
This Dublin brewery's 19th C. hop store has been converted into a museum detailing its history....Cheers!,Guinness
"The grotto of Jesus' birth is now inside a church called this, after Jesus' birth",Church of the Nativity
"""The Love Bug"" was this type of car",Volkswagen Beetle
"2 basic drug categories are depressants & these, which include caffeine",Stimulants
"From the Ojibwa word ""ototeman"", it's the animal or plant a family group associates with its ancestry",Totem
"It comes from the Latin for ""to sell""",Vend
"Hang ten & head on over to a real lighthouse in Santa Cruz, Calif., home to a museum devoted to this sport",Surfing
"If there's no room in the inns, you may have to sleep in this central square, named for baby Jesus' first crib",Manger Square
"A top-grossing animated film of 1961, a live-action remake was released in 1996",101 Dalmatians
"The art & science of preparing & dispensing drugs, or a store where it's practiced",Pharmacy
"Accoridng to the Hopi, this wild canine related to the wolf was around before there were people",Coyote
"For potatoes it means ""to grow"", for couch potatoes it means ""to stay inactive""",Vegetate
"At his Pittsburgh museum, you can buy reproductions of his works, including ""Happy Bug Day"" & ""Soup Can""",Andy Warhol
Bethlehem tourism was hurt by this Palestinian uprising  that began in 1987,Intifada
In 1968 this title pair was played by Leonard Whiting & Olivia Hussey,Romeo & Juliet
This annual pharmaceutical guide for doctors is abbreviated PDR,Physician's Desk Reference
"By simply displaying this item, also called a calumet, one could call a truce between some tribes",Peace pipe
To conquer,Vanquish
This team's hall of fame museum has Stan Musial trophies & film of the team dating back to 1926,St. Louis Cardinals
"In Arabic the city's name means ""House of Meat""; in Hebrew, ""House of"" this staple",Bread
"One book abbreviated this 1969 film ""B&C&T&A""",Bob & Carol & Ted & Alice
"Among pharmacology's sub-fields, this -ology deals with the effects & treatment of poisons",Toxicology
This title of an Algonquian medicine man now refers to popular tribal gatherings,Pow-wow
Both vibrate & this word are synonyms of oscillate,Vacillate
"1 of the 2 museums mentioned in the lyrics of Cole Porter's ""You're The Top""",The Louvre or the National Gallery
"Israelis often refer to the West Bank, which includes Bethlehem, as this ""and Samaria""",Judea
He played Henry II to Richard Burton's Becket,Peter O' Toole
Claude Bernard pioneered the field with his 19th C. study of this poison used by Amazon natives,Curare
These giant mythical birds were frequently at war with water monsters,Thunderbirds
Petty annoyances can do this to the most patient of people,Vex
"In terms of number of passengers, it's the busiest foreign carrier operating at LAX",Mexicana Airlines
Until 1972 it was Ceylon,Sri Lanka
Hedera Helix is the English variety of this climbing plant,ivy
"This sequel began weaving it worldwide web in Tokyo April 16, 2007",Spider-Man 3
From 1902 to 1938 Sigmund Freud was psyched working as a professor at the University of this European Capital,Vienna
Hooterville was the locale of this Eva Gabor sitcom,Green Acres
"Much of the 95 pounds of tomatoes every American eats each year comes as sauces, salsa & this condiment",ketchup
It was Siam until 1939,Thailand
"(Kelly of the Clue Crew shows a simple cell diagram on the monitor.)  As opposed to the dizygotic type of twins, where 2 eggs develop into 2 genertically different cells, in the monozygotic, or this type, the genetics are exactly the same",identical
"(Kelly of the Clue Crew exits the theater doors at Radio City Music Hall, New York.)  Among movies that have premiered at Radio City Music Hall is ""To Kill a Mockingbird"", with an Oscar-winning performance by this man who was once an usher here",Gregory Peck
"In 1905 Freud broke ground & shocked the world with ""Three Essays on the Theory of"" this",Sexuality
"He was never president, but he is the little green man on the front of the U.S. $100 bill",Benjamin Franklin
In 1893 the Supreme Court weighed in on an old controversy by declaring that tomatoes are these,vegetables
It was Persia until 1935; in 1949 the government permitted both names,Iran
"Roger that, Houston--the rocket engines have reached this point of firing to life",ignition
"On Sept. 16, 1953 ""The Robe"" & this w&nbsp;i&nbsp;d&nbsp;e&nbsp;s&nbsp;c&nbsp;r&nbsp;e&nbsp;e&nbsp;n process debuted at NYC's Roxy theatre",CinemaScope
"The one great question Freud said he could not answer was ""What does"" one of these ""want?""",a woman
This international environmental group was formed in 1971 to oppose the U.S. testing nuclear devices in Alaska,Greenpeace
An average tomato provides about 35 calories & about 40% of the RDA of this vitamin,vitamin C
It was the Khmer Republic from 1970 until 1975,Cambodia
It's a list of placed to be visited on a journey,an itinerary
"In 2006 the queen attended the world premiere of this James Bond film but skipped the premiere of ""The Queen""",Casino Royale
"Freud used this ""mythological"" term to describe a boy's envy of his father & love of his mother",an Oedipal complex
The Maghreb is a fertine green region of Africa separated from the rest of the continent by this 3-mil.-sq.-mi. area,the Sahara
Tomatoes were squashed to make some of the punching sound effects for this 1980 Robert De Niro movie,Raging Bull
Until 1975 it was the Malagasy Republic,Madagascar
The male of this wild goat of the alps has backward-curving horns that may be as long as it is tall,an ibex
"The premiere of Cecil B. DeMille's ""Union Pacific"" was a 3-day costume spectacle in this city where the U.P. railroad began","Omaha, Nebraska"
"In the language of this ""sleepy"" 1899 Freud work, a wish can be fulfilled by an imaginary wish fulfillment",The Interpretation of Dreams
This pitted fruit of the Olea europaea tree lends its name to a shade of green,the olive
This meaty type of tomato can be red or green; both types are seen here,beefsteak
"When the British approached, the Concord Militia didn't know about the skirmish at this place earlier that day",Lexington
"This ""Peanuts"" character got a sister named Sally in 1959",Charlie Brown
The coat of arms of this company founded in 1670 & active in Canada displays 4 furry beavers,the Hudson's Bay Company
"Noah's Ark survived the flood in Genesis; she's the ""Maid of Orleans""",Joan of Arc
"It was ""Good-Bye"" to this title teacher in a 1934 James Hilton novel",Mr. Chips
"A yelp from a ""great white"" fish",a shark bark
"WWI sales of ""Liberty"" these, whose posters showed the statue, raised more than $15 billion",bonds
"""Weirdo"" would be another name for this Dan Piraro comic that began as a replacement for ""The Far Side""",Bizarro
"Of 1, 5 or 15, the rough maximum number of minutes a beaver can hold its breath underwater",15
"Herman Wouk gave us the WWII-set ""Winds of War""; Rat & Mole hole up with Mr. Badger in this 1908 book",Wind in the Willows
Confederate general's apian drones,Lee's bees
You didn't want to make the mistake of following the south instead of the north platte on this pioneer trail,the Oregon Trail
The TV show seen here is based on this edgy Aaron McGruder comic strip,The Boondocks
"This 5-letter beaver home seen here may have separate entrances & a carpeted floor--hopefully, no elks",a lodge
"The ""Oresteia"" is a trilogy by Aeschylus; this is a Swedish glass factory",Orrefors
Domestic structure for a nit,a louse house
The U.S. supplied materiel to its allies during WWII through this 1941 Congressional act,the Lend-Lease Act
"In Bob Thaves' comic, Frank bums around with this guy",Ernest
Beavers have 6 of these on their heads (in 2 sets of 3); 1 is transparent & helps in swimming underwater,eyelids
"William Dean Howells wrote ""The Rise of Silas Lapham""; this actor was ""MacGyver"" on '80s TV",Richard Dean Anderson
"""The Prime"" of this female teacher in an Edinburgh school plays out in a 1961 Muriel Spark work",Miss Jean Brodie
A boll weevil curled up like a baby,a fetal beetle
"Now sounding oxymoronic, these alliterative Republicans were the party's anti-slavery wing in its early years",the Radical Republicans
Creator Jim Unger joked that the syndication of this panel in East Germany brought down the Berlin Wall,Herman
"Natural enemies of the beaver include bobcats, coyotes & this ""glutton"" associated with Michigan",a wolverine
"Taco Bell is a fast food franchise; this composer's ""Canon in D"" is popular at weddings",Pachelbel
"Amory Blaine, a student at Princeton, is the protagonist of this first novel published by F. Scott Fitzgerald",This Side of Paradise
A woolly quadruped's slow movement low to the ground,a sheep creep
"According to the Census Bureau, at 15.2% & 10.8%, they are the 2 leading national ancestries of Americans",German & Irish
"Because 2 more states had joined the union, the number of stars on the U.S. flag was changed to this in 1795",15
"Brad Pitt, Matt Damon, George Clooney",George Clooney
It's the only grand duchy that borders France,Luxembourg
"The first dime featuring his image was issued on Jan. 30, 1946, a little more than 9 months after his death",FDR
"It's the distance ""within"" which a sound can be heard",earshot
"Located at Terminal 3, this company with a Greek letter as its name offers 1,500 daily flights",Delta
"This naval hero of the American Revolution spent the last 2 years of his life in Paris, dying there in 1792",John Paul Jones
"Mick Jagger, Keith Richards, Charlie Watts",Charlie Watts
The country with which France shares its northernmost border,Belgium
The Denver Mint's first commemorative was a 1933 half-dollar depicting a Conestoga wagon on this trail,the Oregon Trail
She was the last Tudor monarch to rule England,Elizabeth (I)
"This airline at Terminal 4 was formed by the Irish government in April 1936 & has been in the ""Aer"" ever since",Aer Lingus
The first major gold discovery in the U.S. happened in 1799 near this southern city named for George III's queen,"Charlotte, North Carolina"
"Britney Spears, Jessica Simpson, Lindsay Lohan",Jessica Simpson
The largest country in area that borders France,Spain
"The bison depicted on this coin, 1913 to 1938, was Black Diamond, an animal on exhibit at the N.Y. Zoological Gardens",the nickel
The CFL's Eskimos call this city home,Edmonton
"Now at Terminal 4, this company's first flight, from Amsterdam to London on May 17, 1920, was letter perfect",KLM
"In 1795 this fiery orator turned down an offer to Secy. of State; he later declined the job of Chief Justice, too",Patrick Henry
"Tiger Woods, Sergio Garcia, Michelle Wie",Tiger Woods
The Alps straddle the border between France & these 2 countries,Italy & Switzerland
Dolphins on a 1915 gold dollar symbolized the meeting of 2 oceans brought about by the building of this,the Panama Canal
One of Sinbad's voyages took him to this graveyard long sought by big-game hunters & Tarzan movie villains,the elephant's graveyard
This Terminal 4 company was founded in 1984 by Richard Branson; over 1 mil. people flew it by the end of the decade,Virgin
"This king's warriors said ""Aloha"" to a rival chief's men by driving them off a cliff in Oahu in 1795",Kamehameha
"Joan Rivers, David Letterman, Larry King",Joan Rivers
The 2 tiniest countries that border France (& we do mean tiny!),Monaco & Andorra
"On Feb. 12, 1959 a new design for the back of this coin was introduced",the Lincoln penny
"Peter Schaffer's ""beastly"" 1975 Tony Award-winning play",Equus
"On Feb. 20, 2007 this Terminal 6 airline introduced its ""Customer Bill of Rights""",JetBlue
"Scientists believe that eohippus, about the size of a small dog, was the earliest ancestor of this animal",horse
3 enticing doors were your final choices as you traded up for better prizes on this Monty Hall show,Let's Make A Deal
Crash cart...stat! This Dan Brown thriller is getting colorful & going into cardiac arrest,Da Vinci Code blue
"Of the 3 gifts of the magi, the one that fits the category",myrrh
In June 1961 JFK met with this rival world leader for 2 days in Vienna to discuss a growing crisis in Europe,Khrushchev
"Scientists have placed 5 species of prehumans into the genus Australopithecus, which means ""southern"" this",ape
In 2007 this new host promised to keep the end-of-show request to have your pets spayed or neutered,Drew Carey
Folk-singing comic siblings Tom & Dick turn into a Dostoevsky novel,The Smothers Brothers Karamazov
The cream of the Bavarian clothing crop are these leather shorts with suspenders,lederhosen
John Quincy Adams & Sam Houston were 2 of the 8 brave senators JFK wrote about in this Pulitzer-winning 1956 book,Profiles in Courage
This prehistoric people that followed Neanderthal man produced the first examples of human artwork,Cro Magnon
"He produced ""The Dating Game"" & ""The Newlywed Game"" & produced & hosted ""The Gong Show""",Chuck Barris
You're looking at the upper part of this state's flag; if we showed you the whole flag it would give it away,Kansas
Erich Maria Remarque's WW1 classic about a silent veranda,All Quiet on the Western Front Porch
It's the device heard here ... sorry,airhorn
"It was the number assigned to JFK's PT boat that was cut in half by a Japanese destroyer on August 2, 1943",109
"The 2 dinosaurian orders are saurischia, which means ""lizard hips"", & ornithischia, which means this",bird hips
It was the Burt Reynolds & Bert Convy game show similar to the board game Pictionary,"Win, Lose, Or Draw"
The elk & moose on this peninsular state's flag seem unperturbed by the man with the gun standing between them,Michigan
Carson McCullers' book about a young southern girl who befriends a gonzo journalist,The Heart is a Lonely Hunter Thompson
Maybe,perhaps
"Finish the June 26, 1963 JFK quote: ""Therefore, as a free man, I take pride in the words...""",Ich bin ein Berliner
This coal-forming period of geologic time is split into Mississippian & Pennsylvanian periods,carboniferous
"Neil Simon wrote & James Dean tested stunts for this ""timely"" game show hosted by Bud Collyer",Beat The Clock
(Cheryl of the Clue Crew points to a flag)  The red and white design stands for the Crossland family; the black and gold stands for the Calvert family on this state's flag,Maryland
William Styron's novel about a slave rebellion becomes a cable TV channel showing beloved old films,The Confessions of Nat Turner Classic Movies
It's an innate periodic cycle in an organism's physiological processes as in sleep & wake cycles,biorhythm
"Gee whiz! In 1962 JFK appointed this man, then deputy attorney general, to the Supreme Court",(Whizzer) White
"Once among the top 100 girls' names, in 2006 it made a sudden drop to 382, many hesitant to use it",Katrina
"Guadalupe, Hidalgo, Taos",New Mexico
"You'll have a ""full house"" if you fill your closet with knits from the Row, the new fashion line from this pair",the Olsen Twins
From 1975 to 1977 he was President Ford's Chief of Staff,Dick Cheney
The Times reported on Mattel's 2007 apology to this country for harming its reputation with recalls,China
