Question,Answer
A saguaro cactus,Arizona
This NFL team owner moved her team from California to Missouri,Georgia Rosenbloom (Frontiere)
"The Schmidts are plump, so it's good they didn't join this ""party"" that crossed the Sierra Nevada in 1846-87",Donner Party
"""The Edge"" reunited Anthony Hopkins with Bart the Bear, who was pitted against Brad Pitt in this 1995 film",Legends of the Fall
"Lady Macbeth's 3-word lament while sleepwalking, it precedes, ""Out, I say!""","Out, damn spot!"
"Some called this ""Messiah"" composter ""The Thunderbolt"" after Mozart said he struck like one",Handel
"She whacked her stepmom, saw what she'd done, then ""gave her father 41""",Lizzie Borden
"Unlike their undead counterparts, these bats prefer biting cattle to humans",vampire bats
"Citius, altius, fortius--swifter, higher, stronger--is the motto of this event",the Olympics
"He tells the way it is with Aerosmith in his 1997 book ""Walk This Way""",Steven Tyler
"When this is happening, ""Sure it's like a morn in spring""","""when Irish eyes are smiling"""
"Some folks call him Old Nick or Old Scratch when they ""speak of"" him",the devil
"Thanks to an angel, Abraham didn't make him the ultimate sacrifice",Issac
"A persistently biting insect, or a persistently provoking person, is this kind of ""fly""",gadfly
"Used as a footnote abbreviation, this word means ""in the same place""",ibid
"Hansen is the last name of this singer-guitarist whose albums include ""Mellow Gold"" & ""Odelay""",Beck
The term Gioconda Smile refers to an enigmatic smile like the famous one painted by this man,Da Vinci
He was still a student at Ohio State when he won his first U.S. Amateur Golf Championship in 1959,Jack Nicklaus (The Golden Bear)
"It's pretty ""complex"" how he managed to kill his father, solve the Sphinx' riddle & marry his mother",Oedipus
Vipers keep these teeth folded in until it's time to bite,fangs
"Descartes' ""Je pense, donc je suis"" is better known as this Latin phrase",Cogito ergo sum
"Son of another famous singer, he's the frontman for The Wallflowers",Jakob Dylan
"As Pudd'nhead Wilson, he wrote, ""Wrinkles should merely indicate where smiles have been""",Mark Twain
"This protagonist of Hemingway's famous story, ""The Killers"", has been called Hemingway's alter-ego",Nick Adams
"In 1989, Jose & Kitty paid dearly because these 2 allegedly couldn't wait for their Beverly Hills inheritance",Menendez brothers
"Long before the queen song, Homer used this metaphor for warriors who die in battle",bite the dust
"It's the English translation of ""Ars Gratia Artis"", the motto seen here:",Art for art's sake
"Rock stars turning 50 in 1998 include Alice Cooper, Steve Winwood & this singer, heard here:",Kenny Loggins
"In office for only 33 days in 1978, he was there long enough to earn the sobriquet ""The Smiling Pope""",John Paul I
"He directed his mom, Gena Rowlands, in the 1996 film ""Unhook the Stars""",Nick Cassavetes
"Executed in Utah in 1977, he told his brother that their father was the first person he ever wanted to murder",Gary Gilmore
This 1857 mutiny began among Indian troops ordered to bite cartridges greased with animal fat,Sepoy Mutiny
"In ""The Silence of the Lambs"" Hannibal Lecter bargains with Clarice using this phrase meaning ""What for what""",Quid Pro Quo
"He had a cameo in ""Young Guns II"" & also wrote its theme song ""Blaze Of Glory""",Bon Jovi
"Stephen Sodnheim's ""A Little Night Music"" was based on this 1955 Ingmar Bergman film",Smiles of a Summer Night
"Omar Sharif played this gambler in ""Funny Girl"" & ""Funny Lady""",Nicky Arnstein
"He built the Valley of the Fallen, his final resting place, just north of El Escorial",Francisco Franco
This glamour girl reigned in Egypt from 51 to 31 B.C.,Cleopatra
Albert Brooks was born with this surname; you might say it was all relativity,Einstein
Norman Schwarzkopf & Teddy Roosevelt were officers in this branch,the Army
Mensa's organ of choice,the brain
"Type of ""Times at Ridgemont High""",fast
Don't tread on the giant desert hairy type of this creature seen here,a scorpion
"After the Sack of Baghdad in 1258 by the Mongols, a new line of Abbasid caliphs was formed in this Egyptian city",Cairo
He was asked to find the Nile's source before marrying the cinematic Queen of the Nile in 1964,Richard Burton
The Blue Angels are a part of it,the Navy
The silo's full of it,grain
"A bad speed for a decision, or a good Pudding for Harvard",hasty
"Like sands through the hourglass, so are the cramps caused by this spider",the black widow
In 1979 Egypt became the first Arab country to make peace with Israel as this leader went to Camp David,Anwar Sadat
"This singing King of Romance usually reminisces on his prior life as a ""Hansel und Gretel"" composer",Engelbert Humperdinck
Became its own branch under the National Security Act of 1947,the Air Force
You can do it to a muscle or wet spaghetti,strain
"Kind of ""Boat to China"" in a 1948 hit song",slow
"Mom told you not to hang around with ""hoods"", like the one on this creature",a cobra
"Built in the 3rd century B.C. by Ptolemy I, it contained over 500,000 manuscripts",the Library at Alexandria
"Is it possible this ""Ella Enchanted"" actress was buried in Holy Trinity Church in Stratford-upon-Avon?",Anne Hathaway
In 1805 they crossed 600 miles of desert to raise the American flag over a foreign fort,the Marines
"Delicately beautiful, like some little girls or flowers",dainty
"As a verb, it might be to move stealthily up behind someone; as a noun, it's an annoying person who might do it",creep
"In addition to the jagged wounds its tail spines can give you, there's also the paralysis & pain",a stingray
In 1952 a group of army officers overthrew King Farouk & by 1954 this man had taken over the Egyptian govt.,Nasser
"He kicked around as the author of ""The Power and the Glory"" before he was Kicking Bird in ""Dances with Wolves""",Graham Greene
About 1 out of every 5 members is an officer,the Air Force (Coast Guard accepted)
Shiites are dominant in this Qatar neighbor,Bahrain
"This common name of the small speedy bird seen here even means ""speedy""",swift
The name of the venomous starfish seen here; it's something associated with the suffering of Jesus,the crown of thorns starfish
"His 1909 ""Head of a Woman"", one of the first Cubist works, divided the surface of the head into many different planes",Picasso
"Boy loses dog, boy gets dog in the first feature film about this canine, co-starring Roddy McDowall",Lassie
Cruise a coastal paradise--visit Nice on the French one or Mazatlan on the Mexican one,the Riviera
"In 1547, just 9 years after his birth at Hampton Court, Edward VI became the last English king of this dynasty",the Tudors
"In ""The Interpretation of Murder"", this real Austrian psychoanalyst lends his talents to a murder case",Freud
Formaggio is this dairy product,cheese
Donatello's earliest authenticated work is a marble of this biblical king,David
1942's issue No. 1 of this comic book shows the heroine leading U.S. troops,Wonder Woman
Princess' cruise from San Juan to Acapulco is named for this man-made waterway,the Panama Canal
"After his dad John the Fearless was killed in 1419, Philip the Good became duke of this famed French red-wine region",Burgundy
"Newt Gingrich & Bill Forstchen's historic take on this event is subtly subtitled ""A Novel of December 8th""",the bombing of Pearl Harbor
This food staple is pane,bread
"As marble was expensive, Luca Della Robbia made his ""Madonna and Child"" with this glazed material",terra cotta
"In the movie seen here, Red Skelton tries to make good as this type of salesman",a Fuller Brush salesman
19 tours to Alaska are offered by this cruise line named for a body of water much farther south,Royal Caribbean
"As a younger son of Amyntas III, he never expected to rule Macedonia--but then his older brother died in battle",Philip
"This Indian-born dr. & self-help guru has ventured into novel territory with ""Buddha: A Story of Enlightenment""",(Deepak) Chopra
This body part is il piede,the foot
"In this type of relief sculpture, figures are carved into the background",intaglio
"From soldiers' slang, this acronym for a messed-up situation became the title of a hit 1944 stage comedy",snafu
Bermuda & Hawaii are the specialties of this cruise line named for a country much farther north,Norwegian
"Still miffed about the Magna Carta, he kicked the bucket in 1216 & his 9-year-old son became King Henry III",King John
"The author of ""We Were the Mulvaneys"", she starts 2007's ""The Gravedigger's Daughter"" with a bang",Joyce Carol Oates
This quadruped is un cavallo,a horse
"Rodin's ""The Thinker"" was originally created for this work inspired by Dante's ""Inferno""",The Gates of Hell
"This quiz show heard here evolved into an almanac  ""It's easy money, ladies and gentlemen, and here's how to get it.  You may submit from one to three original questions per letter.  Your question is used, you receive five dollars.""",Information Please
Orient Lines' historical cruise from Istanbul to Venice is named for these 2 seas,the Aegean & the Adriatic
"In short, Carloman & this brother inherited titles from Pepin the Short",Charlemagne
"""A Thousand Splendid Suns"", Khaled Hosseini's follow-up to ""The Kite Runner"", is also mainly set in this country",Afghanistan
This day of the week is martedi,Tuesday
It's the country from which the U.S. imports the most oil,Canada
Many are ready to demonstrate their bravery at the start of this 1895 Stephen Crane novel,"""The Red Badge of Courage"""
"It's a domesticated cavy, or any person or thing used as the subject of an experiment",Guinea pig
"You can catch a glimpse of this blonde in Woody Allen's ""Stardust Memories"", her film debut",Sharon Stone
"The name of this brand of corn chips means ""fried"" in Spanish",Fritos
"Keith Jarrett, Barry Manilow, Billy Joel",Piano
"It's your kisser, your yap, your trap",Mouth
"""The Autobiography of a Horse"" is the subtitle to this first major animal novel in literature","""Black Beauty"""
An informer,Rat
"This director first came to fame with his Oscar-winning screenplay for ""Midnight Express""",Oliver Stone
"This man who died in 1995 made the first significant genetic improvement in popcorn in more than 5,000 years",Orville Redenbacher
"Roger Daltrey, Luciano Pavarotti, Bobby McFerrin",Voice
"Your peepers, your lamps or your blinkers",Eyes
This 1906 tale tells the story of a wolf-dog gradually domesticated by his kindly new owner,"""White Fang"""
"(Hi, I'm NBA All-Star Gary Payton.) As a college student at Oregon State, I was one of these tree-cutting rodents",Beavers
"Stewart is the real last name of this man, the head of an interracial soul ""family""","Sylvester ""Sly"" Stone"
This city is the capital of the Cornhusker State,Lincoln
"Karen Carpenter, Charlie Watts, Zac Hanson",Drums
"Your soup strainer,  your handlebars, your stash",Moustache
This dystopian Anthony Burgess novel was brought to the big screen by Kubrick in 1971,A Clockwork Orange
In December 1958 these speedy singers had the No. 1 single in the U.S.,"The Chipmunks (""The Chipmunk Song"" (""Christmas Don't Be Late""))"
"He was a correspondent for ""20/20"" before joining ""Dateline NBC"" in 1992",Stone Phillips
Meat & vegetables are cooked with a masa dough & wrapped in a corn husk to make this Mexican dish,Tamales
"Stevie Ray Vaughan, Andy Summers, Neil Young",Guitar
"Your dukes, your mitts, your paws",Hands
"This exotic ""green"" novel by W.H. Hudson is set in the jungles of South America","""Green Mansions"""
"It ""Roared"" & ""Saved The West"" in novels about a tiny duchy called Grand Fenwick",Mouse
"His biographical novels include ""Those Who Love"", ""Love Is Eternal"" & ""Lust For Life""",Irving Stone
"TV commercials for this brand of corn oil featured a Native American woman saying, ""You call it corn, we call it maize""",Mazola
"Tony Banks, Rick Wakeman, Thomas Dolby",Synthesizer
"Your gams, your pins, your shanks",Legs
In 1790 this future Waterloo-winning general was elected to the Irish parliament,Duke of Wellington
"In 794 Kyoto began its 1,074 years as capital of this country",Japan
"1994: ""...& Dumber""",Dumb
This pair processed 8 tons of pitchblade to produce 1 gram of radium,Pierre & Marie Curie
"With this type of ear you ""can"" not appreciate good music",Tin
"Perhaps the original ""Maori Home"", it became Paul Gauguin's new home in 1891",Tahiti
"(Hi, I'm Bob Goen of Entertainment Tonight.) He got his star on the Walk of Fame Dec. 3, 1997 to tie in with the release of his film ""Tomorrow Never Dies""",Pierce Brosnan
"1975: ""...and the Holy Grail""",Monty Python
It wasn't until this metal became cheap enough that Zeppelin could make the dirigible of his dreams,Aluminum
"A ""C"" on a faucet in Mexico stands for caliente, which translates as this",hot
"This ""cubist painter"" was born near Paris May 13, 1882",Georges Braque
"Nickname of labor activist Mary Jones, born in Ireland in 1830, died in Maryland in 1930","""Mother"" Jones"
"1996: ""...and the Giant Peach""",James
Daniel Webster represented this vulcanization inventor in a patent infringement trial,Charles Goodyear
Sing with your lips shut,hum
"This ""Beatles drummer"" was born in India in 1941",Pete Best
"Irish-born actor who played Britain's King Arthur in the movie version of ""Camelot""",Richard Harris
"On this date around 735, Pope Gregory II dedicated a chapel in St. Peter's to all saints",November 1
"1944: ""...and Old Lace""",Arsenic
"Not wanting to lose him, this Schenectady, N.Y. company allowed Charles Steinmetz to smoke in the lab",General Electric
Unnaturally pale... two... three,wan
"This ""Scottish Poet"" & historian was elected a baronet in 1820",Sir Walter Scott
"Among his operettas, ""Babes in Toyland"" & ""Naughty Marietta"" are more famous than ""Hearts of Erin""",Victor Herbert
In 751 this short son of Charles Martel became king of the Franks in a fancy new ceremony,Pepin the Short
"1974: ""...and the Bean""",Freebie
In 1921 this behavioral psychologist known for his anti-Freud stance went into advertising,John Broadus Watson
"Nickname of General Henry Arnold, the first commander of the Army Air Force","""Hap"""
"This ""capital of France"" was the seat of Petain's government",Vichy
In 1999 famous Shakespearean actors joined an effort to preserve this murderer's childhood home,John Wilkes Booth (It's called Tudor Hall & it's near Baltimore)
Ralph Bunche was the first black American to win the Nobel Peace Prize & this civil rights leader was second,"Martin Luther King, Jr."
In 1988 this 1962 Frank Sinatra film based on Richard Condon's novel was re-released to the theatres,The Manchurian Candidate
A popular Chippendale style of the 1750s was inspired by designs from this large Asian country,China
These islands about 100 miles north of Scotland are famous for their sheepdogs & ponies,Shetland Islands
"""American Birds"" is a publication of this organization",National Audubon Society
"Shaw wrote, ""A government which"" does this ""to pay Paul can always depend on the support of Paul""",Robs Peter
This state song of Virginia was written by black composer James A. Bland,"""Carry Me Back to Old Virginny"""
Joe Eszterhas received a record $3 million for his script of this 1992 Michael Douglas-Sharon Stone film,Basic Instinct
Point d'Angleterre is a lovely example of the bobbin or pillow type of this dainty fabric,Lace
The Sanjuanito is considered the national dance of this country that is crossed by the equator,Ecuador
In 1986 Red Crescent became part of its official name,International Red Cross
"He was quoted April 14, 1961: ""I could have gone on flying through space forever""",Yuri Gagarin
"When he retired from the Supreme Court in 1991, Clarence Thomas was appointed to his seat",Thurgood Marshall
"Joseph Wiseman played the lanky title villain in this 1962 James Bond movie, the first in the series",Dr. No
"""The Hunt of the Unicorn"" is a famous example of the mille-fleur type of this wall hanging",Tapestry
Over half the population of this Malaysian capital is of Chinese ethnicity,Kuala Lumpur
This organization sponsors the Great American Smokeout the third Thursday in November,American Cancer Society
"Virgil spoke of it as ""flying, never to return"", a sign he was having fun",Time
In 1957 she became the first black American athlete to win the Wimbledon singles,Althea Gibson
"The finale of Alfred Hitchcock's ""Saboteur"" takes place on this national landmark",Statue of Liberty
"This sleek, elegant style of the 1920s is also known as Jazz Modern",Art Deco
"You'll find the Museum of Catalan Art in this Spanish city, the capital of Catalonia",Barcelona
"General Ambrose Burnside was one of the early leaders of this organization, abbreviated GAR",Grand Army of the Republic
"Truman said, ""It's a recession when your neighbor loses his job, it's"" this ""when you lose your own""",Depression
"This ""Beloved"" author was born Chloe Anthony Wofford in 1931",Toni Morrison
Barbara Stanwyck got an Oscar nomination for her role in this 1948 thriller based on a 1943 radio play,"Sorry, Wrong Number"
This English potter was noted for the black basaltes ware he developed around 1768,Josiah Wedgwood
"Baku, the capital of Azerbaijan, lies on this sea",Caspian Sea
"""We Build"" is the club motto of this civic organization with an Indian name",Kiwanis International
"Konrad Adenauer defined this subject as ""the sum total of things that could have been avoided""",History
This Englishman introduced the potato to Ireland & popularized tobacco smoking in Britain,Sir Walter Raleigh
"The U.S. Naval War College is maintained in Newport, in this state",Rhode Island
"Also known for his virtuosity on the pennywhistle, this Irish flautist has taught at the Eastman School",James Galway
Eid ul-Fitr marks the end of this month of fasting,Ramadan
"During the Civil War this writ, ordering that the prisoner be brought before the court, was suspended",Habeas corpus
"Some of this talk show host's favorite recipes are featured in the bestseller ""In the Kitchen with Rosie""",Oprah Winfrey
"In 1570, this Russian czar ravaged Novgorod after hearing rumors that it was conspiring against him",Ivan the Terrible
"In 1749 this Williamsburg, Virginia college awarded George Washington his surveyors license",William and Mary
"He composed the ""Eroica Variations"" before he wrote the ""Eroica Symphony""",Ludwig van Beethoven
"Traditionally, the annual Egg Roll on the White House lawn takes place on this day of the week",Monday
"This delaying tactic used in the Senate has been defined as ""talking a bill to death""",Fillibustering
"""Fear of Fifty"" is the first admitted autobiography by this ""Fear of Flying"" author",Erica Jong
"In a 1513 work, he described the way a prince could acquire & keep power",Niccolo Machiavelli
"Schools in Tulsa include the University of Tulsa & this one, named for its evangelist founder",Oral Roberts University
"The bands that this clarinetist led in the 1940s & 1950s were called ""Herds""",Woody Herman (and the Thundering Herds)
"In Taiwan, Teachers' Day, September 28, celebrates the birthday of this philosopher",Confucius
"In 1989's Webster v. Reproductive Health Services, the Supreme Court nearly reversed this 1973 decision",Roe v. Wade
"While teaching at Cornell, she wrote ""Gorillas in the Mist""",Dian Fossey
"This Italian navigator died in 1512, 5 years after Martin Waldseemuller put his name on the map",Amerigo Vespucci
"Willamette University, in this state capital, is called the oldest institution of higher learning in the West","Salem, Oregon"
Duke Ellington wrote a musical based on this John Gay ballad opera,The Beggar's Opera
"On June 11, the day that honors him, hundreds of leis are draped over his statue in front of Iolani Palace",King Kamehameha
2-word phrase for the power of the federal government to take private property for public use,Eminent domain
"An art enthusiast, this billionaire oilman wrote ""Collector's Choice"" & ""The Joys of Collecting""",Jean Paul Getty
"This ""Praise of Folly"" author taught Greek at Cambridge & published a Greek New Testament",Desiderius Erasmus
This Nashville school has a collection of network evening news telecasts dating back to 1968,Vanderbilt
"Richard Bonynge, former musical director of the Australian Opera, is married to this soprano",Dame Joan Sutherland
"In Mexico March 21 is a national holiday because it's the birthday of this man, the ""Abraham Lincoln"" of Mexico",Benito Juarez
"It's the legal process by which a person's citizenship can be taken away, or by which it may be given up",Expatriation
"His book ""Memoirs of a Chinese Revolutionary"" was published posthumously in 1927",Sun Yat-sen
"The last king of the Hellenes, he was the second to bear this name",King Constantine II (former King Constantine)
The bat parrot probably got its name from sleeping in this position,upside-down
Defacing books or shouting or throwing spitballs at the other readers,three activities prohibited in the library
Genesis,Phil Collins
"To compete with ""G.I. Joe"", Coleco has created a line of soldiers inspired by this Stallone film",Rambo
"Hamilton, Ohio recently added this punctuation mark to its name, like our show's always had",an exclamation mark
"If you ""boil the hides"", it means your rear tires are producing this at the start of a drag race",smoke
"Too ""lei""zy to migrate, the geese in this tropical state stay year-round",Hawaii
"On most reference books in your local library, you'll find this letter above the call number",R
The Police,Sting
"In 1977, Kenner sold gift certificates for toys based on this sci-fi film since the toys didn't exist yet",Star Wars
"""Hands Across America"" raised money for the hungry & homeless in this country",the United States of America
"When fixing cars, ""R & R"" means remove & do this to an auto part",restore (or replace or repair)
"A bird waterproofs its feathers with oil from its ""preen gland"", located at the base of this",its tail
"When a book has been checked out it's said to be ""in"" this",circulation
Wham!,George Michael
"Christmas stockings in 1986 were filled with this Hungarian inventor's ""Magic"", as well as Santa's",Rubik
"In October 1986, Reagan & Gorbachev went face to face in this cold capital",Reykjavik
"When your car is ""on the hook"", it's traveling this way",on a tow truck
"In this classification system, WWII, 940.54, comes before the Civil War, 973.7",the Dewey Decimal system
Eurythmics,Annie Lennox
"Since 1949, this game manufacturer has sold about 1 million Candyland sets a year",Milton Bradley
"Father Lawrence Jenco, the Reverend Benjamin Weir, & David Jacobsen",hostages that were released from Beirut
"When a car has been ""chopped"", this part of it has been lowered",the top
"Shirley Jones played this part by the book in ""The Music Man""",(Marion the) librarian
Talking Heads,David Byrne
A battle of the bands is ensuing between Barbie & The Rockers & this doll & The Holograms,Jem
"In 1986, for the 1st time ever, 2 women ran against each other for gov. in this plains state",Nebraska
"Death of his son led him to write a ""History of Spiritualism"" before his last Sherlock Holmes book",(Sir Arthur Conan) Doyle
"On the 1st day of spring or fall, the Sun is directly over this imaginary line",the Equator
This teenage Egyptian ruler gave birth to a son she claimed was Julius Caesar's,Cleopatra
"Ben Franklin said, ""There was never a good war or a bad"" 1 of these",peace
"Since 1941, Thanksgiving is observed on this Thursday in November",the fourth Thursday
Sacher Torte originated in this Austrian capital,Vienna
"""A Christmas Carol"" character who tells Scrooge, ""I wear the chain I forged in life""",Jacob Marley
"Of about 10, 30, or 50%, percentage of Earth's surface covered by land",30%
"Teen-aged Mary, Queen of Scots, also became queen of this country, because she'd married the Dauphin",France
"It was way back in 1696 that Mary Manley wrote there's ""no time like"" this",the present
"""Shrove Tuesday"", the day before Lent starts, is commonly called this in New Orleans",Mardi Gras
"Like lemon pie, ""Baked Alaska"" is covered with this, then put in an oven to brown",meringue
"Narrator of classic tales translated by Sir Richard Burton, or title of this ""suite"" music",Scheherezade
All of the peoples of the world belong to this single species,Homo sapiens
"At 15, she became the future Louis XVI's bride; at 18, she became queen",Marie Antoinette
"Penguin's Modern Quotes lists ""Supercalifragilistic- expialidocious"" under his name",Disney
Supposedly a union president suggested date of this holiday to fill gap between July 4th & Thanksgiving,Labor Day
"It's thought Saladin offered this fruity dessert, cousin to ice cream, to Richard I during Crusades",sherbet
"19th c. feminist Catharine Beecher wrote ""The American Woman's Home"" with this more famous sister",Harriet Beecher Stowe
Guinness says more people emigrate from this Latin country than any other in the world,Mexico
"British monarch crowned in 1837, when she was barely 18",Victoria
"17th century English diarist known for the phrase ""and so to bed""",Samuel Pepys
"Until June 1, 1954, this was officially called ""Armistice Day""",Veterans Day
A dessert that might be appropriate while repairing shoes,cobbler
"Subtitled ""A Tale of Acadie"", this Longfellow poem describes the tragic romance of an Acadian woman",Evangeline
"The term ""second world"" refers to this nation & its nearby allies",the Soviet Union
"Many claim that before Bloody Mary grabbed the throne, this ""Lady"" was Queen of England for 9 days",Lady Jane Grey
"Bartlett's says she ""coined"" the phrase ""equal pay for equal work"" on March 18, 1869",Susan B. Anthony
"This memorialized president's birthday, April 13, was a legal holiday in Virginia from 1943 to 1967",Thomas Jefferson
"Bordering on Mich. & N.Y., these 2 Great Lakes are the only ones to border on 1 state each",Lake Huron & Lake Ontario
"You can have a picnic at Hanging Rock State Park in Stokes County in this ""Tar Heel State""",North Carolina
"The opposite of a base, it turns blue litmus red",an acid
"OK, he's 400 feet tall with bad fire breath, but as long as we don't go near Tokyo, this title guy can really samba",Godzilla
This QB must dream of meeting brother Peyton in the Super Bowl (where the Giants just destroy the Colts),Eli Manning
Written first,The Iliad
"Buy me a drink & I'll be your sweetie on Valentine's Day, this date",February 14
"Jaundice can be a symptom of this liver disease, type A, B or C",hepatitis
"Hope your salsa is up to snuff when you team with Det. Sonny Crockett's pet alligator, Elvis, from this show",Miami Vice
In 2006 this ex-Yankee managed the Mets to their first division win since 1988,Willie Randolph
Not written by a Brit,The Iliad
Black History Month begins on this date,February 1
"The 10th to 12th of these body parts that form a ""cage"" articulate with single vertebrae",ribs
"Might be best not to bring up this fishy movie's sequels ""3-D"" & ""The Revenge"" when taking the floor",Jaws
"This '80s Giants LB, No. 56, once told teammates to ""Go out there like a bunch of crazed dogs & have some fun""",Lawrence Taylor (L.T. accepted)
3 witches prophesy in a thunderstorm,Macbeth
"It only happens every 4 years, but it's the month & day on which a leap day occurs",February 29
Echocardiography can tell you whether this doublespeak heart issue is caused by an abnormal valve,heart murmur
"If you tango with this ""mild"" '60s TV title bear, at 650 lbs., let him lead",Gentle Ben
"In 1973-74 this Zen-like Knick averaged a career-high 11.1 ppg; oh yeah, he's coached a little in Chicago & L.A., too",Phil Jackson
"After Smaug is killed, the ""Battle of Five Armies"" ensues",The Hobbit
"Also known as epinephrine, this hormone is secreted in response to stress, like fear or injury",adrenaline
Better take a deep breath before you do an underwater merengue with this '60s TV title dolphin,Flipper
Watch 54 years of frustration end when this Ranger captain takes the ultimate NHL prize,Mark Messier
A king named Duncan is killed,Macbeth
"It's a 7-letter medical term meaning ""related to fever""",febrile
"I feel so cool in this state that contains the northernmost point, on the Arctic Ocean",Alaska
The god Rama is this religion's embodiment of chivalry & virtue,Hinduism
"A young female servant, she sounds like what she did to the bed",a maid
"In 2007 Metropolis, Illinois' annual Superman celebration will unveil a statue of actress Noel Neill as this character",Lois Lane
"In this show, Manhattan is the playground for Riff, Tony, Bernardo & a girl named Maria",West Side Story
Thunder's partner (9),lightning
"I feel so hot when I'm in this state, especially after I gamble & visit Yucca Flat during a nuclear weapons test",Nevada
"In Islam, Harut & Marut are a couple of fallen ones of these",angels
"King Arthur had a lot of these to remember--Sir Galahad, Sir Gawain...",knights
"Each year this ""Dairyland State"" selects an Alice in Dairyland spokesperson who helps out with June Dairy Month",Wisconsin
A floating craps game goes bust at the Bowery's Save-A-Soul Mission in this play,Guys and Dolls
"A retriever breed, or a peninsula (8)",Labrador
I feel jazzed when I compete in Evangeline Parish's Crawfish Etouffee Cookoff in this state,Louisiana
Matthew & Luke put Satan's temptation of Christ in chapter 4 of their books; this man put it in chapter 1,Mark
"In a 1974 Eric Clapton song, it's the person he didn't shoot",the deputy
Fiesta San Antonio honors the heroes of the Battle of San Jacinto & this mission with a 10-day celebration,the Alamo
The laughter ends when Fanny Brice & Nick Arnstein break up in this musical,Funny Girl
Feminine digit cakes (11),ladyfingers
"(Kelly of the Clue Crew reports from Peterson Air Force Base.)  My mood is elevated here at Peterson Air Force Base, located at 6,200 feet in this state that has the highest average elevation",Colorado
In April 2003 the government of this Caribbean nation officially declared voodoo a religion,Haiti
"In ""Fantasia"", Mickey Mouse was this for a sorcerer",apprentice
"Northfield, Minn. celebrates the defeat of this bank robber's gang with a re-enactment of an 1876 raid",Jesse James
"""Bet Your Bottom Dollar"" that you can name this musical about a girl in the New York Municipal Orphanage",Annie
It precedes Lazuli (5),Lapis
"I feel like a lover in this state that's named for England's celibate queen, Elizabeth I",Virginia
"The largest Protestant group in the U.S., they immerse their followers as a ritual of spiritual rebirth",Baptists
"Rosemary may be one of these helpers ""de-camp""",aide
A band concert is a highlight of the celebration of this June holiday at the Betsy Ross House in Philadelphia,Flag Day
"Gabey, Chip & Ozzie are 3 sailors on shore leave in New York lusting for a good time in this play",On the Town
"Elmore, who gave us ""Get Shorty"" (7)",Leonard
"Famous ones have included the Kimberley, the Great Mogul & the Star of Arkansas",diamonds
This Toni Morrison novel won a 2006 Times survey of prominent literary types looking for the best fiction in the last 25 years,Beloved
"After stopping a puck with his face in 1930, Clint Benedict became the first NHL goalie to wear one of these",a mask
"The 4 words that follow ""One Fish Two Fish"" in a Dr. Seuss book title",Red Fish Blue Fish
"Horace Bixby, a steamboat pilot, taught this American author the skills of the trade",Mark Twain
A classic Scarlett O'Hara cocktail contains a squeeze of this (remember the color of Scarlett's eyes),lime
"He sang ""The Rainbow Connection"" in the movies",Kermit the Frog
"This Bernhard Schlink novel about Hanna Schmitz was ""ultimately hopeful""; it became a 2008 film",The Reader
Goalies have done this only 11 times in NHL history,score a goal
"Referring to this companion, Paul Bunyan could say, ""I've got you, Babe""",his blue ox
In 1852 Horace Smith teamed up with this man to manufacture firearms,(Daniel) Wesson
The Willard Hotel in D.C. still serves this Southern bourbon classic the way Henry Clay liked it in the 1800s,a mint julep
A babushka is one of these tied around the head,a kerchief
"The Times noted that this ""Russia House"" author left the Cold War behind for his new novel ""A Most Wanted Man""",John le Carré
"When a goalie stops a shot on goal, he gets credit for this, like a relief pitcher in baseball",a save
A Toronto pro sports team,the Blue Jays
"In 1848 this educator became a congressman for Mass., filling a vacancy caused by John Quincy Adams' death",Horace Mann
"For a Miami Beach cocktail, you'll need scotch, grapefruit juice & the dry type of this martini ingredient",vermouth
Billions worldwide still light their homes with this liquid obtained from distilling petroleum,kerosene
"In 2009 the Times liked ""The Women"", which dealt with this man's loves, like Mamah, who was murdered at Taliesin",Frank Lloyd Wright
"A goalie's stick is composed of 3 parts: the shaft, the paddle & this ice-scraping bottom piece also found on a skate",the blade
This East Coast state's official crustacean is the blue crab,Maryland
The source of the Perseid meteor shower is one of these objects named for Lewis Swift Horace Tuttle,a comet
"A liqueur of this flavor (Kahlua, perhaps) gives that pretty muddy color to a Mississippi mud cocktail",coffee
"Shown here, it's adjusting the space between characters in typeset text",kerning
"In 2008 the Times called this author's ""The Widows of Eastwick"" a ""predictably ingenious sequel""",John Updike
"It's the area a goalie patrols in front of the net, or a feature of freshly pressed pants",the crease
"Though, as you see, it comes in other colors, the terrier seen here has this cerulean name",a Kerry blue terrier
This newspaper editor ran for president & lost to Grant in 1872,Horace Greeley
"The main ingredients in an Alabama slammer are amaretto, Southern Comfort & the sloe type of this",gin
This woolen fabric named for a village is not to be confused with a softer fabric named for an island,kersey
It's the central bank of the United States,the Federal Reserve
Bobby didn't die... he's in my shower!  Pam realized the previous year was only a dream on this series,Dallas
"He never said, ""Judy, Judy, Judy"" on film but his girlfriend in ""Only Angels Have Wings"" was named Judy",Cary Grant
"The Music Genome Project named a user-chosen radio site for this woman of box fame, who received music from Apollo",Pandora
This capital of the Dominican Republic is said to contain the remains of Christopher Columbus,Santo Domingo
"He arrives early enough to avert disaster: Justin this, the fourth dimension",time
"For a security or a coin, the market this & face this may be different",value
