Question,Answer
"He got his ""Scarface"" after being knifed by a drunk at Frankie Yale's Harvard Inn in Brooklyn in 1917",Al Capone
The nickname of this state includes a greeting in a non-English language,Hawaii
"The cut above the round, it also begins with ""R""",rump
It became the capital during the reign of Philip II,Madrid
A microwave detector put the precise age of this at 13.7 billion years (give or take 1%),the universe
"Franklin, Standish",Miles
"On March 3, 1934 this Public Enemy escaped from Lake County Jail in Crown Point, Ind., allegedly using a wooden gun",John Dillinger
"A ride at the Albuquerque Int'l Balloon Fiesta might show you why New Mexico is the ""land of"" this",Enchantment
The name of this cut from the side of the animal is also used for the extreme left or right side of an army,the flank
"Technically, it's bovine spongiform encephalopathy",mad cow disease
"Oddly, geologists learned that much of the sand in the Grand Canyon came from these mountains between Quebec & Alabama",the Appalachians
"Rogers, Newton",Wayne
William & Emily Harris were members of this radical terrorist group that kidnapped Patty Hearst in Feb. 1974,Symbionese Liberation Army
Minnesota may have gotten this nickname from a cartoon showing railroad organizers as tunneling mammals,Gopher State
The cut of meat between the neck & the shoulder blade; it also is a clamp between the bit & the drill,chuck
He attributes his TV sports telestrating skills to watching Reagan's doctor diagram where he was shot in 1981,John Madden
"This scientist, a model for Dr. Strangelove, passed away in September at age 95",Edward Teller
"Hayes, Newton",Isaac
In 1965 this former surfing champion was convicted of stealing the Star of India sapphire,Jack Murphy (Murph the Surf)
In 2004 a biologist caused great excitement when he photographed an actual wild one of these in Michigan,a wolverine
"From a chicken, it's a breast; from a cow, it's called this & Aunt Esther might make a nice one for Pesach",brisket
The French made this island a colony in 1896,Madagascar
"After the death of President Hindenburg in 1934, Hitler assumed this title meaning ""leader""",the fuhrer
"Mary Martin, Sandy Duncan & Cathy Rigby have all starred on Broadway in this male role",Peter Pan
"Sears issued its first book of modern homes in 1908, the same year Henry Ford introduced this car to the public",the Model T
This sporting dog was first bred by German nobles in the court of Weimar in the early 19th century,weimaraner
"You can check Shabbat start times on jpost,com, a website for a newspaper in this city",Jerusalem
"The Census Bureau uses ""Hispanic"", but many of South & Central American heritage prefer this 1-word term",latino
"Nickname of Duke Henry, who fought Albert the Bear to control Saxony in the 1100s; only Ulrich the Tiger was missing","""the lion"""
"As a child in the '60s, Pia Zadora played Tevye's daughter Bielke in this Broadway musical",Fiddler On The Roof
Sears homes can be found in all the 48 contiguous states; Carlinville SW of Springfield in this state has the most,Illinois
"This toy dog seems to be named for a Mediterranean island, but might be named for Melita, Sicily",Maltese
"George H.W. Bush has a home in Tanglewood, a neighborhood of this Texas city",Houston
It's the exciting activity seen here,lawn bowling
"(Sofia of the Clue Crew reports from Berlin, Germany.) Completed in 1894, the Reichstag dates from this numerical Reich in German history",the Second Reich
"There should be an ""ABBA""-dabba honeymoon for Sophie, the bride-to-be in this musical full of ABBA songs",Mamma Mia
One of the models has the same name as this film capital where many of these cottages still exist,Hollywood
"3 AKC-recognized breeds have ""miniature"" in their names: miniature pinscher, miniature bull terrier & this",miniature schnauzer
You'll discover this city is home to the main campus of the Ohio State University,Columbus
This company's Blue is one of the top-selling imported beers in the U.S.,Labatt
"Though the uprising called the Peasants' War was partly based on this man's ideas, he came out against it in 1525",Martin Luther
"Natasha Richardson, Molly Ringwald & Brooke Shields each played this role in ""Cabaret"" on Broadway",Sally Bowles
"For $11,500 you could purchase plans & materials for this type of building even if it wasn't little or red",a schoolhouse
This terrier is known as a westie for short,West Highlands Terrier
"Belgium has 3 federal regions, Wallonia, Flanders & this one, which includes the capital",Brussels
"(Sarah of the Clue Crew reports from the Franklin Institute in Philadelphia, PA.) The lower this number for Foucault pendulum's location, the slower its rate of rotation",latitude
"In 1631, during this decades-long war, Sweden's army marched to the Rhine",Thirty Years' War
Sutton Foster won a Tony for playing the title flapper in this musical based on a Julie Andrews film,Thoroughly Modern Millie
"The Princeville & the Avalon models are an example of this bungalow type whose name means ""artisan""",a craftsman
2 puppies rescued from a British brig off the coast of Maryland in 1807 are the ancestors of this retriever,Chesapeake Bay Retriever
St. Paul was born as Saul in this city,Tarsus
"This Hamburg native who's designed for Chloe & Fendi is known as ""King Karl""",Karl Lagerfeld
"Her recording career lasted just 8 years, starting in 1955 with ""A Church, A Courtroom And Then Good-Bye""",Patsy Cline
Bemz sells covers in bright decorator colors for the furniture of this other Swedish company,IKEA
"""Grey Gardens"" is a musical about Edith Bouvier Beale & ""Little"" Edie, eccentric relatives of this first lady",Jacqueline Kennedy
"Early successful models of these in the U.S. were Woodstock, Remington & Underwood",typewriters
Bold declaration signer and bootlegger seen here,John Hancock
Copenhagen's Tivoli Gardens & Town Hall Square lie on opposite sides of a boulevard named for this writer,Hans Christian Andersen
"A thin sheet of metal, or a fencing weapon",foil
"The Dec. 28, 2006 edition suggested recycling this object into garden mulch",Christmas tree
"(Sarah of the Clue Crew presents from the Shubert Theatre.)  The Lady of the Lake & the Knights of the Round Table sing the showstopping number ""Find Your Grail"" in this Tony-winning musical",Spamalot
"This functioned as a message or bulletin board, so Martin Luther posted his 95 theses on it",church door
Former Treasury secretary & short-lived gunfighter seen here,Alexander Hamilton
"Every Father's Day, this 3-block-long Holy Grail of shopping in Beverly Hills is closed for a vintage car show",Rodeo Drive
"To indicate with a finger, or a small dot (it could be sharp)",point
"A company called California these benefits from the notion that organized these ""are the key to... a freer life""",closets
"""Here Hugo again"", quipped Playbill when this long-running musical returned to Broadway in 2006",Les Miserables
A type of this counting device is called suan pan in Chinese & soroban in Japanese,abacus
The reverse of this great American image is seen here,the Great Seal (of the United States)
This New Orleans street name is derived from a never-built waterway connecting Lake Pontchartrain with the Mississippi,Canal Street
"To lightly make fun of, or a baby goat",kid
Rupert Murdoch & wife Wendy Deng's apartment re-do included hiring a master of this Asian practice,feng shui
"(Jimmy of the Clue Crew presents from a stage set.)  Since 1988, more than 10 actors have starred as the Phantom of the Opera here on Broadway, but it was this actor who won the Tony",Michael Crawford
"This term for a type of penmanship comes from the Greek for ""beautiful writing""",calligraphy
"Before Jada and Emeril, there was this woman pictured here and known as ""the French Chef""",Julia Child
"The PCH, which stands for this, runs from near San Juan Capistranoto near El Rio",Pacific Coast Highway
"To strike violently, or a song's drumming rhythm",beat
"This type of ""house"", built to hold coaches, is a frequent candidate for renovation",carriagehouse
"""The Ladies Who Lunch"" love this composer's ""Company"", which began keeping company on B'way again in 2006",Stephen Sondheim
"One-time experiments in ""express"" delivery of this have included firing a guided missile from a sub in 1959",mail
19th-century war hero and short-term US President seen here,William Henry Harrison
"The New Year's Day Mummers Parade travels north up Broad Street, ending at City Hall in this city",Philadelphia
"A roll of fabric, or an arrow from a crossbow",bolt
"On May 1, 1963 Jim Whitaker became the first American, & 10th person, to reach the summit of this mountain",Mount Everest
"If you're dealt a pair of 10s or better, you can ""let it"" do this in a 3-bet casino poker variant with the same name",let it ride
Persian king Darius III failed to appreciate tactics & lost his empire to this great leader in 331 B.C.,Alexander the Great
"The National Weather Service says the odds of this painful event happening to you in a given year are 1 in 700,000",being struck by lightning
Images from 2 shots on the same frame of film,a double exposure
He hosted one game show from 1956 to 1974 & another from 1972 to 2007,Bob Barker
"This country's highest peak, Pico de Orizaba, lies on the border of the states of Veracruz & Puebla",Mexico
"In the ""Seinfeld"" episode ""The Diplomat's CLub"", Kramer loses $3,200 betting on on-time arrivals of these",airplanes
"The timely arrival of Prussian forces at this June 18, 1815 battle was the turning point for Allied troops",Waterloo
"Research on these, not gators or crocs, says the odds of one going after you in Florida are 1 in 11.5 million",sharks
Army march rate of 180 paces a minute,double-time
