Question,Answer
"She played a corrections officer on ""Oz"" but is more famous as Tony's dissatisfied wife Carmela Soprano",Edie Falco
The state animal of Colorado is a breed of this,a bighorn sheep
Differences in this bony structure that includes the hip distinguish the sexes & reveal if a woman ever gave birth,the pelvis
Virgil tells of the travels of this vowel-heavy Trojan prince who laid the groundwork for Rome,Aeneas
Buddy Ebsen was hired to play this character but had to quit after he developed an allergy to aluminum dust,the Tin Man
"His tombstone says, ""He gave to man control over that dreadful scourge, yellow fever""",Walter Reed
"In the hobo song, it's the mountain ""where you sleep all day"" & ""where they hung that jerk who invented work""",The Big Rock Candy Mountain
"A song in this duo's operetta ""Iolanthe"" says, ""What a joy to breathe the balmy air of Grosvenor Square""",Gilbert & Sullivan
"It's said Romulus founded Rome on this hill, found between the Circus Maximus & the Colosseum",the Palatine
"Frank Morgan played 5 different roles in the movie: a guard, a professor, a gatekeeper, a cabbie & this",the Wizard
"From one of his works, this Irish poet's epitaph is ""Cast a cold eye on life, on death. Horseman, pass by!""",William Butler Yeats
"Living from 1846 to 1935, this celebrated Frenchman was known as ""the king of chefs and the chef of kings""",Georges Auguste Escoffier
"(Sarah of the Clue Crew reports from a  table at 21, holding a cocktail. )  Cosmo in hand and wearing my Manolos's, I'm at the table at 21, where this comedy's Carrie dined with Mr. Big",Sex and the City
"History: Herman's Hermits hit No. 1 in 1965 singing ""I'm"" this man, ""I Am""",Henry VIII
"""You teach and admonish rebels to no purpose, and in vain you cast pearls of divine eloquence before"" these",swine
"""Bell Jar"". Dead.",(Sylvia) Plath
The green triangle on Sudan's flag represents this religion,Islam
"You've got the right profile if you know it's over 5,600 feet high in the Black Hills",Mt. Rushmore
"(Sarah of the Clue Crew reports from a lectern at 21.)  ""A lot of people still don't really know who I am"", said this Massachusetts senator at an April 2004 fundraiser at 21",John Kerry
"Shop: In '66 the Rolling Stones saw ""a red door"" & wanted to perform this title deed","""Paint It, Black"""
"""It was your command, not love of God, which made me take"" this, meaning to become a nun",the veil
Apple. First law guy.,Newton
This amusement park chain is named for the multiple banners that once flew over Texas,Six Flags
13th U.S. president,Filmore
"(Cheryl of the Clue Crew reports from behind the bar at 21.)  Among the mementos at 21 is a gift, donated by John F. Kennedy, of the  model that represents this boat",PT-109
"Math: This group hit No. 1 with ""You're Once, Twice, Three Times A Lady""",The Commodores
"""No one would lay on an ass a burden suitable for"" this huge mammal",an elephant
Nobel Prize. Wrote Okie story.,Steinbeck
This geographic feature on Nebraska's state flag bears the name of another state,Missouri
"Won an acting Oscar in 1931 for ""A Free Soul""",Lionel Barrymore
"(Jimmy of the Clue Crew reports from a booth at 21.)  In 1944, the year they made ""To Have and Have Not"", these two superstars got engaged right here, at table 30",Humphrey Bogart & Lauren Bacall
Gym: Olivia Newton-John topped the charts for 10 weeks with this 1981 1-word-title tune,"""Physical"""
"""The punishment you suffered would have been proper vengeance for men caught"" committing this, a biblical no-no",adultery
Speech. 32 days.  Dead.,William Henry Harrison
This grizzly-bannered nation was declared in California in 1846,the Bear Flag Republic
This tree is also called a buttonwood & a buttonball,a sycamore
"(Jimmy of the Clue Crew reports from a booth in the wine cellar  at 21.)  During Prohibition this mayor, called ""Gentleman Jimmy"", had his own booth here at 21 in the secret wine cellar the feds never found",Jimmy Walker
"Bad English: That group made its Top 40 debut in '89 with ""When I See You"" do this","""Smile"""
"""But if I lose you, what is left for me to hope for?  What reason for continuing on life's"" this, a sacred journey",pilgrimage
Scottish. Steel guy.,(Andrew) Carnegie
The colors on this Low Country's flag came from the coat of arms of the province of Brabant,Belgium
Paired with Lawrence in the name of a California nuclear weapons lab,Livermore
"The largest horde this Mongol leader who died in 1227 ever assembled was less than 240,000 men",Genghis Khan
"He played Tony Spampatta in the 1991 TV movie ""N.Y.P.D. Mounted"" before getting ""Blue"" in '93",Dennis Franz
"The charcoal used in barbecues is usually sold in this form, a French diminutive",a briquette
3-letter word for any of the small coral islets off the tip of Florida,key
"An early 1730s work by Canaletto shows this canal city's ""Quay of the Piazzetta""",Venice
Poetic title of M. Scott Peck's 1978 self-help bestseller,The Road Less Traveled
"On Nov. 8, 2004 U.S. & Iraqi forces entered this Sunni city of 300,000 beginning a firece battle",Fallujah
"Heeey maaan, he was soooo groovy playing Billy in ""Easy Rider"", man",Dennis Hopper
"A W-shaped rack was created & named for these ""anatomical"" taste treats",ribs
"From the French for ""throat"", it's a narrow steep-walled canyon",gorge
"In ""The Story of Painting"" Sister Wendy says, ""He is much more than a painter of the fair and fat""",(Peter Paul) Reubens
2-word descriptive term for an island group of the eastern West Indies,the Lesser Antilles
"In 774 this Frank took the crown of Desiderius, the last king of the Lombards",Charlemagne
You could say the blushing bride seen here was on the rebound,Dennis Rodman
In 1793 the laying of the cornerstone of this D.C. building was celebrated by barbecuing a 500-pound ox,the Capitol
5-letter term for a territory ruled by a duke,a duchy
"There are 2 versions of John Singleton Copley's ""Watson and"" this sea predator in U.S. galleries",the shark
"She explored the inner workings of feminine identity in novels like ""The Golden Notebook""",Doris Lessing
It declared its independence in January of 1822 at Epidauros but still had to fight for 7 years,Greece
This Oakland A's Hall of Famer is the only pitcher with 100 complete games & 100 saves (& he threw a no-hitter too!),Dennis Eckersley
George Stephen invented the Weber grill using the bottom of one of these items found in harbors,a buoy
This term for an administrative district in England has largely been replaced by county,a shire
"For your information, no, your six-year-old could not make paintings just like this man's 1952 ""Convergence""",(Jackson) Pollock
His company went bankrupt trying to build the Panama Canal,Ferdinand de Lesseps
"A participant in WWI's First Battle of the Marne was the BEF, short for this",British Expeditionary Force
"This actor can do it all; he can sell you insurance as the Allstate spokesman, or run the country as president on ""24""",Dennis Haysbert
Hardwoods work best for this type of cooking that some purists call the only real type of barbecue,smoking
"It's a bay formed by a bend in a coastline, like the one ""of Benin""",a bight
"Victorine Meurent, his favorite model, is the nude in his ""Le dejeuner sur l'herbe""",Eduard Manet
Count Volta's first name,Alessandro
"""Grand Master Villiers de l'Isle d'Adam had"" this made ""by Turkish slaves in the castle of St. Angelo""",the Maltese Falcon
He went to Damascus to arrest Christians but became one instead,Paul
"This Chubby Checker hit charted twice, both times reaching No. 1","""The Twist"""
In 1996 Graceland Gifts in this city sold a limited edition Elvis Cabbage Patch Kid in a gold lame suit,Memphis
"2 old Quakers, Captain Peleg & Captain Bildad, are part-owners of the Pequod in this 1851 novel",Moby Dick
"In Altdorf, Switzerland a statue marks the spot where he shot an apple off his son's head",William Tell
It may be indelible or invisible (3),ink
"At Cornelius' house in Caesarea, this leader of the apostles preached to the first Gentile converts",Simon Peter
"""Beefy"" singer whose first No. 1 hit was ""I'd Do Anything For Love"" from his 1993 CD ""Bat Out Of Hell II""",Meat Loaf
Rumors on Royal Street in this city specializes in hand-crafted Mardi Gras masks,New Orleans
"In this novel, d'Artagnan, a native of Gascony, is described as ""Don Quixote at 18""",The Three Musketeers
"In 1952 Nina Ricci introduced ""Fille D'Eve"", one of these that came in an apple-shaped bottle",perfume
Mesopotamia today (4),Iraq
The apostles believed Judas' act of betrayal was predicted by this king's psalms,David
"This group's 1995 album ""Pulse"" includes a live performance of all the songs from ""Dark Side of the Moon""",Pink Floyd
"Browsing for baubles?  Tiffany, Cartier & Van Cleef & Arpels all have shops on this chic Beverly Hills street",Rodeo Drive
"In ""Good Wives"", the second part of this novel, Aunt March dies & leaves her home, Plumfield, to Jo",Little Women
Voltaire first spread the story about this scientist & the falling apple,Isaac Newton
Dante's Hell (7),Inferno
"Philip preached in this area known for the ""good"" neighbor in Jesus' parable",Samaria
"Her 1991 hit ""Coming Out of the Dark"" was about her tour bus accident of the preceding year",Gloria Estefan
"J. Crew picked this city's South Street Seaport as the site for its first retail store, opened in 1989",New York City
"William Makepeace Thackeray wrote that ""Some of the love passages"" of this Charlotte Bronte work ""made me cry""",Jane Eyre
In a Grimm fairy tale a bit of poisoned apple lodged in her throat,Snow White
Claude Monet or Rich Little (13),Impressionist
"On Pentecost the apostles received this ability, as witnessed by Jews from ""every nation""",speaking in tongues
"R&B quartet consisting of ""Squirt"", ""Bass"", ""Slim"" & ""Alex Vanderpool""",Boyz II Men
The Mall of America in this state gets more tourists than the Grand Canyon & Disney World combined,Minnesota
"In a Thomas Hardy novel, grain merchant Michael Henchard serves in this title political office",The Mayor of Casterbridge
"In the third quarter of 1995, Apple passed this company as the No. 2 maker of PCs in the U.S.",IBM
Give the third degree (11),interrogate
"The name of this French site was a corruption of Bastide, meaning ""fortification""",the Bastille
In 1835 the N.Y. Sun reported there were bat-winged creatures living on this heavenly body; it was a hoax,the moon
It's a circular hollow often formed by volcanic action or by a meteor strike,a crater
"This ""Caroline In The City"" star made her screen debut in 3-D, in ""Jaws 3-D""",Lea Thompson
"The university of this state has 9 campuses, including those in Davis, Irvine & Berkeley",California
"Tennessee broke onto the Broadway scene in 1945 with this play with a ""breakable"" title",The Glass Menagerie
"One of the buildings at this British site is named for Robert Devereux, held there before his 1601 execution",Tower of London
Originally this novel was published as a serial from 1851-52 in an anti-slavery paper,Uncle Tom's Cabin
"It's a valley formed between 2 parallel faults; there's a ""Great"" one in the Eastern Hemisphere",a rift valley
"This older brother of Charlie Sheen was just 20 when he made his feature film debut in ""Tex"" in 1982",Emilio Estevez
"In 1892 this New Haven, Connecticut university first admitted women to its graduate school",Yale
"A Time magazine piece on Kathleen Turner in this play was titled ""Once More, With Feline""",Cat on a Hot Tin Roof
"""Shark Island"" Prison is part of Dry Tortugas National Park in the extreme southwest of this state",Florida
"When farmers of the 1800s learned this color absorbed sunlight well, it became quite popular for barns",red
Name of the type of formation seen here: [video clue - in Alex's hand],a geode
Ned Beatty made a memorable debut in this 1972 film about a nightmarish canoe trip,Deliverance
City in which you'd find Marmara University & the University of the Bosporus,Istanbul
"One of Tennessee's last plays, ""Clothes for A Summer Hotel"", was about this Jazz Age author & his wife",F. Scott Fitzgerald
According to British accounts 123 perished in 1756 in this dungeon in India; later studies say just 43,the Black Hole of Calcutta
"""The Education of Mr. Pipp"" is a book of satirical drawings of high society by this artist known for his ""girl""",Charles Gibson
A moraine is the rocky material left behind by one of these,a glacier
Amy Irving & Betty Buckley debuted in this 1976 Brian De Palma film about horror at a high school prom,Carrie
Manitoba's Catherine Booth Bible College is affiliated with this charitable organization,The Salvation Army
"Williams' ""The Notebook of Trigorin"", based on this ""soaring"" Chekhov play, opened in 1996 in Cincinnati",The Seagull
This rocky islet is the smallest of French Guiana's 3 Iles du Salut,Devil's Island
In 1861 this ex-president from Virginia was chairman of a peace convention that tried to avert civil war,John Tyler
"When discussing sedimentary rock, this term means formed of layers or beds",stratified
Kathy Baker's career blasted off when she played the wife of Alan Shepard in this 1983 film bio,The Right Stuff
"This Washington, D.C. school was once the Columbia Inst. for the Instruction of the Deaf & Dumb & the Blind",Gallaudet University
Williams worked with Jule Styne on a musical version of this play whose title mentions skin art,The Rose Tattoo
It's the site of a presidential swearing-in & the headquarters of Southwest Airlines,Love Field (in Dallas)
John Queeny founded the chemical company Monsanto in St. Louis in 1901 to make this sweetener,saccharine
"""You've stuck your webs into my business for the last time!""",Spider-Man 2
"The famous American Indian Geronimo spent his childhood in this ""dogged"" Mexican region",Chihuahua
"AKA a dun, this 4-winged insect has multiple tails & does not eat",a mayfly
I always update the antivirus definitions for this Symantec Corp. program; it's not named for Kramden's pal,Norton
Popular term for a person born in the U.S. between 1946 & 1965,a Baby Boomer
A dipole is a molecule in which this is opposite at the 2 poles,charge
"One thing about trains, it doesn't matter where they're going. What matters is deciding to get on",The Polar Express
"In English, this nation's national anthem begins, ""Arise children of the fatherland, the day of glory has arrived""",France
"She collaborated with Warren Beatty on ""Heaven Can Wait"" (hooray!) & on ""Ishtar"" (did we mention ""Heaven Can Wait""?)",Elaine May
I've been using this product created in 1984 by the Intuit owner after he saw his wife tediously pay the bills,Quicken
One of these is given by your doctor to maintain or renew your immunity to a disease,a booster shot
"(Jimmy of the Clue Crew reports from beside a mummy from Cairo, Egypt.)  To remove all the moisture from a body, natron, a variety of this, was applied both inside & outside the corpse",salt
"""Honey?  Where's my super suit?""",The Incredibles
"Between 1961 & 1983, this nation sent numerous Venera probes to Venus to study its atmosphere & chemical makeup",the Soviet Union
"Swedes set these up for their midsummer festivals in June--a few weeks late, we think",a maypole
I'm now using the Firefox web browser that got its start from this Time Warner company's Netscape division,AOL
"In this hobby that's all the rage, you create fun and memorable pages like the ones seen here",scrapbooking
In 1947 Willard Libby perfected the archaeological dating method named for this isotope,carbon-14
"""I'm going to steal the Declaration of Independence!""",National Treasure
Nawaz Sharif was the prime minister of this nation until deposed by its current military leader,Pakistan
"Cape May is a resort town in this state, down the shore from Point Pleasant",New Jersey
"Like the asbestos partitions on my house, I use ZoneAlarm as this type of software to keep my computer secure",a firewall
"A popular balloon-busting game of the 1960s, or a General Mills cereal from the same era",Kaboom
"Adjective for a substance that evaporates readily; pronounced differently, it follows ""sal""",volatile
"""Is there no one else? Is there no one else?""",Troy
"2 cities, both named Tripoli, are Libya's largest & this country's second-largest",Lebanon
"Her first novel, ""Moods"", was published in 1864",Louisa May Alcott
"I don't click on an email link to update any of my accounts, because it may be this type of ""sporting"" spam",phishing
"Another word for pirate, it's derived from the same Dutch word as ""filibuster""",freebooter
Libya since 1969,Qadhafi
"Inducting this group, Springsteen said, ""Uno, dos, tres, catorce"" (1, 2, 3, 14) ""is the correct math for rock 'n' roll""",U2
Mmm... these doughnuts,Krispy Kremes
Rudolph is the commander of Gessler's archers in this opera,William Tell
"A reading room at the Lorain Public Library in Ohio is named for this ""Beloved"" prize-winner from 1988",(Toni) Morrison
6-letter word used to express sorrow or regret,lament
Yugoslavia 1953-1980,Tito
"At the induction ceremony, Percy Sledge sang this classic hit of his & dedicated it to his wife Rosa","""When A Man Loves A Woman"""
He was the majority stockholder in MGM until it was sold to Sony in 2005,Kirk Kerkorian
He's the local barber & general busybody in an 1816 Rossini opera,Figaro
"In 1923 she won a Pulitzer for her novel ""One of Ours"", set where else but in Nebraska",Willa Cather
"It was previously known as cante & baile gitano, ""Gypsy"" song & dance",flamenco
The Dominican Republic 1930-1961,Trujillo
"""Put Your Hands Together"" for this ""Love Train"" group that joined the Rock & Roll Hall of Fame in 2005",the O'Jays
"Before writing his first novel, he worked as a night attendant in the mental ward of a V.A. hospital",Ken Kesey
"The prince sings, ""Si, ritrovarla, io guiro"" (""Yes, I will find her, I swear it"") in this fairy tale opera",La Cenerentola
"Her Cross Creek farmhouse where she penned ""The Yearling"" is part of a state historic site in Florida",Marjorie Kinnan Rawlings
It flows into the Columbia River at Portland,the Willamette
Indonesia 1945-1967,Sukarno
"Drummer Martin Chambers was inducted as part of this ""Middle Of The Road"" group",The Pretenders
"Poem that mentions ""A sunny pleasure dome with caves of ice""","""Kubla Khan"""
This 1819 Rossini opera is based on a poem by Sir Walter Scott,The Lady of the Lake
"This member of a prominent Boston family won a 1926 Pulitzer for her poetry collection ""What's O'Clock""",Amy Lowell
"In botany, it's the stalklike portion of a stamen, supporting the anther",a filament
Albania 1944-1985,Enver Hoxha
"The Hall honored Seymour Stein, the co-founder of this record label, who's credited with discovering & signing Madonna",Sire Records
"On radio, this bandleader had a ""Kollege of Musical Knowledge""",Kay Kyser
The title character of this 1816 opera is in service with the Venetian army,Otello
"Sadly, like her friend & fellow poet Sylvia Plath, this winner for ""Live or Die"" died by her own hand, in 1974",Anne Sexton
"A thin membrane or layer, as of bone, tissue or cell walls",lamella
"Some of the periods of time called this occurred in 304 A.D. (4 years), 1314 (2 years), 1958 (19 days), 1963 & 2005",interregnum
North Carolina supplied 1/4 of the casualties to the losing side in this war,Civil War
"In the 1998 TV movie ""Dallas:  War of the Ewings"", another attempt was made on this Larry Hagman character's life",J.R. Ewing
Mount Vesuvius looms over this city,Naples
Percussion instrument seen here,Cowbell
"""Double your pleasure, double your fun"" with this gum",Doublemint gum
"A 1971 Supreme Court case brought this mobile method of racial integration to Charlotte, N,C.",Busing
"As a child in the early '70s, Jodie Foster played Eddie's pal Joey on this Bill Bixby series",The Courtship of Eddie's Father
"The raft in the picture is called a bublik, a Russian word for this Jewish bakery item",Bagel
"1857 song that includes the line ""Bells on bob-tail ring""",Jingle Bells
"This ""Bologna has a first name""",Oscar Mayer
"In 1995 the first woman was admitted to this Charleston, S.C. military academy",The Citadel
"(VIDEO DAILY DOUBLE): ""(Hi, I'm Alan Rachins)  When I played legal eagle Douglas Brackman on this hit TV series, I got to date Vanna White""",L.A. Law
"In June '97, National Geographic ran a 16-page article on the restoration of this thick-hulled frigate",U.S.S. Constitution
"Ding, dong!  You can now shop online with this company that began ""calling"" in 1886",Avon
"You don't need a lot because with this product ""A little dab'll do ya""",Brylcreem
"In 1902 ""In The Good Old Summertime"" was a hit & this current senator was born in Edgefield, S.C.",Strom Thurmond
"Lara Flynn Boyle of ""The Practice"" used to play Laura Palmer's friend Donna on this series",Twin Peaks
The prairie dogs seen here are having a picnic at this national monument (in Wyoming),Devils Tower
"This Sousa march was used as the theme to ""Monty Python's Flying Circus""",Liberty Bell March
"They're ""The dogs kids love to bite""",Armour hot dogs
During WWII the Army trained its first 2 airborne divisions at this N.C. fort,Fort Bragg
"Swoosie Kurtz of ""Suddenly Susan"" starred as Alex Reed Halsey Barker on this NBC sibling series",Sisters
Dr. Livingstone named these falls on the Zambezi River,Victoria Falls
In March 1988 students at this U.S. university demonstrated in favor of hiring a deaf president,Gallaudet
Traditionally you hit the bell & yell this 5-letter word to get a bellhop hopping,"""Front!"""
"This motorcycle company likes to ""Let the good times roll""",Kawasaki
"3,414-foot-high Carrantuohill west of Killarney is the highest peak on this island",Ireland
"This autumn beer-bust, an annual highlight, reflects the German heritage of Kitchener & Waterloo, Ont.",Oktoberfest
"Call me this, the eldest son of Abraham through which Muslim Arabs trace their descent",Ishmael
"In his 18th, Shakespeare asks, ""Shall I compare thee to"" this",A summer's day
Shock jock Howard Stern let it all hang out in this 1993 autobiography,Private Parts
"An invitation might stipulate that attire should be this kind of ""dressy""",Casual dressy
The Tasman Glacier is a popular ski area on this country's South Island,New Zealand
"On July 13, 1953 this city's drama festival began with a production of ""Richard III""","Stratford, Ontario"
The sacred Muslim site seen here can be found in this city (the Kaaba),Mecca
"Completes Elizabeth Barrett Browning's title ""Sonnets From...""",The Portuguese
"In collaboration with Weight Watchers, she shares some low cal fare in ""Dining With the Duchess""",Sarah Ferguson
"In 1969 Jerry Garcia's band released an album called ""Live"" this",Dead
"This ""American"" territory in the south Pacific is administered by the Department of the Interior",American Samoa
"Some have called it the ""Biggest, wildest, woolliest western fling on Earth""",Calgary Stampede
"Granada, Spain is home to this fortress-palace, the most beautiful example of western Islamic architecture",The Alhambra
"He was a romantic poet, a lake poet, a poet laureate & the poet who penned the ""Ecclesiastical Sonnets""",William Wordsworth
"This star treks through the future in his bestselling ""Tekwar"" novels",William Shatner
"Green Keepers is a brand of ""spikeless cleats"" for this sport",Golf
"If you want to rent a car on this British colony in the Atlantic, you'll come up ""short""; it's not allowed",Bermuda
"These Nova Scotia games include Celtic workshops & tossing the caber, a 20-foot log",The Highland Games
This ancient city is the third holiest in Islam,Jerusalem
"Named for a lovesick poet-scholar, this type of sonnet is also known as an Italian sonnet",Petrarchan Sonnet
"Not surprisingly, the hero of this TV personality's ""Murder Under Blue Skies"" is a former weatherman",Willard Scott
"It's the Shakespearean play that features the speech heard here:   ""Why then, o' brawling love, o' love & hate, cold, fire, sick, health; still waking sleep, that is not what it is, this love feel I that feel no love in this""",Romeo And Juliet
Its name suggests that this island in the Indian Ocean might be perfect for a family get-together,Reunion
"""Somewhere in the World..."" is a pageant presented each July & August in Charlottetown in this province",Prince Edward Island
The Shi'ite branch of Islam honors this son-in-law of Muhammad who was also the fourth caliph,Ali
"One of her most evocative sonnets begins, ""Euclid alone has looked on beauty bare""",Edna St. Vincent Millay
"With ""Great Expectations"", this ""Gattaca"" star published his first novel ""The Hottest State"" in 1996",Ethan Hawke
The painting seen here has this oxymoronic title (solid black square on top of solid red rectangle),Untitled
"It's believed this saint began the custom of the nativity scene in 1223, using real people & animals",Saint Francis of Assisi
The Wasatch & Oquirrh Mountains surround this Utah capital,Salt Lake City
"According to Paul Simon, 2 of them are ""Slip out the back, Jack"" & ""Make a new plan, Stan""","""50 Ways To Leave Your Lover"""
"She was offered 1,100 pieces of silver from each Philistine lord for help in defeating Samson",Delilah
The Brady Bill requires a 5-day waiting period on the purchase of these,handguns
"They can be Arabica, robusta or Liberian",coffee beans
"A close shave means you made it out ""by the skin of "" these",your teeth
He was only a candidate for president when North America's tallest mountain was named for him,William McKinley
This 1995-96 hit by Mariah Carey & Boyz II Men holds the record for the most weeks at No. 1 with 16,"""One Sweet Day"""
"When David first saw her, she was ""washing herself, and"" she ""was very beautiful to look upon""",Bathsheba
"Unlike his horse, his sidekick Pat Brady isn't mounted for display at his museum",Roy Rogers
It's the enumerative slang for an accountant or other financial exec,beancounter
"When you ""jump down"" another person's, you may see some words that got stuck there",throat
"The view from the top of this Colorado peak inspired the words to ""America The Beautiful""",Pikes Peak
"Tony Orlando & Dawn sang, do this ""on the ceiling if you want me, twice on the pipe if the answer is no""","""Knock Three Times"""
"The Lord told Ahab, ""The dogs shall eat"" her ""by the wall of Jezreel""",Jezebel
"From 1988 to 1993 Nicholas Brady was Secretary of this, so he was always on the money",the Treasury
"Born Dallas Burroughs in 1928, he's the actor seen here",Orson Bean
"It's what a guy is ""twisted around"" by a girl who can get him to do anything",your little finger
In 1829 Johann Jacob von Parrot climbed this mountain but didn't find Noah's Ark,Mount Ararat
"In this 1955 hit Tennessee Ernie Ford owed his ""soul to the company store""","""Sixteen Tons"""
"She looked back at Sodom & Gomorrah & ""became a pillar of salt""",Lot's wife
Sources list him as the official photographer of the Civil War,Mathew Brady
These crisp edible shoots of germinated beans like mung are popular in Chinese cooking,bean sprouts
"A nit-picker might ""split"" them & a monster might make them ""stand on end""",hairs
"Tacoma's name was derived from Tahoma, an Indian name for this mountain",Mount Rainier
"In September 1996 ""The Drew Carey Show"" began using a dance routine to this Vogues hit as its opening theme","""Five O' Clock World"""
"When told she was going to have a child by Abraham, she ""laughed within herself""",Sarah
The Urological Institute at Johns Hopkins came about through an endowment by this flashy 19th C. financier,"""Diamond Jim"" Brady"
These beans resemble the human internal organs with which they share their name,kidney beans
"An old proverb says ""Many"" these ""make light work""",hands
"The Brahmins are at the top of this hierarchical ""system"" most associated with India",Caste system
"Eliot Ness was born in this city, where he would later rise to crimefighting fame",Chicago
"Part of this sitcom's 100th episode, aired Nov. 11, 1997, was shot on location in Seattle",Frasier
"Crimean War, Boer War,  War of 1812","1812, Crimean, Boer"
"We bet you never called this second wife ""Dingbat""; pucker up for....",Edith
Porthos & his pals             (10),Musketeers
"Brahmins who worship Vishnu practice this dietary habit, like George Bernard Shaw",Vegetarianism
The Untouchables were formed to harass this mobster kingpin,Al Capone
"(VIDEO DAILY DOUBLE): ""(Hi, I'm Jason Alexander)  This actor co-starred with me on a sitcom called ""E/R"" before starring on the medical series ""ER"" """,George Clooney
"Paul VI, John Paul I, Pius XII","Pius, Paul, John Paul"
"How about a game of ""Black Jack"" with this man you put in charge of U.S. forces in Europe?  Yes, it's....",John J. Pershing
Flirtatious floozy Flanders             (4),Moll
"""Brahmin"" originally meant ""prayer"" in this ancient Hindu language",Sanskrit
"""Wallpaper"" Wolff, the last surviving Untouchable, helped this actor prepare to play Eliot Ness in the 1987 film",Kevin Costner
In May 1998 the final episode of this sitcom featured Julia Roberts falling for Frank Fontana,Murphy Brown
"Oklahoma statehood, California statehood, Nebraska statehood","California, Nebraska, Oklahoma"
"This foreign general ticked you off when he raided Columbus, New Mexico in 1916; Bienvenido a.....",Pancho Villa
"We've seen ""The Last Of"" them               (8)",Mohicans
"This Brahmin who became India's first prime minister was called Pandit, or ""teacher""",Jawaharlal Nehru
"Eliot Ness was hired by the Prohibition bureau in 1929, the same year as this holiday bloodletting",The St. Valentine's Day Massacre
Sam Neill played this whiz of a wizard in a 1998 miniseries,Merlin
"Buddhism, Islam, Christianity","Buddhism, Christianity, Islam"
"No hard feelings, though this Socialist was only released from prison by your successor; welcome....",Eugene V. Debs
"Transformation, for Kafka              (13)",Metamorphosis
"Traditionally, Brahmins are devoted to the study of these books, like the Atharva- & the Rig-",Vedas
The Untouchables cooperated with this government agency by providing confiscated mob account books,IRS (Internal Revenue Service)
"This star of ""Webster"" was 16 years old when the series ended its 4-year run in 1987",Emmanuel Lewis
"The Jackson administration, The Fillmore administration, The Buchanan administration","Jackson, Fillmore, Buchanan"
Who could forget this VP's line about the country needing a good 5-cent cigar?  Say hi to....,Thomas Marshall
Rebecca resided there              (9),Manderley
This city was once known as Dong Kinh & to Europeans as Tonquin,"Hanoi, Vietnam"
"Ellis Island opened Jan. 1, 1892 & the first immigrant was from County Cork on this island",Ireland
Between July 1954 & August 1955 this Memphis label released 5 Elvis Presley singles,Sun Records
"Go this breed, which originated more than 5,000 years ago in Egypt to hunt deer, & leave the driving to us",the greyhound
"The females of these insects suck the blood of humans & animals, transmitting diseases like yellow fever",a mosquito
Speculators were blamed for the 1929 stock market crash that marked the beginning of this decade-long calamity,the Great Depression
Congressional committee responsible for raising the money to fund the government,Ways and Means
"In 1919 this auto company got a new president, son succeeding father, & raised its minimum wage to $6 a day",Ford
In 1990 Herb Alpert & Jerry Moss sold this label to Polygram for a sum said to be more than $500 million,A&M Records
"In 1998 a canine of this breed, the world's smallest, became spokesdog for Taco Bell",a Chihuahua
New Mexico's Acoma people have this form of social organization with the mother as the head of the family,matriarchy
"Napoleon's cannons usually get blamed, but the head of this huge statue near Giza was damaged long before him",the Sphinx
"The industry exposed by Upton Sinclair's ""The Jungle""",meatpacking
"The Post Office began this service Jan. 1, 1913 & it was soon sending such objects as eggs, bricks & a 4-year-old girl",parcel post
In 1980 this DreamWorks SKG partner founded his own record label,David Geffen
"The malamute is sometimes confused with this breed, seen here",the Siberian husky
(Kelly of the Clue Crew strikes a pose.)  I feel like Sarasvati or Lakshmi when I'm in the pose named for this type of being,a (Hindu) goddess
"This song from the movie ""South Park: Bigger, Longer & Uncut"" garnered a 2000 Oscar nomination","""Blame Canada"""
To blur by rubbing or to vilify by negative depiction,smear
This new Czech president began the 1990s with an amnesty for 3/4 of his country's prison inmates,Havel
"While in India, George Harrison got the idea for this record label's mystical logo from a small tin box",Dark Horse Records
"Both Yale's & the Univ. of Georgia's mascot, it's the large-headed Brit dog that's often born by caesarian section",a bulldog
"An odalisque is a female slave or concubine in this women's residence whose name is Arabic for ""forbidden""",a harem
In 1990 a flaw in this $1.5 billion piece of hardware was blamed on a spherical aberration in one of its mirrors,the Hubble Telescope
Union general in charge of the Army of the Potomac at the end of the U.S. Civil War,Meade
"On Jan. 1, 1959, suddenly out of power, he fled Cuba for the Dominican Republic",(Fulgencio) Batista
In 1973 KISS became the first group to sign with this new label founded by Neil (not Humphrey) Bogart,Casablanca Records
Insert 2 letters into the name of a cute '70s movie pooch to know this breed seen here,a basenji
"This term for a female cabaret singer comes from the French for ""to sing""",a chanteuse
A January 1942 report faulted Gen. Walter Short & Admiral Husband Kimmel for the disastrousness of this event,Pearl Harbor
Capable of allowing fluids to pass through it,permeable
A brutal 1959 mass murder was the basis of this Truman Capote nonfiction novel,In Cold Blood
"His first animated cartoons were shown in Kansas City under the title ""Laugh-O-Grams""; Mickey came later",Walt Disney
"Called the world's most famous grating cheese, it was first made in the area of Parma",Parmesan
It's a complete or partial loss of memory caused by... caused  by... I forget,amnesia
A battle to keep a girl from the clutches of Satan takes place in this William Peter Blatty novel that turned heads in '71,The Exorcist
"His professional directorial debut was the 24-minute short ""Amblin'"", shown at the Atlanta Film Festival in 1969",Steven Spielberg
Eli Whitney invents the cotton gin,the 18th century (1793)
"The last act of this ballet is sometimes presented independently in one act as ""Aurora's Wedding""",Sleeping Beauty
