Question,Answer
"The Who's Who 60, an all-time list in the 60th Edition, incudes this ""aviator, b. Detroit, Feb. 4, 1902""",Charles Lindbergh
"Before a jewelry heist in this film, Mr. Pink (Steve Buscemi) tells us that he abhors automatically tipping",Reservoir Dogs
"On Feb. 23, 1667 he wrote in his ""Diary"", ""This day I am, by the blessing of God, 34 years old, in very good health""",Samuel Pepys
"On this man's 1610 Nothwest Passage hunt, he took the Discovery down a bay & a strait now named for him",Henry Hudson
"As a noun it can mean ""whim""; you can also take a ""flight of"" it",fancy
"In Savannah, head for the Lady & Sons Restaurant run by this Food Network chef known for her ""home cooking""",Paula Deen
"Some new 2006 names are ""Jeopardy!"" champ Ken Jennings & this first skateboarder to do ""the 900"" trick",Tony Hawk
"It was Gallagher, MacDowell & Spader in the Deep South in this atmospheric 1989 film","sex, lies, and videotape"
"This scientist wrote to Robert Hooke, ""If I have seen further it is by standing on the shoulders of giants""",Newton
"1 of 2 similar-sounding Titanic sister ships; 1 is an ""encyclopedic"" adjective, the other is ""mountainous""",the Britanic (or the Olympic)
Zealotry,fanaticism
"(Kelly of the Clue Crew strolls in a park in Savannah, Georgia.)  John Berendt, author of this 1994 bestseller about Savannah, writes that the city's 22 squares are its treasures",Midnight in the Garden of Good and Evil
"He listed himself in Who's Who as an ""electrician""--guess inventing the incandescent bulb qualifies",Edison
George Harrison started Handmade Films to help make this Monty Python religious epic,The Life of Brian
"In this 1650s work you'll find the line, ""I have laid aside business, and gone a-fishing""",The Compleat Angler
"Prohibited by law from returning to Prince William Sound, it's now known as the Sea River Mediterranean",the Exxon Valdez
"Aaron Copland completed this ""for the Common Man"" in 1942",Fanfare
"In 1864 this general telegraphed Lincoln, ""I beg to present you as a Christmas gift, the city of Savannah""",William Tecumseh Sherman
"Once the youngest person ever listed, she's still in the 2006 edition, now as ""former ambassador""",Shirley Temple Black
"1959's ""Shadows"" was the groundbreaking debut of this actor/director",John Cassavetes
"In his ""Second Treatise of Government"", John Locke wrote, ""Wherever law ends"", this ""begins""",tyranny
"Josiah Gibbs got help translating for the accused men of this ship from James Covey, an African sailor, once a slave",the Amistad
The name of this lively Spanish dance form has also come to mean tomfoolery,fandango
"(Kelly of the Clue Crew reports from Johnson Square in Savannah, Georgia.)  This ""colorful"" general was given a plantation by the people of Savannah for his Revolutionary War victories in the South; he's now buried here in Savannah",General Nathaniel Greene
"This famous man's entry features his 1960-62 chairmanship of the Sumter County, Georgia school board",Jimmy Carter
Much of this movie was filmed in the store where director Kevin Smith was working at the time,Clerks
"In his ""Pensees"", this French mathematician philosophized, ""Evil is easy, and has infinite forms""",Blaise Pascal
"Linda Morgan was in bed in 1956 when the Stockholm's prow rudely moved her; she survived, but this ship didn't",the Andrea Doria
This rhyming term refers to both a Chinese gambling game & a Western card game,fantan
This city's iconic Routemaster vehicles were just shy of 50 years' service when they were retired in 2005,London
"She based her 1945 play ""Appointment With Death"" on her mystery novel of the same name",Agatha Christie
"Developed in the 1500s, the Mogul style of this country was greatly influenced by Persian art",India
This opera house in Milan has a museum devoted to its history,La Scala
"Al Pacino, James Caan & John Cazale played brothers Michael, Sonny & Fredo in this 1972 drama",The Godfather
"He made headlines when he landed at Le Bourget Field, May 21, 1927",Charles Lindbergh
"Throughout the Middle Ages, it was the principal, if not the only table utensil",Knife
"This ""In Cold Blood"" author's 1952 play ""The Grass Harp"" concerns a woman who lives in a tree",Truman Capote
"The Tarasco Indians, who live in this country's state of Michoacan, are noted for their pottery & weaving",Mexico
The Museum of the Chinese Revolution in Beijing is located on this famous square,Tiananmen Square
"Her performance as Sally Field's daughter in ""Steel Magnolias"" was ""Something to Talk About""",Julia Roberts
An investigation by Leon Jaworski led to the indictment of this former U.S. Attorney General,John Mitchell
Former county of England known for a pudding & a terrier,Yorkshire
"Joyce Carol Oates took a sabbatical from this New Jersey university to work on her play ""The Gulf War""",Princeton
"This streamline geometrical style popular in the 1920s is also known as ""Art Moderne""",Art Deco
"In 1995, after much controversy & debate, this WWII B-29 bomber went on display at the Smithsonian",Enola Gay
"This director cast his own mother as astronaut Jim Lovell's mother in ""Apollo 13""",Ron Howard
Israel occupied this 146 square-mile area in the 1956 Suez Crisis & again during the 1967 Six-Day War,Gaza Strip
"Spanky was part of ""Our Gang"" & Jiang Qing, Mao's widow, was part of this gang",The Gang of Four
"This ""Firing Line"" host adapted his own espionage novel ""Stained Glass"" as a play; it premiered in 1989",William F. Buckley
"Rococo artist Francois Bouchet designed the ""Loves of the Gods"" series of these wall hangings in 1749",Tapestries
This Dutch national art museum had its origins in one founded by Louis Bonaparte in 1808,The Rijksmuseum
"Mia Farrow, Dianne Wiest & Barbara Hershey were the title siblings in this 1986 Woody Allen film",Hannah and Her Sisters
In 1971 Dacca was made capital of this new country,Bangladesh
"Opposed to the Stamp Act, the Sons of Liberty formed committees of this to spread the word",Committees of Correspondence
"Rip Torn & Marsha Mason starred in this author's stage adaptation of his own novel ""The Deer Park""",Norman Mailer
It's the term for bone or ivory objects once carved by sailors and often decorated with whaling scenes,Scrimshaw
In 1909 King Edward VII opened the new building of this London museum of decorative & fine arts,Victoria & Albert Museum
"Three years after she was in her prime as Jean Brodie, she starred as the aunt in ""Travels With My Aunt""",Maggie Smith
"For most of the 1980s, he was president of El Salvador",Jose Napoleon Duarte
"From Arabic for ""authority"", it's the title used by monarchs of the Seljuk & Ottoman Empires",Sultan
The front of this state's seal features Lord Baltimore dressed as a knight,Maryland
"Son, koku & shaku have been used as units of measurement in this country",Japan
"There's no doubt Jesus told him ""I am the way, the truth & the life""",Thomas
"Located on Salisbury Plain, Wiltshire, England, it may have been built as early as 2800 B.C.",Stonehenge
This Civil War photographer studied photography with Samuel F.B. Morse,Mathew Brady
"This telephone inventor was born in Edinburgh, Scotland in 1847",Alexander Graham Bell
This New England state is about as large as the other five New England states combined,Maine
"For most liquids, it's equal to 31.5 gallons",Barrel
"Jesus told him, ""Fear not.  From henceforth thou shalt catch men""",Simon Peter
"At the Paris observatory in the 1670s, the speed of this was calculated as 140,000 miles per second",Light
"On Feb. 4, 1861 the Confederacy began setting up its government in this city","Montgomery, Alabama"
"Having no heirs when he died in 1931, this tea merchant left most of his estate to Glasgow charities",Sir Thomas Lipton
This state has only two metropolitan statistical areas:  Billings & Great Falls,Montana
"The abbreviation for this unit is from the Latin word libra, meaning ""scales""",pound
"Jesus found him sitting at the receipt of custom, which means collecting taxes",Matthew
"With a 40-inch lens, a telescope at the Yerkes Observatory in Wisconsin is the largest of this type",Refracting Telescope
"At the 1st battle of this creek, Gen. Thomas Jackson received the nickname ""Stonewall""",Bull Run
He spent the latter part of 1773 touring the Hebrides with Samuel Johnson,James Boswell
A region in the southern part of this state is called Acadiana,Louisiana
"Named for a French physicist, it's a measurement of an electric current's rate of flow",Ampere
"Considered the first called, he's also alphabetically first on the lists in the New Testament",Andrew
This Pasadena institute operates the Big Bear Solar Observatory in California,Caltech
"On July 3, 1863, Lee ordered George Pickett's division to charge up this ridge at Gettysburg",Cemetery Ridge
In 1787 this philosopher & economist was named lord rector of the University of Glasgow,Adam Smith
"In 1913 this state chose ""On the Banks of the Wabash, Far Away"" as its state song",Indiana
Number of pecks in a bushel & a peck,5
"Jesus called the brothers James & John ""Boanerges"", ""sons of"" this weather word",thunder
The world's largest reflector telescope is the 236-inch unit at Zelenchukskaya in this Russian mountain range,Caucasus
"23,000 casualties were suffered at the battle of Pittsburg Landing, also known by this name",Shiloh
This cabinet maker's last name was originally spelled like the musical instrument,Duncan Fyffe
"This character in an 1838 novel was based on Ikey Solomon, a British thief & fence",Fagin
"Sir Arthur Conan Doyle was born on May 22, 1859 in this Scottish city",Edinburgh
He first played Sherlock Holmes on film in 1939,(Basil) Rathbone
"The Bible tells us of this element being beaten into plates, cut into wires & worked into the clothing worn by Aaron",gold
"On Jan. 25, 1915 the first transcontinental phone call was made by this man in NYC to Thomas Watson in S.F.",(Alexander Graham) Bell
"At the end of World War I, the nations designated the ""Big Four"" were the U.S., Italy, France & this one",Great Britain
The transmission of genetic traits from parents to offspring,heredity
"Before he was a writer, Conan Doyle worked in this profession, like Watson",medicine
"This star of ""Lawrence of Arabia"" voiced Sherlock Holmes for a series of cartoons in the 1980s",(Peter) O'Toole
"The Kennedy Space Center uses this gas, atomic No. 54 & no warrior princess, in high-intensity lights for night landings",xenon
Diane Watson represents this state's 33rd district in the U.S. House of Representatives,California
It's the hyphenated 4-dimensional continuum within which physical events can be located,the space-time continuum
"Roman ""C""",hundred
"Conan Doyle wrote a tribute in 1915 on the death of W.G. Grace, a superstar in this sport",cricket
"This one-time Willy Wonka took on the title role in 1975's ""The Adventures of Sherlock Holmes' Smarter Brother""",Gene Wilder
Pu!  But this element-238 doesn't stink--it powers pacemakers,plutonium
"Now playing on golf's senior tour, he's won 5 British Opens & 2 Masters tournaments",Tom Watson
"The 4 Horsemen of the Apocalypse in the Bible are War, Pestilence, Famine & this",Death
Debit's opposite,credit
"Sir Arthur was a spiritualist, but he faced opposition from this man who wrote ""A Magician Among the Spirits""",Harry Houdini
"In a 1976 TV movie this ""Spy Who Loved Me"" actor played ""Sherlock Holmes in New York""",Roger Moore
"""I"" know Bernard Courtois discovered this element in 1811",iodine
English astronomer Frank Watson Dyson was director of this observatory from 1910 to 1933,the Royal Observatory in Greenwich
It's the fourth letter of the Greek alphabet,delta
Extreme hostility or aversion toward something or someone,hatred
Conan Doyle was partly influenced by his Dupin stories,Edgar Allan Poe
"Before ""Rain Man"", he directed ""Young Sherlock Holmes"", in which Holmes & Watson meet as boys at boarding school",Barry Levinson
"This ductile, nonradioactive element has an atomic weight of 26.98",aluminum
"English scholar Thomas Watson is best known today for his 1581 translation of ""Antigone"" by this Ancient Greek",Sophocles
"As its name suggests, it's a square dance for 4 couples",a quadrille
Radiation at wavelengths longer than visible light & shorter than microwaves,infrared
"""The Inquest of the Final Victim Mary Kelly"" is the subtitle of a book about this late 19th century Londoner",Jack the Ripper
"""Too-ra-loo-ra-loo-ral, too-ra-loo-ra-li, too-ra-loo-ra-loo-ral, that's"" one of these",an Irish lullaby
Next after Turkey,Turkmenistan
"George Soper, a NYC sanitation engineer, helped get her committed to an isolation center from 1907 to 1910",Typhoid Mary
The third & the longest of the four Gospels is the Gospel according to him,Luke
"A submarine's home port, or the place where a runner is safe during a game",base
"Ballet music was thought an inferior genre when he was commissioned to write the music for ""Swan Lake""",Tchaikovsky
"This title is followed by the line ""Sure, it's like the morn in spring""","""When Irish Eyes Are Smiling"""
Next after Albania,Algeria
"A much-derided 1986 Newsweek story said for a 40-year-old single woman, death by a terrorist was likelier than this",marriage
"""Every son that is born ye shall cast into the river"" comes from this Old Testament book",Exodus
An adult human is supported by 206 of them,bones
"As his health grew worse from TB, he left his dentistry practice in Atlanta & moved out West",Doc Holliday
"U2 sang, ""She said that I must leave her, an icy tear she froze, how could I melt the heart of a wild"" this",Irish rose
Next after Chile,China
"4-syllable singsong word meaning to waste time, especially by indecision; hello...",dilly-dally
Immediately following Acts is Paul's Epistle to these people,the Romans
"This organization was based in part on 2 American groups, the Sons of Daniel Boone & the Woodcraft Indians",the Boy Scouts
In July 1866 he became the U.S. Navy's first full admiral,(Admiral David) Farragut
"""Here's to James Connolly who gave one hurrah, and placed the machine guns for"" this 3-word Irish battle cry",Erin Go Bragh
Next after Honduras,Hungary
In March 2001 this notorious Afghan group dynamited ancient giant statues of Buddha in Bamiyan,the Taliban
"Ob-la-di ob-la-da, it's the shortest book of the Old Testament",Obadiah
One of the terms of the treaty that ended this war was 3 million pounds to rebuild the Transvaal,the Boer War
"By the time her ""Middlemarch"" was published, she was generally recognized as the greatest living English novelist",(George) Eliot
"""Danny Boy"" is based on this traditional Irish tune popular in the 1850s",the Londonderry Air
Next after Russia,Rwanda
Talos was a man of bronze that this god of metalworking made for Minos,Hephaestus
"A victory ode, ""The Song of Deborah"" is found in this book",Judges
"This Asian capital city's Grand Palace houses the Emerald Buddha, which sits on a gilded wood throne",Bangkok
"It ""had been built... for pigs about to be butchered.  Now it was going to serve as a home... for 100 American P.O.W.s""",Slaughterhouse 5
"Published in 2009, ""Going Rogue"" was the highly anticipated memoir by this mavericky woman",Sarah Palin
"2009: Ryan Bingham, a corporate downsizing executive with lots of frequent flyer miles",Up in the Air
"Gonna co-lead the Huns with my bro, Bleda (until I kill him in 445, ha ha! jk!); voted most likely to pillage an entire civilization",Attila
Former name for what we today call a flight attendant,a stewardess
"Unable to get over the hump, more Americans kill themselves on this than any other day, per a 2009 study",Wednesday
"It's a flag or banner that tapers to a point on one end & yes, the Cubs will win one again someday",a pennant
"In ""Angel Time"", the first book in her new series, this veteran vampire writer moves on to seraphim",(Anne) Rice
"2000: Everett Ulysses McGill, who wanders through 1930s Mississippi","O Brother, Where Art Thou?"
"Voted most likely to wed his H.S. sweetheart Lynne on Aug. 29, 1964 & most unpopular quail hunting partner",Dick Cheney
"All the clothes belonging to you, or a tall piece of furniture to put them all in",a wardrobe
"Traditionally, it's believed that Jesus was crucified on this day of the week",Friday
"Unlike most birds, which have 4, ostriches have this many toes on each foot, adapted to aid in running",2
"""Ford County"", his first collection of short stories, is set in Ford County, Mississippi, like his novel ""A Time to Kill""",Grisham
"2008: 1920s football player Jimmy ""Dodge"" Connelly",Leatherheads
"Rome H.S. football rules! Voted most popular, most likely to cross the Rubicon in 49 B.C. & to have a month named for him",Julius Caesar
Michael S. Evans holds this top administrative position at Folsom Prison,warden
Day found in the title of The Mamas & The Papas' only No. 1 hit,Monday
"For one brief shining moment, the Kennedys were said to live in this mythic kingdom",Camelot
"With all the controversy, this James Frey ""memoir"" now comes with notes from the publisher & author",A Million Little Pieces
"2009: The voice of the title character, a sly but ""Fantastic"" vulpine critter",Fantastic Mr. Fox
"Rodrigo Diaz de Vivar, Castile Poly class of circa 1060, writes, ""Pet peeves: Moors.  Nickname:"" this",El Cid
"It precedes ""Christian Soldiers"" in a 19th century hymn","""Onward"""
It's the sabbath for Seventh-Day Adventists,Saturday
It's the hotel service of folding back your blanket for bed--& how about a pillow mint?,turndown
"In his ""Cookbook: Recipes and Stories of my Life"", this ""Prince of Tides"" author shares his love of food as well as writing",Pat Conroy
"2009: Lyn Cassady, part of an experimental U.S. Army unit that uses psychic powers",The Men Who Stare at Goats
"Can't wait to go to Visva-Bharati U.!  Future goal: to be the ""I"" in '70s Congress-I Party & be India's Madam P.M. (again)",Indira Gandhi
"""Cavalcade"" & ""Conversation Piece"" are 2 of his most popular plays",Noël Coward
"The Romans called it ""Jupiter's Day"", but in English this weekday is named for a son of Odin",Thursday
The world's first steam locomotives were used in this U.K. country's coal mines,Wales
"In Richard Wilson's 1760s work ""Snowdon from Llyn Nantlle"", Snowdon is a lofty one of these",a mountain
"No. 15: This ""Man in Black"" performing ""Hurt"" by Nine Inch Nails; Trent Reznor said, ""That song isn't mine anymore""",Johnny Cash
The prehistoric Yayoi culture of Japan is named for a suburb of this city where its artifacts were first found,Tokyo
Prune juice isn't listed as an ingredient in this soft drink; the FAQ on the website specifies that it contains none,Dr. Pepper
This school's football team plays home games at the L.A. coliseum,the University of Southern California
It's rocks on top of rocks to create one of these 10-letter embankments,a breakwater
"(Kelly of the Clue Crew shows a painting on the monitor.)  Henry Fuseli painted this literary character, whose father said, ""My story would make your hair stand on end""",Hamlet
"No. 10: ""Stan"" by this rapper; take note of the ""bloodcurdling climax""",Eminem
"The Thule culture, the immediate antecedent to this contemporary culture, spread from Alaska to Greenland",Inuit (or Eskimo)
"Edge, ""the world's only maximum power cola"", has these 2 initials of its parent cola on the label",RC
This railroad company was founded in 1865 to build a railroad between San Francisco & San Diego,Southern Pacific
"Rich in potash & iodine, this type of seaweed has been tossed by the sea onto some rocks",kelp
"This contemporary artist's paintings of California swimming pools include ""A Bigger Splash"" & ""Day Pool with 3 Blues""",David Hockney
"No. 4: ""Hey Ya!"" by this group; ""a genre-humping blur of acoustic guitars... and Andre 3000's funktastic charm""",OutKast
The Natufian culture of ancient Palestine dates to circa 9000 B.C.--the Mesolithic or Middle this age,the Stone Age
One of the 2 fruits you might see on the label of specially flavored Diet Coke cans still sold in the United States,lime (or cherries)
This smallest constellation can't be seen in most of the northern hemisphere,the Southern Cross
This 7-letter process has allowed for the little rocks to seek refuge in the crevices of the larger one,erosion
In 1768 this portraitist was unanimously elected President of the Royal Academy; he was knighted in 1769,Sir Joshua Reynolds
"No. 6: ""Seven Nation Army"" by this band; ""the greatest riff of the decade""",The White Stripes
"The culture of the Hohokam (Pima for ""vanished ones"") flourished along the Gila River in what's now this 48th state",Arizona
"The label of this hyphenated drink that comes in strawberry & chocolate flavors urges you to ""Shake it!""",Yoo-hoo
"Abbreviated SBC, this group is the largest Protestant denomination in the United States",the Southern Baptist Convention
"From the Greek for ""to lick"" comes the name of this plant-like organism basking on a rock",a lichen
"This series of 8 Hogarth paintings, beginning with ""The Heir"", tells the story of a young man's path of vice & self-destruction",A Rake's Progress
"No. 1: ""Crazy"", by this band with Cee-Lo & Danger Mouse; ""Every sucky band on Earth tried a lame cover""",Gnarls Barkley
"The Villanovan culture of Italy was obliterated in the 500s B.C. by this people familiar to longtime ""Jeopardy!"" fans",the Etruscans
"2 of the 3 things listed under the big ""0"" on a Diet Pepsi can","(2 of) calories, sugar & carbohydrates"
"Both Martin Luther King Jr. & his son have headed this organization, the SCLC",the Southern Christian Leadership Conference
"Say ""hy there"" to the rock type of this creature, sometimes called a rock rabbit",the hyrax
"Excluding honorary degrees, he's the only president to have degrees from both Harvard & Yale",George W. Bush
The only 2 creatures that prey on adults of this tallest African animal are lions & man,Giraffe
Frank Cooper got this new first name from his Indiana hometown,Gary Cooper
"When Italy was declared united in 1861, it was still missing Venice & this current capital",Rome
States in the United States in 1945,48
"""Bhowani Junction"", ""The Raj Quartet"", ""Kim""",India
"In addition to the cradle & handset, older ones of these included finger holes & a finger stop",Telephones
This arachnid is characterized by an erectile tail tipped with a venomous stinger with which it dispatches prey,Scorpion
"Those who just dropped a letter include the former George Ranft & Dorothy Maloney, who became her",Dorothy Malone
"In the ECSC, formed in western Europe in 1952, the ""CS"" stood for coal & this product",Steel
Total number of quarts in 11 1/2 gallons,46
"""Sister Carrie"", ""McTeague"", ""Native Son""",United States
"A pair of these may be a frame with a front & 2 temple pieces, nosepads & of course, lenses",Eyeglasses
"The fastest bird of prey, this speedy falcon variety is also known as a duck hawk",Pergrine falcon
A movie hunk got this professional name from an Iberian landmark & a New York river,Rock Hudson
"Nickname of Lithuania's brutal 19th C. governor-general Muravyov, or a child's game with a stick figure",Hangman
"Squares in the opening of ""The Brady Bunch"" filled by kids",6
"""The Marble Faun"", ""A Farewell to Arms"", ""A Bell for Adano""",Italy
"Its bits include a horn, seat, skirt, cinches, hobble strap & fenders",Saddle
"These insects of the order orthoptera ""pray"" while they prey on their prey",Praying mantis
"If she hadn't changed her name, a song from ""Grease"" would be ""Look At Me, I'm Alexandra Zuck""",Sandra Dee
In 1995 troops of this international organization replaced U.N. forces as peacekeepers in Bosnia,NATO
Keys on a standard piano,88
"""A Moveable Feast"", ""Exile's Return"", ""Swann's Way""",France
"This appliance consists of a water reservoir, filter basket, warming unit & carafe",Coffee maker
"Also called a glutton, this feisty mammal seen here will chase & eat any prey it can capture",Wolverine
"This '50s star seen here was born James Stewart, but in Hollywood that name was taken",Stewart Granger
"In the 1697 Treaty of Rijswijk, the French recognized this Dutch-born man as king of England",William the Orange
The third smallest prime number,5
"""Timeless Land"", ""The Tree of Man"", ""Walkabout""",Australia
This musical accessory includes a weighted pendulum & a graduated scale,Metronome
"""Let my people go""",Exodus
"After winning on ""Star Search"" Sam Harris signed with this ""Supreme"" label",Motown
"An androsphinx has a human head, a criosphinx has a ram's & both usually have the body of this animal",Lion
"Twice governor of Massachusetts, in 1988 he became a presidential candidate",Michael Dukakis
"China, Russia, Canada",Russia
"The song ""It Ain't Necessarily So"" says this Biblical man ""Made his home in / that fish's abdomen""",Jonah
"""Yea, though I walk through the valley of the shadow of death, I will fear no evil""",Psalms
"In the '60s this company whose logo is seen here had Dylan, Joplin & Santana in its lineup",Columbia
The addition of these avian features is the main innovation of sphinxes found in Asia,Wings
"His flims include ""Zulu"" & ""Hannah and Her Sisters"", for which he won his first Oscar",Michael Caine
"Wales, Scotland, Northern Ireland",Scotland
"Fleetwood Mac song, ""Just when I thought it was over...you got me runni",Cover
"""Shadrach, Meshach and Abednego fell down bound into the midst of the burning fiery furnace""",Daniel
In the late '60s he sold his Sun Records & set up a label for Holiday Inn,Sam Phillips
"The most famous Egyptian sphinx is known as the Great Sphinx of this place, near the Pyramids",Giza
This world-traveler was an original member of Monty Python's Flying Circus,Michael Palin
"Jordan, Lebanon, Israel",Jordan
"In a Pete Seeger song, this title line precedes ""Gone to young girls, every one""","""Where Have All the Flowers Gone?"""
"""Blessed are the pure in heart: for they shall see God""",Matthew
"The 1962 hit ""The Lonely Bull"" was on this label formed by the man who performed it",A&M Records (co-founded by Herb Alpert)
"The Great Sphinx is probably a likeness of King Khafre, son of this pyramid builder",Khufu (Cheops)
He & his brother Leon both won Olympic boxing gold in 1976,Michael Spinks
"Sudan, Algeria, Libya",Sudan
"She wrote the almost-rhyming verse heard here [""Hope is the thing with feathers that perches in the soul...""]",Emily Dickinson
"This early R&B, rock & jazz label had an ""ocean"" of talent, including Ray Charles, who signed in 1952",Atlantic
"In mythology, the riddle of the Sphinx stumped everybody except this future king of Thebes",Oedipus
"This Sri Lanka-born Canadian won Britain's Booker Prize for his novel ""The English Patient""",Michael Ondaatje
"El Salvador, Nicaragua, Costa Rica",Nicaragua
"Poet Wilfred Owen almost-rhymed ""teeth"" with this; his own happened in World War I",Death
"It was founded in 1851 to serve the territory that included Indiana, Ohio, Wisconsin, Michigan, Illinois & part of Minnesota",Northwestern
This title French schoolgirl created by Ludwig Bemelmans is often found at the end of the line,Madeline
"This influential band recorded the albums ""Nevermind"", ""In Utero"" & ""Bleach""",Nirvana
"An original 1959 Barbie with blonde hair goes for about $8,000; with this color, about $9,000",brunette/brown
Born the farthest south,Jimmy Carter
"One of these farms may have over a million animals that are literally just there to ""lay"" around",poultry/egg farm
It's the crime of stealing money that has been entrusted to one's care,embezzlement
"In the title of a 14th century work, Sir Gawain is paired with this ""knight""",the Green Knight
"Marilyn McCoo, Billy Davis, Jr., Florence LaRue, Lamonte McLemore & Ron Townson made up this group",The 5th Dimension
Collectors of these may specialize in topicals or first day covers,stamps
Once a union president,Ronald Reagan
"Round, square & big square are types of this machine that puts out tied bundles of hay",Baler
"In its 1979 peace treaty with Egypt, Israel was guaranteed unrestricted use of this waterway",the Suez Canal
"A rundown Mexican hotel is the setting for ""The Night of the Iguana"", a play by this writer",Tennessee Williams
"This band's hits include ""Easy"", ""Brick House"" & ""Three Times A Lady""",The Commodores
A fine condition original Nancy Drew book with this can be worth up to 10 times more than one without it,a dust jacket
Attended Oxford,Bill Clinton
It's the common hyphenated term for the activity seen here:,crop-dusting
"""And a Voice to Sing With"" & ""Daybreak"" are autobiographies by this famous folk singer",Joan Baez
"This 1942 French novel begins, ""Mother died today.  Or, maybe, yesterday; I can't be sure.""",The Stranger (L'Etranger)
"This band needed ""One for tomorrow, one for just today"" in the song ""Love Me 2 Times""",The Doors
"(Hi, I'm Garrett Wang of Star Trek: Voyager.)  This company's 1996 U.S.S. Voyager Christmas ornament is a highly prized collectible",Hallmark
Served in the House of Representatives the longest,Gerald Ford
There are between 9 & 10 million of these in the U.S. & many spend time attached to a vacuum,Dairy cows
He was ruler of the Aztecs at the time Cortes came a-calling,Montezuma
"Despite its title, this 1848 Charles Dickens novel is ultimately about a father & his daughter, not his son",Dombey and Son
"Originally from San Diego, they're the legends who sang ""In-A-Gadda-Da-Vida""",Iron Butterfly
"Top cap gun collectibles are those from Roy Rogers, Gene Autry & this William Boyd character",Hopalong Cassidy
A recipient of the Distinguished Flying Cross,George H.W. Bush
"A device for breaking up clods of dirt, or a school attended by the young Winston Churchill & Lord Byron",Harrow
"The name of this Indian tribe that lives in Idaho is French for ""pierced nose""",Nez Perce
"Iceland, Norway, Sweden",Iceland
"Shortly before she died in 1802, this First Lady burned the letters her husband had written to her",Martha Washington
"Phonetically, this number sounds like it starts with a ""W""",one (in phoneetically)
"One of these is ""sent up"" to test public opinion",a trial balloon
Rattachisme is the movement for Walloons to break up this country & join France,Belgium
"He was originally voiced by Joe Dougherty, who had a real stutter",Porky Pig
"India, China, Russia",India
"(I'm Meredith Vieira of The View.)  This TV news pioneer, my co-host, was previously partnered with Harry Reasoner & with Hugh Downs",Barbara Walters
Deadly sin inspired by illustrations in Playboy,lust (in illustrations)
In 1999 a faulty gas chamber knocked the Wild Thing balloon out of this parade for the second year in a row,the Macy's Thanksgiving Day Parade
"Mining, particularly of this fossil fuel, is a traditional Walloon industry",coal
"This marsupial first chewed up the scenery in 1954's ""Devil May Hare""",Tasmanian Devil
"Saudi Arabia, Iran, Pakistan",Pakistan
"Known as ""The Queen of Independent Films"", she was named for model Suzy",Parker Posey
I must have misheard--it sounded like you wanted me to do this to your sheep,shear (in misheard)
"On an episode of ""Baywatch"" this businessman water-skied while being towed by the Virgin blimp",Richard Branson
Wallonia produces a mineral water from this town whose name has become synonymous with a health resort,Spa
"He was a parody of a character on Fred Allen's show, Senator Claghorn",Foghorn Leghorn
"Argentina, Brazil, Peru",Peru
"Best-known occupation of Oklahoma-born Maria Tallchief, who married Russian-born George Balanchine",ballerina
"If we let this harden, we'll need reinforcements to knock the house down",cement (in reinforcements)
Color of the balloon in the title of the classic 1956 children's film,red
The Walloons' homeland was in this 3-part area subdued by Julius Caesar,Gaul
"His business card says ""Genius""",Wile E. Coyote
"Spain, Germany, France",Germany
In 1999 the thousand-megawati smile of Megawati Sukarnoputri helped make her vice president of this country,Indonesia
I felt this in my heart when the sarge was detached from our unit,ache (in detached)
Protestant Walloon emigres to New Netherland were the first settlers of this U.S. state capital,"Albany, New York"
"The genie in 1948's ""A Lad in His Lamp"" was voiced by this man, pre-Magoo",Jim Backus
"This, the largest sculpture in the United States, is not located in South Dakota",Stone Mountain (in Georgia)
"Third in line to the British throne, he came into the world September 15, 1984",Prince Henry (or Harry)
"The Korean War lasted 3 years, but this TV show set in the Korean War lasted 11",M*A*S*H
The ancient monument known as Stonehenge is found in this country,England
"You gotta break some eggs to make this item; in 1994, 160,000 were used to make a 1,383-square-foot one",an omelette
"We might recite these jokes whose second line is always ""Who's there?""",knock-knock
This type of screw head has two partial slots crossed at right angles,a Phillips-head
"The 1987 book ""And the Band Played On"" alerted many Americans to this disease",AIDS
"Chuck Barris created & hosted this show, a sort of talent-free show",The Gong Show
"The ""henge"" part of the word Stonehenge is a term meaning an ancient monument arranged in this shape",a circle
"At Marshall Field's in 2002, life was like a 3,226-pound box of this",chocolates
"""Here lies Lester Moore / Four slugs from a .44 / No Les, no more"" is a marker at this cemetery in Tombstone, Az.",Boot Hill
"On April 29, 1994 this man was elected president of South Africa in that country's first interracial national election",Nelson Mandela
"The Fonz told people to ""Sit on it!"" on this show that debuted in 1974",Happy Days
One legend says that this magician who helped King Arthur used his powers to build Stonehenge,Merlin
"Run as fast as you can, you can't catch this treat; one made in 2003 was 13' 11"" in height",a gingerbread man
"On January 10, 1982 the temperature in Chicago was -26 degrees F.; this made it feel like -81 degrees F.",wind chill
"The U.S. launched Operation Desert Shield soon after Iraq's August 2, 1990 invasion of this country",Kuwait
Tom Selleck appeared as rival detective Lance White on this show that starred James Garner,The Rockford Files
Today some archaeologists believe that Stonehenge was used to track & observe these 2 heavenly bodies,the sun & the Moon
"Yes, we have one bunch of these, 473 individual ones in a bunch grown in Spain in 2001",a banana
"Informally, if something is worth virtually nothing at all, it ""doesn't amount to "" this 3-word food term",a hill of beans
