Question,Answer
"A publication, such as a magazine, that doesn't come out every day",periodical
"""If I were not Alexander,"" said Alexander the Great, ""I would be"" this philosopher who lived in a tub",Diogenes
"Candice Bergen said, ""You knew he wasn't real, & yet he was treated so much better than most humans. He had his own room.""",Charlie McCarthy
"A 1934 NYC taxi drivers' strike led him to write ""Waiting for Lefty"", the first of his plays to be produced",Clifford Odets
"Developed in the 1930s, this synthetic rubber is waterproof & slightly buoyant, making it ideal for wetsuits",neoprene
"Some of his pen-&-ink drawings of his famous ""girl"" were modeled on his wife, a sister of Lady Astor",Charles Dana Gibson
"Moe & Larry agree; now if Curly would just go along, we'd have this condition",unanimity
"First mentioned in a letter by Clement IV in 1265, this item worn by the Pope features an image of St. Peter in a boat",a ring
In 1974 this PLO leader addressed the General Assembly wearing a gun & holster,Arafat
Antonio Sabato Jr. wore this designer's black bikini briefs on a 90-foot billboard in Times Square,Calvin Klein
"""The Great Emancipator""",Abraham Lincoln
"Traditionally, the dealer deals the cards in this direction",clockwise
John Curry & Peggy Fleming were among Carlo Fassi's proteges in this sport,figure skating
"We grant you, the Grant's species is the most common of these animals in Africa",zebras
In 1980 the U.N. passed a resolution demanding the Soviet Union withdraw from this country,Afghanistan
"Its trademark is composed of an apple, grapes, gooseberries & a cluster of leaves",Fruit of the Loom
"The ""Errol Flynn of B Movies""",Ronald Reagan
"Tame yourself!  You've drawn this type of card that, like a joker, can take the value of any other card",a wildcard
In 1996 he won tennis' U.S. Open on the birthday of his late coach Tim Gullikson,Pete Sampras
It's the hairy-stemmed flower named for Johann Zinn,a Zinnia
In 1950 this 39-story building was completed near the East River,the Secretariat Building
"Tyra Banks & Claudia Schiffer have graced the cover of this Columbus, Ohio-based lingerie catalogue",Victoria's Secret
"""Old Zach""",Zachary Taylor
"A male horse for breeding, or a version of poker with cards dealt up & down",stud
"After years as Jackie Joyner's coach, he became her husband in 1986",(Bob) Kersee
"In the Greek alphabet, it follows epsilon",zeta
In 1961 a new U.N. library was dedicated & named for this second Secretary-General,Dag Hammarskjöld
Madonna's bustier was stolen from this Hollywood store's lingerie museum during the 1992 L.A. riots,Frederick's of Hollywood
"The ""Trust Buster""",Teddy Roosevelt
"It's the regal name for a ten, jack, queen, king & ace all of one suit",a royal flush
"The dean of college basketball coaches, he retired in 1997 after 36 years at North Carolina",Dean Smith
"""Viva"" this Mexican revolutionary that Brando played in 1952",Zapata
This black American helped write the U.N. charter & went on to win a Nobel Peace Prize,Ralph Bunche
"BVD made this one-piece, long-sleeved undergarment; you needn't be a Teamster to wear it",a union suit
"The ""Wizard of Kinderhook""",(Martin) Van Buren
"The biggest annual poker game there is, it's held at the Horseshoe in Las Vegas each spring",the World Series of Poker
"(Hi.  I'm Kerri Strug.)  Women coached by this man include Nadia Comanechi, Mary Lou Retton & me",Bela Karolyi
"Wahoo!  This movie mogul was born in Wahoo, Nebraska in 1902",(Darryl) Zanuck
"In a 1997 meeting with Dexter King, he denied killing Dexter's father Martin Luther King Jr.",James Earl Ray
"This L.A. sister city is not the one in Georgia or Ohio, but the one in Greece",Athens
"Nickelodeon's first game show, it was hosted by Marc Summers",Double Dare
Something done impulsively is done on this,the spur of the moment
"""From the waterfall he named her"" this, meaning ""laughing water""",Minnehaha
"""Ms. Oakley Grab That Firearm""",Annie Get Your Gun
"His first major work was ""An Account of Corsica""; his most famous, an account of Samuel Johnson",James Boswell
"2 of L.A.'s sister cities are about 200 miles apart: Giza, Egypt & Eilat, in this country",Israel
"In kids' show titles, this number follows ""Gladiators"" & ""Wheel""",2000
"In the NBA, the Spurs play for this city",San Antonio
"Distinguishing feature of a girl who was very, very good but ""when she was bad she was horrid""",the curl on her forehead
"""Plant a Smooch on Yours Truly, Katharine""","Kiss Me, Kate"
He's Barbra Streisand's current beau,James Brolin
"Salvador Bahia, also known as Sao Salvador, a port city in this So. American country, is in the sisterhood",Brazil
"In 1997 ""Where in the World is Carmen Sandiego?"" became ""Where in"" this ""is Carmen Sandiego?""",Time
"Some people suffer from these in their heel, finger or knee",bone spurs
"This 1874 book of ""Tales"" includes Paul Revere's Ride & the line ""ships that pass in the night""",Tales from a Wayside Inn
"""Felidae""",Cats
Controversial Secretary of the Interior under Reagan,James Watt
"L.A. has as its sister city this country's second-largest city, Kaunas, not its largest, Vilnius",Lithuania
"The kids' version of this show was ""Storybook Squares""",Hollywood Squares
A Western Writers' of America Spur Award went to the screenplay of this Best Picture of 1992,Unforgiven
"They're what we ""leave behind us... on the sands of time""",footprints
"""Decorate One's Prairie Conveyance""",Paint Your Wagon
Cooking's equivalent of the Oscars is named for this late expert on food & drink,James Beard
"Flying from Los Angeles to this city, you go a long way from LAX ro AKL","Auckland, New Zealand"
This show in which 5 children answered questions debuted on radio in 1940 & on TV in 1949,The Quiz Kids
"Edward III said of his son the Black Prince, ""Let the boy win his spurs"" at this battle",the Battle of Crecy
"""Santa Filomena"", about this woman, states: ""A lady with a lamp shall stand in the great history of the land""",Florence Nightingale
"""Tintinnabula in the Process of Tintinnabulating""",Bells Are Ringing
An aspirin-acetominophen-caffeine pill is the first FDA-approved over-the-counter pill for this malady,migraine headaches
"Shakespeare's ""star-crossed"" lovers",Romeo and Juliet
"She talked to Arnold's class about drugs on TV's ""Diff'rent Strokes""",Nancy Reagan
Dashiell Hammett detective played on the screen by Humphrey Bogart,Sam Spade
"Driving with a broken wrist, Janet Guthrie was the 1st woman to compete in this race",the Indianapolis 500
The prime minister of England lives here,10 Downing Street
They were formerly called the Sandwich Islands,Hawaii
"The ""lovable"" family of Peter Pan",the Darlings
"One of her early suitors was her husband's arch rival, Stephen A. Douglas",Mary Todd Lincoln
1st cousins Dannay & Lee wrote the Ellery Queen stories under this pen name,Ellery Queen
"Though a hot prospect in '80, Beth Heiden was frozen out of gold in this Olympic sport",speed skating
Feathered friend who lives at 123½ Sesame Street,Big Bird
Number of blank tiles in a Scrabble set,2
"""Cat on a Hot Tin Roof's"" portly patriarch",Big Daddy
"Teddy's niece, her married & maiden names were the same",Eleanor Roosevelt
"This agency's symbol of an unblinking eye gave birth to the phrase ""private eye""",the Pinkerton agency
Never has to jockey for position as Mrs. Fred Astaire,Robyn Smith
He shared digs with John Watson at 221-B Baker Street,Sherlock Holmes
Longest river in Canada or the SCTV bros.,the Mackenzie
"The Philip Roth character with a ""complaint""",Portnoy
Her tough Texas husband preferred her nickname to calling her Claudia Alta,Lady Bird Johnson
She's Agatha Christie's ageless amateur detective,Miss (Jane) Marple
"""Kookie"" Byrnes parked cars for Dino's Lodge",77 Sunset Strip
It's whom Boris Spassky lost the chess crown to in 1972,Bobby Fischer
Pasternak's Moscow medic,Dr. Zhivago
She was expelled from Society of Friends for marrying non-Quaker 4th president,Dolley Madison
"Author of ""Burr"" who wrote chilling mysteries under the pen name Edgar Box",Gore Vidal
"You'd find this at 1313 S. Harbor Boulevard in Anaheim, CA",Disneyland
"Awarded medal as ""1st woman to be killed in action"" in WWII: she was Gable's wife",Carole Lombard
The first black in Big League Baseball,Jackie Robinson
"The adverb in ""think fast""",fast
"An ""easy rider"" whose sister played an easy lady in ""Klute""",Peter Fonda
Hilltop home of the gods,Mt. Olympus
"""Real men"" don't eat this French custard cheese pie",quiche
"Largest Soviet newspaper, its name means ""Truth""",Pravda
"Forced to give up crown as Miss America because of photos in ""Penthouse""",Vanessa Williams
The superlative form of good,best
"In the Bible, Aaron was this brother's mouthpiece in dealing with Pharaoh",Moses
"He ultimately got ""fleeced"" by Medea",Jason
"On the market since 1896, it wasn't until 1912 that they included prizes",Cracker-Jacks
Daughter of this Soviet ruler has been living in America since 1967,Stalin
"A symbol for black performers in film since the '50's, he won an Oscar as Best Actor in '63",Sidney Poitier
"It can be common, proper, collective or concrete",a noun
"Nursing mother who wouldn't make ""house calls"", she's Vanessa's sister",Lynn Redgrave
"A challenge to any optician, these giants had only one eye",cyclops
Soviet republic that has same name as an American state,Georgia
"As result of anti-slavery raid on Harper's Ferry, his ""body lies a moldering in the grave""",John Brown
3-letter ending of present participles & gerunds,-ing
"Apollo's loving sister, sometimes served on the half shell",Venus
"A ""bull"" of a man, he lived in a labyrinth",the Minotaur
Soviet official who advocated using gasoline-filled bottles against Nazi tanks,Molotov
"Harriet Tubman, who freed over 300 slaves, was 1 of its foremost ""conductors""",the Underground Railroad
It comes at the end of a declarative sentence,a period
"First member of the ""me"" generation, this youth fell in love with his own reflection",Narcissus
Kenny Ball did this jazzed up version of an old Russian folk song,"""Midnight In Moscow"""
The mammal that holds the record for the longest lifespan,man
"""Don't Cry For Me,"" this country",Argentina
The Indigo Girls joined an effort to get this government body to license low-power FM stations,FCC (Federal Communications Commission)
"There's got to be a morning after, when you eat these remains from the night before",Leftovers
"Kathryn Glasgow's first novel, ""Another Song About the King"", features a mom obsessed with this singer",Elvis Presley
"In 2000 he played ""Little Nicky"", Satan's son",Adam Sandler
"At the beginning of this TV show, the host put on a cardigan sweater & tennis shoes",Mister Rogers' Neighborhood
"A schoolyard chant says, ""I see London, I see"" this country",France
"Starting at KLIF in Dallas, Bill Meeks pioneered these musical arrangements of call letters",Jingles
"Mash alone means a confused mixture; this alliterative longer version, the same thing",Mish mash
"2 men travel America with this man's brain in a Tupperware bowl in the true story ""Driving Mr. Albert""",Albert Einstein
"This singer was nicknamed ""The Lizard King""",Jim Morrison
"Pope John Paul II has given 1,235 people this status, more than all of his predecessors combined",Sainthood
"A song in ""The Producers"" says, ""Springtime for Hitler and"" this country",Germany
This type of sound came to FM radio in the early '60s & to AM 20 years later,Stereo
"A Hungarian stew, or a hodgepodge of items",Goulash
"This prolific novelist proved her ""metal"" once again with her 2000 bestseller ""The House on Hope Street""",Danielle Steel
"Grant Goodeve played David, the oldest of the Bradford children, on this series",Eight Is Enough
Some say he was born at Locksley around 1160 & was really named Robert Fitzooth,Robin Hood
"""Something is rotten in the state of"" this",Denmark
Brace Beemer was a studio manager at WXYZ Detroit when he was cast as this western hero heard here,The Lone Ranger
"It's a mixed heap or mass, or the word puzzle seen here",Jumble
"""Dark Eagle"" by historian John Ensor Harr is called ""A Novel Of"" this traitor ""And the American Revolution""",Benedict Arnold
"In 1999 this former ""Daily Show"" host replaced Tom Snyder on ""The Late Late Show""",Craig Kilborn
It's Oregon's highest point,Mount Hood
Terry Gilliam co-wrote & directed this 1985 film,Brazil
In 1983 Congress established Radio Marti to broadcast accurate news to this country,Cuba
"It's a mix of businesses owned by one company, or a rock that contains a mix of pebbles",Conglomerate
"The front cover of ""Hooking Up"" by this ""Bonfire of the Vanities"" author shows his name but not the book's title",Tom Wolfe
"This producer has been called ""A boy genius in music, producing, assembling, marketing girl groups""",Phil Spector
This organization began as a birth control clinic founded by Margaret Sanger in 1916,Planned Parenthood
You're on the money if you know Truman kept a sign on his desk with this famous 4-word motto,"""The Buck Stops Here"""
Let's all do the Time Warp again while watching this 1975 film starring Tim Curry,The Rocky Horror Picture Show
"Some legends say that in addition to stealing fire from heaven, this Greek also created man from clay",Prometheus
"In 1929 she placed third in the first Powder Puff Derby, a cross-country air race for women",Amelia Earhart
A traditional treat served at Wimbledon consists of these berries & cream,Strawberries
A substance like sodium bicarbonate used to neutralize certain stomach fluids,Antacid
Truman once refused to go on this ride at Disneyland; it looked too much like a Republican symbol,Dumbo
"""Chuma"" in Hindi, it happened on screen in India for the first time in a mainstream movie in 1977",Kiss
"Icarus' dad, he built the Labyrinth",Daedalus
"Former wife of Nelson, she was South Africa's first black medical social worker",Winnie Mandela
"In Italy it's a term for sweet treats, or the kind of ""vita"" you'll have if you eat enough",Dolce
"A hymn of praise or loyalty, perhaps a national one",Anthem
In 1949 Pres. Truman was on hand when the cornerstone was laid for this organization's NYC headquarters,United Nations
"She won an Oscar for playing Lynn Bracken in ""L.A. Confidential""",Kim Basinger
"It's said that his singing & lyre-playing ""drew iron tears down Pluto's cheek""",Orpheus
Actress Melina Mercouri twice served as this country's minister of culture,Greece
In the U.S. this green vegetable is often creamed; in India cheese is added for saag paneer,Spinach
Swift bovidae family member seen here,Antelope
"Similar to the New Deal, Truman's domestic policy was called this",Fair Deal
"This 1975 film classic contains the line ""Your mother was a hamster and your father smelt of elderberries""",Monty Python and the Holy Grail
"Perseus came to her rescue & married this woman who was strained, er...chained to a rock",Andromeda
During the 1920s she was a government inspector of schools in Italy,Maria Montessori
"Like the slivovitz of other parts of Europe, the Romanian brandy tzuica is made from this fruit",Plum
A smaller room serving as an entryway into a larger room,an anteroom (or antechamber)
"In 1945 Truman attended this German conference, the last meeting of Allied leaders during WWII",Potsdam
"[Hi, I'm Michael McKean]  In 1999 I played Mr. Walsh in this film about a small Alaska town whose hockey team faces off against the New York Rangers","Mystery, Alaska"
"The mulberry fruit, once white, was stained red by the blood of Pyramus & her",Thisbe
This photographer known for her pictures of the fantastic & the freakish was the sister of poet Howard Nemerov,Diane Arbus
A tasca is a Spanish pub serving a variety of these bartop appetizers,Tapas
"This adjective describing a mansion built before the Civil War means ""before the war""",Antebellum
"""The Twist"" & this seasonal favorite from 1942 are the only 2 records to re-enter the charts & return to No. 1","\""White Christmas\"""
In the Roman Catholic Church fasting during Lent need only occur on Ash Wednesday & this day,Good Friday
"In 1998 he went ""Solo"" as People Magazine's ""Sexiest Man Alive""",Harrison Ford
"Brisket, chicken & pork spare ribs are categories in Houston's world championship contest in this",barbeque
"The Queen of Hearts' gardeners are ""oblong & flat"" & have numbers for names because they're these",playing cards
"""I only regret that I have but one life to lose for my country""",Nathan Hale
"""Fight"" this ""with fire""",fire
The untouchables were those who existed outside India's 4 main groups of castes in this religion,Hinduism
"In ""Phantom Menace"" he made the ""list"" as Qui-Gon Jinn",Liam Neeson
2002 teams in a major contest in this activity included the Wannabee Warblers & Team Audubon,bird watching
"Alice is delighted to find a bottle that is not marked ""Poison"" but instead is labeled with these 2 words","""Drink Me"""
"""1880 - 1946"", not ""On the whole, I'd rather be in Philadelphia"" as rumored",W.C. Fields
"You'll find things are in order with ""a place for"" this ""and everything in its place""",everything
This political & religious movement began in Jamaica in the 1920s,Rastafarianism
"Amidala in episodes ""I"" & ""II"", when she's not studying lines, she's studying at Harvard",Natalie Portman
"MIT holds an annual competition where students design these; 2000's theme was ""Bots in Blue""",robots
"At the Knave of Hearts' trial, this witness enters with a teacup in one hand & bread-&-butter in the other",the Mad Hatter
"""Law West of the Pecos""",Judge Roy Bean
"""Nothing"" does this ""like success""",succeeds
After WWII the state form of this Asian religion was abolished; the sectarian form was unaffected,Shintoism
"Count Dracula in several films, he plays Count Dooku in ""Attack of the Clones""",Christopher Lee
Here's some trivia: the world's biggest trivia contest is run by WWSP-FM in this Wisconsin city (note the SP),Stevens Point
"The dodo in the book represents Lewis Carroll, whose real last name was this, starting with the same 3 letters",(Charles Lutwidge) Dodgson
"""Hajj Malik El-Shabazz""",Malcolm X
"We're due for this proverb: ""Give credit where credit is"" this",due
This Christian religious minority group of Egypt once spoke Greek but now speaks Arabic in everyday life,Copts
"Gale Sayers in the original ""Brian's Song"", he played the dashing Lando Calrissian in 2 of the films",Billy Dee Williams
"Competing for Switzerland, Celine Dion won this song contest in 1988",Eurovision
These spiny little creatures used as balls in the croquet game have a maddening tendency to crawl away,hedgehogs
"""The celebrated navigator who first transplanted the breadfruit tree from Otahete to the West Indies""",Captain William Bligh
"""There are none so"" this ""as those who will not see""",blind
"These Biblical texts have been found at numerous sites, but Qumran has yielded the most",Dead Sea Scrolls
The Byrds' Roger McGuinn is perhaps the most famous player of the Rickenbacker guitar with this many strings,12
"The French call this popular musical ""Un Violon sur le Toit""",Fiddler on the Roof
Natural lactose producer found on a cow,udder
"""So Happy Together""; the first time (Bill Clinton's swearing-in ceremony as president) in January of this year",1993
"This city's Schiphol Airport, one of Europe's busiest, is home to KLM, Royal Dutch Airlines",Amsterdam
The ancient Clovis culture was named for a site in this SW state where artifacts were discovered in 1932,New Mexico
Rasgueado is the complex strumming technique of this Andalusian dance music,flamenco
"This rapper who was slain in Las Vegas in 1996 is the subject of the play ""Up Against the Wind""",Tupac Shakur
Heisenberg's principal principle,uncertainty
Archduke Franz Ferdinand just has to have the top down & gets his way for the last time,1914
"In the 50s B.C. this Roman ruler conquered the Low Countries, including what is now known as the Netherlands",Julius Caesar
"Archaeologists usually use this Greek word for the cemetery of an ancient city; it means ""city of the dead""",necropolis
"Basically a tone control activated by the player's foot, this ""sad"" pedal was created accidentally by an engineer in 1966",wah-wah pedal
It's Tennessee Williams' semi-autobiographical play about the Wingfield family,The Glass Menagerie
"Engaged in the secret gathering of information, or just sleeping in on a Saturday",undercover
"Introducing serfing to England, the future William I hits the beach",1066
There's a statue of this young Jewish girl in Utrecht's main square,Anne Frank
The term Chalcolithic Age refers to the period before the Bronze Age when tools were made of copper & this,stone
"At the end of a show, it's cool to lean your guitar on your amp & let it deafen the crowd with this noise",feedback
In 2001 this Sondheim musical about a reunion of ex-showgirls returned to Broadway for the 1st time in 30 years,Follies
"In 1220 A.D. the Mongol armies of Genghis Khan overran what's now this ""Stan""",Uzbekistan
Fidel keeps all the cigars for himself as Batista flees to the Dominican Republic,1959
"Divided into 100 cents, this Dutch monetary unit was also called a florin",guilder
In 1911 explorer Hiram Bingham discovered this 15th C. Incan royal city that lies 50 miles northwest of Cuzco,Machu Picchu
(Cheryl of the Clue Crew holding a guitar)  The tuning devices are called either keys or by this name,pegs
"""Homecoming"", ""The Hunted"" & ""The Haunted"" are the 3 parts of this Eugene O'Neill work based on Greek tragedy",Mourning Becomes Electra
"The Greek philosopher Socrates said that this kind of life ""is not worth living""",unexamined
"It's the year the Summer Olympics were held in part at Parc Olympique, now a baseball stadium",1976 (in Montreal)
"After Napoleon's 1813 defeat, the Netherlands became a constitutional monarchy under this royal house",House of Orange
"2002's ""A Season on the Brink"" was this cable network's first original movie",ESPN/ESPN2
"As people were starving, this queen consort to Louis XVI reportedly said, ""Let them eat cake""",Marie Antoinette
"We were ""Waiting On The World To Change"" when he got to perform ""Human Nature"" at Michael Jackson's memorial service",John Mayer
"Some are disappointed that Helvi doesn't swim this way, though it says online that naturism is big in Finland",naked (or nude)
"While Bella finds the smell of this nauseating, to the vampires, it's intoxicating",blood
"When grocery shopping, forget these 2 common options & take along a canvas tote bag",paper & plastic
The wife of one's dad by a later marriage (& she's not necessarily wicked!),stepmother
"He demanded 20,000 pounds for his surrender of West Point",Benedict Arnold
"This teen with ""Beautiful Eyes"" was motivated by her opera-singing granny but chose to sing country music",(Taylor) Swift
"Asked if he'd ever seen snow before, Ekrem explained that Ankara in this country is farther north than Denver",Turkey
"From Jacob Black, Bella learns that according to legend, the Quileute Indians are descended from these animals",wolves
"Since it takes extra energy to run a freezer with excess ice buildup, it's recommended that you do this to it regularly",defrost it
This bird of the family Picidae uses its chisel-like bill to hammer into trees for food,woodpecker
Idi Amin expelled all Asians before he was expelled from Kampala & this African country,Uganda
"Being a surfer helped this Hawaiian musician ""Sleep Through The Static""",Jack Johnson
Chen wants his U.S. host family to visit him in this Taiwanese capital so he can take us to Mount Yang-ming,Taipei
"By researching the rainiest places in the U.S., Stephenie Meyer came up with this tiny town to set her story","Forks, Washington"
"Going green means following the 3 Rs: reduce, reuse & this",recycle
There are 360 members of the famous Mormon this Choir,Tabernacle
"""Boss"" Tweed's position at this NYC hall gave him the power to plunder millions in the 1800s",Tammany Hall
"""Makes Me Wonder"" why this group needed a ""Wake Up Call"" after 5 years to release its second studio album",Maroon 5
"Jorge from Bolivia craves a chuno, made from this now-staple food that originated in the Andes",a potato
"Edward, at least his name, was partly inspired by Edward Rochester in this author's ""Jane Eyre""",Charlotte Bronte
"At home, instead of writing notes on paper, use one of these white glossy wipeable boards with special markers",a dry-erase board
"Heard here, it's the type of tuba named for a composer",sousaphone
"Vidkun Quisling, now a name synonymous with traitor, was made this country's prime minister by the Nazis",Norway
"""I Know You Want Me"" to call on you for the canine name of this Cuban-American rapper",Pitbull
"Johan from South Africa speaks English, but on the phone with his mom, he uses this laanguaage related to Dutch",Afrikaans
"Driving home with Edward one day, Bella is surprised to hear him listening to this piece of music by Debussy","""Clair De Lune"""
Say goodbye to cold showers & save energy by installing a tankless one of these,a water heater
It's a myth that this amino acid in turkey is the reason you nod off after a Thanksgiving meal,tryptophan
There are Gregorian & Julian versions of this chart,C-A-L-E-N-D-A-R
"The ""Silver Liberty Bowl"", created by this man born in 1735, is in Boston's Museum of Fine Arts",Paul Revere
"Songs in this play include ""Suppertime"" & ""My Blanket And Me""","You're a Good Man, Charlie Brown"
"The duodenum, jejunum & ileum are 3 parts of this",the small intestine
This recent presidential candidate was detained for 5 years as a prisoner of war in North Vietnam,McCain
This character is on a high school field trip when he's bitten by a radioactive arachnid,Spider-Man
"Not domestic, like a certain French legion",F-O-R-E-I-G-N
"In one July week in 2009, this L.A. open-air venue presented Incubus & ""Bravo Beethoven""",the Hollywood Bowl
Lionel Bart adapted a Dickens novel into this musical!,Oliver!
"Ohm's law, V = IR, states that potential difference equals current times resistance; the V is short for this",voltage (volts accepted)
"He is known for writing a 1963 ""Letter from Birmingham Jail""","MLK, Jr. (Martin Luther King)"
"Jon Heder played this lovable, unpopular high schooler helping a friend win an election to class president",Napoleon Dynamite
A nonprofessional; Bobby Jones was one in golf,A-M-A-T-E-U-R
NASA has said cooler Pacific temperatures & warmer Atlantic temperatures helped cause this from 1931 to 1939,the Dust Bowl
"Laurey & Curly drive off in a surrey at the end of this ""stately"" musical",Oklahoma!
"The name of this one of the 3 main types of rocks comes from the Latin for ""to settle""",sedimentary
A scandal involved the treatment of prisoners at this Iraqi jail west of Baghdad,Abu Ghraib
"In ""She's the Man"", this actress was the young woman pretending to be her brother at a boarding school",Amanda Bynes
It precedes Falcon in the name of Han Solo's vessel,M-I-L-L-E-N-N-I-U-M
"In NCAA football BCS stands for ""Bowl"" this",Championship Series
"Laura Wingfield, the sister in this play, was modeled on Tennessee Williams' sister",The Glass Menagerie
"(Sarah of the Clue Crew shows a Punnett square on the monitor.)  The results of experiments breeding pea plants, shown here, led to this man's law of segregation, a fundamental law of heredity",(Gregor) Mendel
"In 1692 Tituba, a West Indian slave, spent 13 months in jail in this Massachusetts Bay Colony town",Salem
Channing Tatum played rebellious street dancer Tyler Gage in this film about reaching higher for your dreams,Step Up
"The 12th letter of the Greek alphabet, cowpoke",M-U
A Jungfrauenbecher is a German cup depicting one of these holding a bowl,a young woman
Characters in this Shaw play include Freddy Eynsford Hill & Colonel Pickering,Pygmalion
"These organs of locomotion, from the Greek for ""false feet"", also enable amoebas to surround & take in food",pseudopods
"In 1865 he was put in leg irons in a damp Fort Monroe, Virginia cell; his citizenship was posthumously restored in 1978",Jefferson Davis
A secret school in the clouds for superhero kids is the main location of this film starring Michael Angarano,Sky High
"She wrote that ""happiness in marriage is entirely a matter of chance""",Jane Austen
A cottage in Yealmpton purports to be the residence of this nursery rhyme housekeeper,Old Mother Hubbard
"If you're watching your cholesterol, you can make the Denver type of this with egg whites only",Omelet
This prophet passed the time he spent inside a fish offering up prayers,Jonah
Edmonton Oilers No. 99,Wayne Gretzky
Part of our national Pledge of Allegiance: ---------------------------------- GOD ONE NATION,One nation under God
This 4-letter word for a witch's potion is also a slang term for a beer,Brew
It's the nickname of the Central Criminal Court of the city of London,Old Bailey
"Indulge yourself on one of these fruit-filled pastries, even if it's not really from Copenhagen",Danish
"It's what God ""did there confound"" to frustrate the building of the Tower of Babel",Confound their languages
Los Angeles Lakers No. 33,Kareem Abdul-Jabbar
"Financial status of our writers before joining ""Jeopardy!"": ---------------------------------- DEdeeplyBT",Deeply in debt
"Until Dorothy showed up, these small folks toiled as slaves for Oz' Wicked Witch of the East",Munchkins
In 1963 this London theatre became the temporary home of the National Theatre,Old Vic
Cash in on a plateful of these small pancakes with a monetary name,Silver dollar pancakes
"When Miriam displeases God in Numbers 12, she comes down with a case of this dreaded skin disease",Leprosy
Miami Dolphins  No. 13,Dan Marino
Where some firing squads take place: ---------------------------------- UP     THE ---------WALL,Up against the wall
Shakespeare may have written this 1606 play in part to appeal to King James I's interest in witchcraft,"""Macbeth"""
Dates in England before 1752 are described as this if they are left in the Julian calendar,Old style
"This favorite from Denny's comes with 2 eggs, 2 hotcakes, 2 slices of bacon & 2 sausage links","""Grand Slam"" breakfast"
"In Exodus 19, God says that if the children of Israel keep this bargain, they'll be a ""peculiar treasure""",Covenant
Boston Celtics No. 33,Larry Bird
"Someone to be avoided , especially if you're Julius Caesar: ---------------------------------- REBBATS",Backstabber
"She's the fun-loving, formerly cigar-smoking witch of newspaper comics",Broom-Hilda
They're worn by businessmen who want to be recognizable to their former classmates,The old school tie
"Grab one of these cereal bars from Kellogg's, either the original or the twist",Nutri-Grain
Paul wrote his first letter to the people of this Greek port after he spent a year & a half there,Corinth
Kansas City Royals No. 5,George Brett
The delayed & often undesirable results of a stimulus: ---------------------------------- EFFECTS  THE,The aftereffects
"One ""testing"" device for suspected witches was this stool",Dunking stool
"Promoter Carl Denham billed this inhabitant of Skull Island as the ""Eighth Wonder of the World""",King Kong
In 1870 B.F. Goodrich brought to Akron this industry that eventually dominated the city,Rubber industry
"Marie-Louise gave birth to another man's children after this man, her husband, was exiled on Elba",Napoleon Bonaparte
It was Cyndi Lauper's first No. 1 hit,"""Time After Time"""
"The musical based on this Coleridge poem could include the catchy ""Why'd Hafta Go and Shoot the Bird?""","""The Rime of the Ancient Mariner"""
In this film Jim Carrey's Stanley Ipkiss transforms into a zoot-suited superdude who acts out his alter ego's fantasies,The Mask
"Dion Boucicault's play ""Belle Lamar"" is said to be based on Belle Boyd, imprisoned as a spy during this war",Civil War
"""That Rascal Raskolnikov"" sings Petrovich while awaiting a confession in the musical based on this novel","""Crime and Punishment"""
It's the French-derived name for the craft that produced the object seen here,Papier-mache
Some TV prints of this 1959 film expand to widescreen format for the chariot race only,Ben-Hur
"You could take 12 steps up the walk of Dr. Bob's home in Akron, a museum of memorabilia of this organization",Alcoholics Anonymous
"During his 1920 presidential campaign, a big payoff kept Carrie Phillips quiet about her affair with him",Warren G. Harding
It's the book of love poems by King Solomon,"""Song of Songs"""
"As a musical, this Poe tale ends with Roderick & Madeline singing, ""Our house, in the middle of a lake""","""The Fall of the House of Usher"""
"The craft of encasing tomes, especially in fine leather",Bookbinding
This prison film starring Tim Robbins is based on a Stephen King story,The Shawshank Redemption
Akron lies on this river famous for catching fire at Cleveland,Cuyahoga River
"The power-hungry Duchess of Portsmouth may have been the most disliked mistress of this ""Merry Monarch""",Charles II
"How a dramatist is paid, or a job for a sports announcer",Play-by-play
"In this Chekhov-based show, Olga, Masha, & Irina have the high-kicking number ""Moscow, Here We Come""","""The Three Sisters"""
In 1912 Picasso helped popularize this artistic craft seen here,Collage
"Country star Clint Black played a ""sweet-faced gambler"" in this western based on a James Garner TV series",Maverick
"This man began his news empire, later merged with Ridder's, by buying the Akron Beacon Journal",John S. Knight
Bianca Capello marred into this famed Florentine famliy by passing off another woman's baby as her own,Medici
"This revue ""by Sondheim"" was once guest-hosted on Broadway by Kukla & Ollie","""Side by Side by Sondheim"""
"""Stop and Smell the Cake and Tea"" is a showstopping number in the musical based on this 7-part Proust work","""Remembrance of Things Past"""
"From the Latin for ""stonecutter"", it's the cutting, polishing & engraving of gemstones",Lapidary
"In May 2000 Babu Chhiri, a Sherpa, set a record doing the last portion of this in about 16 hours",Climbing Mount Everest
"Janet's big sis, she had an R&B hit with ""You're Gonna Get Rocked""",La Toya Jackson
"By winning the British Open, this 24-year-old became the youngest to win golf's career Grand Slam",Tiger Woods
"This city is so big, it covers parts of 3 of Egypt's adminstrative governorates",Cairo
A member of Picasso's family sued after Citroen named one of these after the late artist,Car
"Well...it's the first name of the ""39-year-old"" comedian known for his miserly self-caricature",Jack (Benny)
"Founded in 1929, this New York museum is dedicated to modern art",the Museum of Modern Art
