Question,Answer
"While Americans put gas in their cars, the British put in this 6-letter equivalent",petrol
"The rare white alligator, seen here, has a condition called leucism, meaning it lacks this skin pigment",melanin
The National Institute of Standards & Technology is administered by this cabinet department,the Department of Commerce
"""Queen of Fashion"" is subtitled ""What"" she ""Wore to the Revolution""",Marie Antoinette
It's also known as treacle,molasses
This term for an electrical outlet sounds like a presentations program from Microsoft,a powerpoint
"In Luke, Jesus is tried both by Herod & by this Roman governor",Pontius Pilate
"History diverges from this film, as the Spartans also had over 1,000 men from other Greek cities fighting at Thermopylae",300
Pakistan's longest border is with this country to its east,India
The railroad crossing warning sign called a crossbuck is shaped like this letter,X
"""Bachelor President""",James Buchanan
A turn of 180 degrees from the position of attention,about-face
"When the Jews of Persia are ordered killed, Mordecai puts on a sackcloth accessorized with these",ashes
"Johnny Depp is in England on the trail of this serial killer in the Allan Moore-inspired film ""From Hell""",Jack the Ripper
"Pakistanis are predominantly Muslim, with the vast majority belonging to this  branch",Sunni
"(Jon of the Clue Crew stands in front of a monitor.) The letter ""shin"", which begins one of the Hebrew names of God, inspired this Star Trek actor to create his famous hand gesture",(Leonard) Nimoy
"""Tennessee Tailor""",Andrew Johnson
"Hello, baby! The Big Bopper knows this delicate fabric used for bridal gowns",(chantilly) lace
The First & Second of these books cover the same period as Second Samuel & First & Second Kings,Chronicles
Tom Hanks takes his son on a violent mission of retribution against a gangster boss in this film,The Road to Perdition
"Like some of its neighbors, Pakistan uses this unit of currency",the rupee
In 1706 William Jones made this the symbol of the ratio of a circle's circumference to its diameter,pi
"""Grandpa's Grandson""",Benjamin Harrison
"A very small amount of something, or in meteorology, precipitation of less than 0.0005 in.",a trace
"The Jews held these people in low esteem, so they're made to look ""good"" in Luke",the Samaritans
"Sadly, this 1994 film about a man who comes back from the dead was Brandon Lee's last",The Crow
"Though Islamabad is the capital, this former capital is the most populous city, with 13 million people",Karachi
"When it comes after Byron Dorgan, ""D."" stands for this",Democrat
"""Butcher from Galena""",Grant
A shell covering some or all of the dorsal part of a turtle,a carapace
"As Rachel died bearing him, she called him Benoni, ""son of my suffering""; his father, Jacob, used this name",Benjamin
Thora Birch & Scarlet Johansson are best friends who move in together after high school in this novel film,Ghost World
"Since 1947, Pakistan has fought 2 wars over this disputed region to its far north",Kashmir
"(Kelly of the Clue Crew stands in front of a monitor.) Alif, the first Arabic letter, looks like the number ""1"", so it represents the oneness of everything in this mystic tradition of Islam",Sufism
"""Hermit Author of Palo Alto""",Hoover
"For the Titanic, this figure was 60,000 tons of water",displacement
In 1839 Queen Victoria awarded him the first ever license to deliver mail across the Atlantic,(Samuel) Cunard
"Destroyed in a Muslim revolt, this Sudanese city was rebuilt by the British in the pattern of their flag",Khartoum
"John Avildsen directed ""Rocky"" & this ""Rocky""-like film with Ralph Macchio as a teen beset by bullies",The Karate Kid
The zircon is second only to this gem in ability to disperse light,Diamond
It's the place in England where the oxen forded the river Thames,Oxford
"Also known as ""pieplant"", its stalks are baked in pies, usually with strawberries",Rhubarb
"When asked if she wore falsies, this '50s sex symbol said, ""Those who know me better, know better""",Marilyn Monroe
"At his funeral, June 6, 1989, frenzied crowds broke open his coffin, causing his body to fall to the ground",Ayatollah Khomeini
"Physician Haing S. Ngor won the ""Best Supporting Actor"" Oscar for this, his first film",The Killing Fields
Henri Becquerel discovered this property when some uranium darkened his photographic plate,Radioactivity
The Spaniards turned the Indian village of Chuk Shon into this Arizona city,Tucson
"Also called a ""cattalo"", this animal is the result of breeding domestic cattle & bison",Beefalo
"These 2 words for conical deposits found in caverns come from the Greek ""stalassein"", meaning ""to drip""",Stalactites & Stalagmites
It runs through the Safed Koh range from near Peshawar about 30 miles to the Kabul River,Khyber Pass
"Film starring H.E. Rollins Jr. based on Charles Fuller's stage presentation ""A Soldier's Play""",A Soldier's Story
A mixture containing antimony is sprayed on canvas to render it this,Fireproof
This Ohio city was named for a city in China,Canton
It's what the yellow variety of a string bean is called,Wax Bean
"The stalklike part of a stamen, or the threadlike conductor in a light bulb",Filament
"Also known as Cheops, he put up the Great Pyramid",Khufu
"In ""All of Me"" the soul & spirit of Lily Tomlin entered the body of this comedian",Steve Martin
"The Carrera type of this is from Italy, Pentelic from Greece & Yule from Colorado",marble
In 1459 Rao Jodha established this city in India,Jodhpur
This Jewish-American pastry is made with dough & can be stuffed with potato or cheese,Knish
"He coined the phrase ""Blow your own trumpet"" in his operetta ""Ruddigore""",William S. Gilbert
"This Turkish title is from a Persian word meaning ""prince""",Khadiv
Robin Williams played a Russian musician who defected in Bloomingdale's Dept. Store in this film,Moscow On The Hudson
"The 3 cities of Oea, Leptis Magna & Sabrata merged to form this city in Libya",Tripoli
"Combine garlic, pine nuts, parmesan cheese & olive oil with basil & presto!  You've got this",Pesto
"Wines from this state include Chesapeake Blanc, Plantation Blush & James River White",Virginia
The character who orders the death of Lady Macduff & her children,Macbeth
Most early American pioneers wore clothing made of this material that was part linen & part wool,Linsey-Woolsey
"It's the official language of Angola, Mozambique, Brazil & the country where it originated",Portuguese
King Louis IX of France died while leading the eighth one of these in 1270,The Crusades
"In 1878 a rail link was set up between St. Paul, Minn. & this capital of Manitoba",Winnipeg
"These are always open, & their protective covering, called the spectacle, is shed with the skin",Eyes
"This title character's ghost appears to Brutus, who calls it a ""monstrous apparition""",Julius Caesar
1 of 2 presidents who appointed Eleanor Roosevelt as a delegate to the U.N.,Truman & Kennedy
Scholars estimate that half of the words in English are derived from this ancient tongue,Latin
"This king of Bavaria was declared insane on June 10, 1886; he drowned himself 3 days later","""Mad"" King Ludwig II"
In 1897 people rushed to this area located near Dawson in the Yukon Territory,The Klondike
"Among cobras, the Indian cobra has the best developed one of these features",Hood
"Near the end of this play, the king's mount is slain & he has to fight on foot","""Richard III"""
The 1st accident insurance policy in the U.S. was written by the Travelers Ins. Co. in this New England city,"Hartford, CT"
"Our words balcony, umbrella & volcano come from this modern language",Italian
"Name shared by 3 kings of the Scots, a Christian emperor of Rome & the last king of Greece",Constantine
The provincial government is officially known as the government of Newfoundland & this region,Labrador
Most boas & pythons have vestiges of these near the base of the tail,Legs
"This goddess of the hunt appears to Pericles in Act 5 of ""Pericles, Prince of Tyre""",Diana
"Andrew Mellon held this cabinet post under 3 pres.:  Harding, Coolidge & Hoover",Secretary of the Treasury
It's the only Warsaw Pact nation in which a Romance language is official,Romania
Psamtik I expelled the Assyrians from this country & founded its 26th dynasty,Egypt
"A city on the Detroit River was first named ""The Ferry"" but was renamed this after a British borough",Windsor
2 of the 3 types of pit vipers found in the U.S.,"Copperheads, cottonmouths & rattlesnakes"
"When Viola disguises herself as a boy in this comedy, Olivia falls in love with her","""Twelfth Night"""
"Known as ""Gentleman Johnny"", this British gen. surrendered at Saratoga in 1777",John Burgoyne
This Baltic language is also called Lettish,Latvian
"Qabus Bin Said is sultan of this country, the only remaining sultanate in the Middle East",Oman
Martin Frobisher visited this huge island 40 years before the man for whom it was named,Baffin Island
"Venom is usually classified as either hemotoxic, which attacks the blood, or this",Neurotoxic (which attacks the nervous system)
"While a regular on Major Bowes' radio show, she said, ""I'm 7 years old & I can sing 23 arias.""","Beverly \""Bubbles\"" Sills"
In 1539 explorers from this nation became the first Europeans to visit the area that's now Phoenix,Spain
"Maya Angelou's ""The Heart of a Woman"" was the first nonfiction work selected for this woman's book club",Oprah
"By occupation, Scalia & Rehnquist are these",Judges
"This ""Supernatural"" Latin-rock guitarist launched a line of women's shoes",Carlos Santana
"This singer did it his way & filmed his directorial debut, the WWII drama ""None But the Brave"", on the island of Kauai",Frank Sinatra
A shed for your Cessna,an airplane hangar
"In 1967 he had his first Top 40 pop hit with ""By the Time I Get to Phoenix""",Glen Campbell
"For this president's inauguration, Maya wrote & recited the poem ""On the Pulse of Morning""",Bill Clinton
Benedict or Westheimer,Ruth
The trademark seen here represents this brand of children's shoes,Buster Brown
"Richard Harris excelled in this soccer-like sport & played a pro player of it in his film ""The Sporting Life""",rugby
Morning nausea after too many Mai Tais,hangover
This pro team plays its home games at Phoenix' Bank One Ballpark,the Diamondbacks
In 1977 Maya played Nyo Boto on this acclaimed miniseries,Roots
"""A bad workman blames his tools"" & ""All is fair in love and war""",Proverbs
"This French design house has mules & thongs with its signature ""LV"" monogram & fleuron pattern",Louis Vuitton
"He co-starred with Natalie Wood in 2 '60s films, ""Inside Daisy Clover"" & ""This Property is Condemned""",Robert Redford
It was the second Ancient Wonder to be built,the Hanging Gardens of Babylon
"Born in Phoenix in 1909, he ran for president in 1964",Barry Goldwater
It's the avian title of the first volume of Maya Angelou's autobiographical works,I Know Why the Caged Bird Sings
A 1977 Bob Marley album,Exodus
In 1964 a German shoemaker named Karl created these sandals seen here,Birkenstocks
"(Jimmy of the Clue Crew in Louisville, Kentucky)  What's now the Oak Room of the Seelbach (Hilton) Hotel was once a gentlemen's billiards hall, seen in this classic 1961 film",The Hustler
"Banned for decades in East Berlin, these recreational transports are now legal & soaring",hang gliders
The city of Phoenix lies in the huge sprawling Valley of this,Valley of the Sun
"Maya wrote all the original poems performed by this actress in the 1993 film ""Poetic Justice""",Janet Jackson
Sega's video game system from 1989,Genesis
"On ""Sex and the City"", Carrie worships these stilettos designed by a Spanish cobbler",Manolo Blahniks
Ursula Andress made a memorable entrance in this 1962 film when she emerged from the water in a bikini,Dr. No
"(Sofia of the Clue Crew)  It's the 2-word slangier way of saying ""have all pedal digits off the boards""",hang ten
"Viktor Meyer first measured the density of this, such as steam, the gaseous form of what's usually a liquid",vapor
"Oo! The name of this amber tea is Chinese for ""black dragon""",oolong
"Escamillo, a bullfighter; Mercedes, a gypsy girl; Don Jose, a soldier",Carmen
Poet Edward Estlin...,E.E. Cummings
"Song that includes the line, ""You may say I'm a dreamer, but I'm not the only one""",Imagine
"During the Korean War, this future president was an officer in the Navy's nuclear submarine program",Carter
"If toluene reacts with nitric acid, things get explosive with the compound known by these 3 letters",TNT
"Long favored by Asians, this type of tea gives the body an antioxidant boost",green tea
"Cio-Cio-San, a Japanese woman; Lieutenant Pinkerton, USN; Suzuki, a servant",Madame Butterfly
Mimeograph inventor Albert Blake...,A.B. Dick
The Farriss Brothers was an earlier name for this group that also featured Michael Hutchence,INXS
"On June 14, 1789, after a 2-month, 3,600-mile voyage, he & 18 crewmen reached Timor in the Bounty's longboat",Captain Bligh
The repeating symmetrical pattern that defines this type of solid is called a lattice,crystal
The refreshing drink of half iced tea & half lemonade is named for this golfer who popularized it,Arnold Palmer
"The king of Egypt; Radames, a soldier; Ramfis, the high priest",Aida
Political leader Pieter Willem...,P.W. Botha
"We have a feeling you'll know that it was the first single from Jewel's ""0304"" CD",Intuition
"In 1521, shortly after becoming the first to cross the Pacific from east to west, he was killed in the Philippines",Ferdinand Magellan
"A redox reaction combines oxidation & this, which confusingly refers to a substance gaining electrons",reduction
This soothing herbal tea is made from an aromatic flower that resembles a daisy,chamomile
Count Almaviva; Figaro; Rosina,The Barber of Seville
Novelist Edward Morgan...,E.M. Forster
"In 1994 this Beastie Boys album that included ""Sabotage"" & ""Sure Shot"" debuted at No. 1",Ill Communication
"On April 20, 1770 he reached the unexplored east coast of Australia, naming it New South Wales",(Captain) Cook
"A 1998 experiment heated deuterium to 70,000 degrees as part of an effort to make this element transition to a metal",hydrogen
"Informally called a tea ball, this accessory seen here is used with loose tea",tea infuser/strainer
"Marcello, a painter; Mimi, a flower girl; Rodolfo, a poet",La boheme
19th century English painter Joseph Mallord William...,J.M.W. Turner
"""Beware"" this one hit wonder group who hit it big in 1970 with the following",the Ides of March
"In December 1944 this commander of the Pacific fleet was promoted to the Navy's newest & highest rank, fleet admiral",(Chester) Nimitz
"Benjamin Green's work with cocoa butter led to this brand that, ironically, may be used to prevent what's in its name",Coppertone
"As the leader of this nation, Middle Eastern emir Sheikh Jaber Al-Ahmad Al-Sabah welcomed the U.S. invasion of Iraq",Kuwait
The woman seen here triumphed on Oscar night for her role as this woman,Erin Brockovich (Julia Roberts)
This French doctor called his childbirth preparation method psychoprophylaxis:  mental prevention,Fernand Lamaze
"(Alex in gangster accent)  Listen, you mugs, I didn't do it, see?  I have this airtight excuse --  I was with Lola on the night of the 24th",alibi
"(Alright, let's hear from Cheryl on this clue): These days, one of Harlem's most prominent figures is this man, whose office is at 55 West 125th St.",Bill Clinton
Dial & Zest are 4-letter brands of this,soap
"Ending the long autocratic rule of his predecessor, Vojislav Kostunica won this country's presidency in 2000",Yugoslavia
"In 2001 she told David Letterman the best thing about her divorce from Tom Cruise:  ""I can wear heels now""",Nicole Kidman
Doctors can assess an unborn baby's health by testing this fluid that surrounds the fetus,amniotic fluid
"(Alex doing Cagney) Them coppers will never catch me --  I've been using dozens of these fake names from the Latin for ""otherwise""",alias
"In winter, the Sea Grill boasts fine views of the skaters at this landmark's ice rink",Rockefeller Center
"Everything ""will come out in"" this",the wash
The man seen here is the president of this Western Hemisphere nation,Mexico (Vicente Fox)
"For the second time in a year this actor used his helicopter to rescue a lost hiker from ""Clear & Present Danger""",Harrison Ford
"Usually 16 to 24 inches long, this ropelike structure consists of 2 arteries & a vein surrounded by Wharton's jelly",umbilical cord
"You dirty rats, I'll never be one of these ""avian"" informers",a stool pigeon
"(Alright, here comes Sofia): I'm standing outside the Waldorf-Astoria, on this New York City street mentioned in the theme of ""Green Acres""",Park Avenue
To polish or shine a floor or shoe,buff
"Twice foreign minister of the former Soviet Union, he's now president of the nation of Georgia",Eduard Shevardnadze
It was a record 12 Tonys for this Broadway hit shortly after springtime in 2001,The Producers
This kind of scanning is often performed about 16 to 18 weeks into pregnancy,ultrasound
"Back in the 1920s Biggsy & me made a fortune doing this --  ya know, smuggling & selling booze, rumrunning",bootlegging
"Opened in 1736 as a 6-bed infirmary, a pavilion for the insane was added to this place in 1879",Bellevue Hospital
"Meaning free from dirt or taint, it's used in describing food & drug laws",pure
"On June 16, 1999 Nelson Mandela was replaced as president of South Africa by this man",Thabo Mbeki
"Like Kermit the Frog before him, this ""Blaze of Glory"" rocker addressed the Oxford Union Debating Society",Jon Bon Jovi
A newborn given a 1-minute score of 7-10 on this scale is in excellent condition,Apgar Scale
"I'm not ""No. 1"", but to the Feds I'm this title of a 1931 Cagney film",Public Enemy
(We'll wrap it up with Sofia in New York): You can ride the subway for 31 miles without changing trains from 207th St. to this area in the far reaches of Queens,Far Rockaway
"It means ""orderly & clean"" & is also used to order drinks without ice or water added",neat
"Navodari, Romania is a community on this large sea",Black Sea
Herman J. Mankiewicz & Orson Welles           (1941),Citizen Kane
Rosalind Miles wrote a trilogy of novels about this queen who knew her way around the round table,Guinevere
"Seen here, guitarist Rudy Gonzalez is the first man with this job to play the Kennedy Center",cowboy
"Meaning ""impossible to separate into parts"", it's found in the Pledge of Allegiance",indivisible
"(Alright, we start off with a Nobel laureate from CalTech): ""Hi, I'm Dr. David Baltimore, in 1975 I shared a Nobel Prize for my work in virology. This molecule found in all living cells consists of thousands of chemical units called nucleotides""",DNA
"At 11,204 feet, the Sahara's highest point is Emi Koussi, an extinct volcano in this country with a 4-letter name",Chad
Marc Norman & Tom Stoppard           (1998),Shakespeare In Love
"""The Romantic Comedians"" begins an Ellen Glasgow trilogy that ""Carries us back to"" this Southern state",Virginia
"Leonard Goldenson was the man who built this ""patriotic"" TV network",ABC (American Broadcasting Company)
The introduction of a fluid by syringe,injection
"(Alright, someone from CalTech now): ""Hi, I'm Rudy Marcus, Nobel Prize winner in chemistry. Ferrous sulfide is produced when these 2 elements are heated together""",iron & sulphur
Tailless critters from this isle between England & Ireland are treasured by their owners,Isle of Man
Cameron Crowe            (2000),Almost Famous
"This existentialist never finished the fourth volume of  ""Les Chemins de la Liberte"", so it's a trilogy",Jean-Paul Sartre
One of his classic Western photographs is seen here:,Ansel Adams
On the field of play in sports,inbounds
"(Let's hear from someone at USC): ""Hi, I'm George Olah, Nobel Prize winner in chemistry. The ""P"" in Boyle's Law,  PV=K, stands for this""",pressure
"Formerly Vila De Joao Belo, the city of Xai-Xai is found in this country of southern Africa",Mozambique
Jane Campion            (1993),The Piano
"The ""Lords of Two Lands"" trilogy leads up to the story of Ahmose, who founded this civilization's 18th dynasty",Egypt
(We'll hear from Jimmy): This man built a chain of roadside stores featuring pecan log rolls like the one I'm about to enjoy,Williamson S. Stuckey
It fits inside a pneumatic tire,inner tube
"(Here's Dr. Baltimore again): ""This infectious agent that lives inside a cell & causes disease can be 100 times smaller than a bacterium""",virus
"Once called Sverdlovsk, this Ural Mountains city of 1.3 million was named after Catherine I",Ekaterinburg
Budd Schulberg            (1954),On The Waterfront
"Robertson Davies called the third book in his Cornish trilogy ""The Lyre of"" this mythological figure",Orpheus
"A California Air Force base is named for this man, a test pilot & an excellent dancer & apple pie baker",Glenn Edwards
An unsophisticated girl or a play's young heroine,ingenue
"(Alright, we'll go to UC-Santa Barbara):  ""Hi, I'm Dr. Alan Heeger, Nobel prize winner in chemistry. In 1936 this German-born biochemist discovered his ""cycle"" of metabolism & energy production""",Hans Krebs
Washington was the one who added these 4 words to the presidential oath; they're not in the Constitution,"\""So Help Me God\"""
The Hollywood Road area in this crown colony is the place to go for antiques and art,Hong Kong
"Slang for ""food"", it preceded box, house, and wagon",Chuck
"On April 14, 1865, General Robert Anderson raised the same flag he'd lowered over this port four years before",Fort Sumter
It's waved to indicate a truce or surrender,White Flag
"Yul Brynner played the monarch in this musical 4,625 times",The King and I
"""Spike"" sport (10)",Volleyball
"Called Wai Chi in China and this in Japan, it's a strategy game of lining up black & white pieces",Go
"Joseph Glidden wasn't the first to make this fencing material, but by 1885, his design was the top seller",Barbed Wire
"On April 9, 1865, he told his troops, ""I have done my best for you; my heart is too full to say more""",Robert E. Lee
"In this game, a tug on the ear means ""sounds like"", and a touch on the nose: ""you're right""",Charades
"The working title of this musical was ""Welcome to Berlin""",Cabaret
"A ""Mature"" actor (6)",Victor
Tourists visiting Ulan Toke in this Chinese inner region can rent a yurt with attached bath for the night,Inner Mongolia
"In Old West slang, someone in ""these"" with another was in partnership with him",cahoots
"On November 7, 1862, Ambrose Burnside replaced him as commander of the Army of the Potomac",McClellan
These noisy insects are a sign of good luck in China,Crickets/Cicadas
"This musical opens with the song ""There's A Sucker Born Every Minute""",Barnum
"The Lord said ""it"" was his (9)",vengeance
"In this Buddhist country, April 6 is Chakri Day, a holiday honoring the ruling family",Thailand
"This dentist was one of Virgil Earp's deputies in Tombstone, Arizona",Doc Holliday
"In December, 1864, the rank of vice-admiral was created for this hero of Mobile Bay",David Farragut
The two types of these home-signaling devices are photoelectric & ionization,Smoke Detectors
"This musical about married life is an adaptation of ""The Four-Poster""","I Do, I Do"
One had his hand in McCarthy (13),ventriloquist
"In Singapore, a statue of this Briton marks the spot where it's thought he came ashore in 1819",Sir Thomas Raffles
"In 1858, Sam Houston told the U.S. senate he didn't want regular troops; 1,000 of these men would do",Texas Rangers
In 1861 this social reformer was appointed Union Superintendent of Nurses at age 59,Dorothea Dix
The ringing of the church bells on this holiday in 1572 was the signal to massacre Huguenots,St. Bartholomew's Day
Fairy tales by the Grimms and others were adapted for this Stephen Sondheim musical,Into the Woods
Cellar item seller (7),vintner
"In October 1922, he became the youngest prime minister in Italy's history",Mussolini
"He's the title character in ""Death of a Salesman""",Willy Loman
Almost all U.S. nuclear reactors use this liquid as a coolant,water
This HUD secretary was president of the AFL Players Association from 1965-1970,(Jack) Kemp
"When they've grown attached to an oyster or mussel shell, these gems are called blisters",pearls
"This queen was the Anne in Anderson's 1948 ""Anne of the Thousand Days""",Anne Boleyn
In 1949 Italy became a founding member of this Western military alliance,NATO
"Bromden, a half-Indian who has shut out society by pretending to be deaf & mute, narrates this Ken Kesey novel",One Flew Over the Cuckoo's Nest
In 1957 the U.N. set up the International Atomic Energy Agency in this Austrian capital,Vienna
From 1955-1961 this Texan was the Senate majority leader,(Lyndon) Johnson
"After emerald, this blue-green gem is the most highly prized of the beryls",aquamarine
"His 1935 play ""Winterset"" was inspired by these 2 anarchists tried for robbery & murder in the 1920s",Sacco & Vanzetti
In the early 1850s this military hero worked as a candlemaker on Staten Island,Garibaldi
"In a novel by Muriel Spark, she devotes her ""prime"" years to teaching at a girls' school",Miss Jean Brodie
"The first underwater atomic explosion took place on July 25, 1946 off this Pacific atoll",Bikini
"In 1984 this Democrat won election to the U.S. Senate from Tennessee, succeeding Howard Baker",(Albert) Gore (Jr.)
The harlequin type of this gem is characterized by angular patches of fire,opal
"It completes the title of his first success, an anti-war drama, ""What Price...""",Glory
"In the 1860 Treaty of Turin, this king granted the city of Nice to France",Victor Emmanuel
"This eccentric old lady in ""Great Expectations"" dies after her wedding gown catches fire",Miss Havisham
This isotope of uranium is the one used as fuel by almost all nuclear reactors,U-235
"This senator from Wisconsin who founded the Progressive movement was nicknamed ""Battlin' Bob""",Bob La Follette
A Matura diamond is actually a variety of this mineral that's used as a diamond substitute,zircon
Anderson dramatized this William March novel about a grotesquely evil little girl,The Bad Seed
In 1720 the Duke of Savoy ceded Sicily to Austria & received this island in exchange,Sardinia
"This 1906 Upton Sinclair novel centers on Jurgis Rudkus, a worker in the Chicago stockyards",The Jungle
Fusion reactions occur in this superhot gas made up of free electrons & free nuclei,the plasma
1 of 3 women elected governor in 1990,"(1 of) Ann Richards (of Texas), Barbara Roberts (of Oregon) or Joan Finney (of Kansas)"
"Resembling topaz, this quartz gem derives it's name from its lemon-yellow color",citrine
"""Lost in the Stars"" is a musical version of Alan Paton's ""Cry, the Beloved Country"", set here",South Africa
The exterior of the governor's mansion in Florida is modeled after the home of this president,Andrew Jackson
"A new rule in this Yahoo sports fantasy game is the Mulligan, which allows you to drop your worst weekly score",golf
"1913: ""Daughters & Haters""",Sons & Lovers
Toronto-born Robbie Robertson was part of the Bob Dylan backup group that made it big on their own using this name,The Band
Maybe they take tokens at this chain that offers Italian B.M.T. & black forest ham sandwiches,Subway
"He was the youngest man elected president &, sadly, the youngest to die in office",JFK
It's defined as a voice extending above a man or woman's normal range,falsetto
"Jimi Hendrix fans know kissthisguy.com is always good for a laugh, as it's an ""archive of misheard"" these",lyrics
"1667: ""Hell Recovered""",Paradise Lost
"He recorded some of his biggest albums, including ""Rust Never Sleeps"", backed up by Crazy Horse",Neil Young
"In the world according to this fish, the kind made into gefilte fish is called the German or Israeli type",carp
His home at 19 North Square is the oldest building in downtown Boston,Paul Revere
"a single unit of a General Mills cereal, or a British expression meaning ""see you around, old chap""",Cheerio
This website named for a curious mythological gal hosts the Music Genome Project for your listening pleasure,Pandora
"1813: ""Humility & Objectivity""",Pride & Prejudice
"We can ask about Montreal's Men Without Hats if we want to (if we don't, nobody will); in 1983 they hit No. 3 with this",The Safety Dance
Leave the gun; take this Italian treat of pastry shells stuffed with a sweetened filling of whipped ricotta,cannolli
He's the botanist seen here in 1940,George Washington Carver
It's the Japanese game seen here,Pachinko
"Press ""Scan"" on the social site that bills itself as ""Chat"" this game & you are visually connected to a random user",Roulette
"1988: ""The King Of The Saved""`",The Queen Of The Damned
"In 2007 this Montreal group was ""aflame"" with creativity on their album ""Neon Bible""",Arcade Fire
Mock this soup is sometimes garnished with calves' brains; who can say no to that?,turtle
"One of Washington, D.C.'s major airports is named for this Secretary of State",(John Foster) Dulles
A type of con game; many a police department used to have a squad named for it,bunko
"Established in 2007, this microblogging site that sounds like an acrobat handles 40 million posts a day",Tumblr
"1997: ""Hot Valley""",Cold Mountain
"This arena-rock trio hit it big in the '70s with the Ayn Rand-inspired album ""2112""",Rush
"This name for the food of the gods"" now means a dessert of chilled fruit mixed with coconut",ambrosia
"After starring ""A Man For All Seasons"" in London & on Broadway, he won an Oscar for the movie",Paul Scofield
"This word for a devotee of an activity is Spanish for ""enthusiast""",afficionado
"""Okay, I did have my mom killed in 59 A.D. & wife no. 1 in 62, but I've been a good boy (& emperor!).  I'd like a fiddle. Now!""",Nero
"On August 5, 1884 the cornerstone for its pedestal was laid on Bedloe's Island",the Statue of Liberty
"This alternate name for the kneecap is from the Latin for ""little plate""",patella
"Buffalo, New York",(Lake) Erie
Meryl Streep was nominated but didn't have the recipe for a 2009 Oscar when she played Ms. Child in this film,Julie & Julia
"The cape-wearing artiste who settled in the village was just one of these ""in a round hole""",a square peg
"""Next year, in 1799, I want to stage the coup d'etat of 18th Brumaire & become first consul.  I'll want a lot more after that""",Napoleon
"Serving from 1941 to 1946, Harlan Stone was the 12th guy to head up this important group",the Supreme Court
"Italian anatomist Alfonso Corti gave his name to the organ of Corti, which is the actual organ of this sense",hearing
"Boulder City, Nevada",Lake Mead
"Want conversation?  At the barbershop you'll find someone ready to sit around & ""chew"" this",the fat
"""...& one last thing.  If a Spaniard ever topples my rule as the 9th Aztec emperor, I'd like but one thing...revenge!""",Montezuma
"According to 17th century poet Richard Lovelace, ""stone walls do not"" one of these ""make""",a prison
This scientific name for the tailbone comes from its resemblance to a cuckoo bird's beat,coccyx
"Jinja, Uganda",Lake Victoria
"Attempts to get money from the mill owner are in vain; ""you can't get"" this ""out of a stone""",blood
"""If Edward IV dies in 1483, I want in as Lord Protector & eventually, king.  & a horse!  That's super important!""",Richard III
"Geologists use these 2 Greek-derived terms to describe the ""New Stone Age"" & the ""Old Stone Age"" time periods",neolithic and paleolithic
"This tough membrane that forms the outermost covering of the brain is Latin for ""hard mother""",dura mater
"Desaguadero, Bolivia & Puno, Peru",Lake Titicaca
"For a SAG award, Susan Sarandon's ""Dead Man Walking"" work beat Meryl's romance with Clint in this 1995 film",Bridges of Madison County
"Like a Tower of London guard, Ed has done this type of ""service"", running our volunteer fire department",yeoman
"""I built the temples of Abu Simbel, but what I'd like is to outlive my first dozen heirs & be preserved in a Cairo museum""",Ramses
"From about 1,200 to 400 B.C., these people carved stone heads, like the one seen here, & lived along the Gulf of Mexico",Olmec
"(Jimmy of the Clue Crew shows an anatomical animation on the monitor.)  The hyoid bone, which supports the tongue, takes its name from the Greek word hyoeides, meaning shaped like the lowercase form of this Greek letter",upsilon
"Baku, Azerbaijan (a salt lake that's called a sea)",the Caspian
"The Golden Globes nominated Meryl for this 2004 remake about a brainwashed assassin, but she got shot down",The Manchurian Candidate
"The village undertaker literally ""knows"" this phrase, but Mrs. Smith the postmistress knows too",where the bodies are buried
A Roman legal term for a debtor sentenced to servitude is the origin of this term for a slave to a vice,addict
Since 1819 Monaco's judicial system has been based on this neighbor's code,France
"He plays Don Diego de la Vega, the original Zorro, in the 1998 film",Anthony Hopkins
"The highest-level church meetings take place in this city founded by Mormons on July 24, 1847",Salt Lake City
The Greeks were using rods as money until they appropriated the idea of these from the Lydians,coins
"When it ""falls"", you're fired",the axe
"(Hi, I'm David Hasselhoff.)  For L.A. beaches, this list includes dogs, fireworks & tents",things that are prohibited
The Spanish ports of Ceuta & Melilla actually lie on the Mediterranean coast of this North African nation,Morocco
The film is set in this country's state of Alta California,Mexico
"Mormons consider themselves this, like about 2 billion others; Southern Baptists don't agree",Christians
"Xanthippe's husband, he had his own ""method"" of asking questions",Socrates
"Toothed tool that's half a teeter-totter, see?",a saw
"(Hi, I'm Mitzi Kapture.)  For your safety, always swim near one of these that's manned & open",a lifeguard station
"The Sanskrit words at the bottom of this country's national emblem mean ""truth alone triumphs""",India
This executive producer must like action heroes; he also directed the Indiana Jones films,Steven Spielberg
"The cornerstone for the first of these was laid on July 23, 1833 in Kirtland, Ohio",temple
Hesiod said this group of nine goddesses met him on Mt. Helicon & breathed the gift of song into him,the muses
A sharp twist of your muscle that might make a monkey out of you,a wrench
"(Hi, I'm Michael Bergin.)  To protect your head, neck & spine, don't do this into unfamiliar waters",dive
"About 90% of the people of this country which borders Burundi on the north are Hutu, about 9% Tutsi",Rwanda
"Though challenged by Sidney Rigdon, he became leader of the church in 1844",Brigham Young
"These federations included Achaean, Delian & Amphictyonic--no National or American",leagues
"Things on the up & up are ""on"" this tool, honest",the level (or the square)
