Question,Answer
"William Wellman, who'd served in the Lafayette Escadrille Flying Corps, directed this first Best Picture winner",Wings
"In Dijon a homard is a lobster & a canard is one of these (if someone throws a homard at you, canard)",a duck
It's the 7-letter term for the text under the photo that goes with the article; it can be a quote from the story,a caption
"One of this ""Robinson Crusoe"" author's final works was ""The Political History of the Devil""",Daniel Defoe
"No Goofy or Mickey Mouse players on the Anaheim Angels, even though it was owned by this company until 2003",Disney
It's the military rank of the head of state of Libya,Colonel
Bruce Willis is waiting for his wife's plane to land at Dulles when trouble begins in this 1990 sequel,Die Hard 2
"As Lowe is German for this animal, it sounds like Loews cinemas should only show MGM movies",a lion
"These freelance reporters not completely ""tied"" to the paper but working part-time were once paid by the column inch",stringers
Goethe & Mann used an anonymous 1587 tale about this devilish doctor as a basis for tales of their own,Faust (or Faustus)
In 1997 this company introduced its Angels line of lingerie,Victoria's Secret
"A former foreign minister, Fernando Cardoso became president of this large South American country in 1995",Brazil
The Jailbird is the prisoner transport plane in this 1997 Nicolas Cage flick,Con Air
"You'll find atum, this fish, sandwiched inside Portuguese dictionaries",tuna
"These 2 ""line""s tell readers where & when a story originated & who wrote it",the byline & the dateline
"In a Stephen Vincent Benet work, this man defends Jabez Stone before the devil's jury of villains",Daniel Webster
The natural feature called Salto Angel in Spanish is the world's highest uninterrupted one of these,waterfall
The 16th century Corsairs of northern Africa were known collectively as these pirates,the Barbary pirates
"In 2001 she played Annie Oakley in a Broadway revival of ""Annie Get Your Gun""; she now stars in her own sitcom on the WB",Reba McEntire
General Benedict Arnold,London
"Find out if Great Aunt Agatha was really a spy when you take up this hobby, the study of family lineage",genealogy
2 past presidents of the National Education Association lead an effort to reduce this to improve learning,class size
"On this 1970s TV series, a private investigator has his office in the Desert Inn",Vega$
"Group in the '60s who were the first ""S"" in the SDS",Students
"(Hi, I'm Mark Wills.) In my hit, ""Nineteen Something"", I sang, ""My first love was"" this 'Dukes of Hazzard' character ""in them cut off jeans""",Daisy Duke
Pop music star Falco,Vienna
People who study & collect these like to call themselves conchologists,seashells
This government program for preschoolers began as a summer project in LBJ's War on Poverty,Head Start
The National Center for Post-Traumatic Stress Disorder falls under the scope of this U.S. Govt. department,VA (Veterans Affairs)
"(Sarah of the Clue Crew displays some artifacts at the Nat'l Constitution Center in Philadelphia, PA.) Now National Archives properties, the Watergate tools were used by members of this committee, known as CREEP",the Committee to Re-Elect the President
"In 2003 this late great entertainer won 3 CMA Awards, including single of the year for ""Hurt""",Johnny Cash
Writer Christy Brown,Dublin
This show that was just 7 minutes long when it debuted in 1994 has inspired many to take up Irish step-dancing,Riverdance
This university leads the U.S. in the market value of its endowment assets; Yale is No. 2,Harvard University
"Forced into exile in 1955, Emperor Bao Dai was this country's last ruling monarch",Vietnam
The Jacobins were a party in France in 1789; 100 years earlier the Jacobites were supporters of this family in England,the Stuarts
"(Hi. I'm Lorrie Morgan.) In a 1993 hit I asked, ""What part of"" this ""don't you understand, to put it plain and simple I'm not into one night stands""",No
Playwright Samuel Beckett,Paris
(Sofia of the Clue Crew sticks a flower step in a shallow pot.)  Moribana is a natural style of this timeless Japanese art of flower arranging,ikebana
This numerical portion of the Education Amendments of 1972 prohibited sex discrimination in athletics,Title IX
"During the 5th century, this Teutonic tribe conquered part of North Africa & ruled there for 100 years",the Vandals
Term for the natives of India who served in the British army; they mutinied in 1857,the Sepoys
"Toby Keith & this country great recently served up a hit called ""Beer For My Horses""",Willie Nelson
"""The Liberator"" Simon Bolivar",Caracas
"You might become a ""wrap artist""--not like Coolio, but like this man who wrapped the Reichstag in fabric",Christo
"Richard W. Riley, who served under this president, is the only Secretary of Education to serve a full 8 years",Bill Clinton
"Named for the British logician who created it, it's a representational diagram of sets",a Venn diagram
"The first 2 New York Times headlines set in 96-point type were in these 2 years, 5 years apart",1969 & 1974
This nation is bordered on the east & south by Pakistan,Afghanistan
"""The Rockford Files""",Private investigator
"On April 25, 1952, the Knicks lost game 7 of the NBA Finals to the Lakers of this city",Minneapolis
Nobody can eat just one: hip topcoat,Potato chip
"Number of proverbial ""seas"" of the world, or number of ""sisters"" in women's colleges in the Northeast",7
He partnered with straight man Joe Lyons before he teamed with Bud Abbott,Lou Costello
"As ancient Numidia, this north African country became a Roman colony",Algeria
"""Get Smart""",Secret agent
"Seen here, it entered history in April 140 years ago",Fort Sumter
They're served on the half shell: rosy set,Oysters
"JFK was this number in presidential sequence, also the minimum age to become president",35
"The Cleveland Browns' Lou Groza was nicknamed ""The Toe"" for his accuracy at this",Kicking field goals
"In 1998 Robert Kocharian became president of this country, the smallest of the former Soviet republics",Armenia
"""Everybody Loves Raymond""",Sportswriter
In April 1992 L.A. erupted after 4 policemen were acquitted of beating this man,Rodney King
A type of melon: pale toucan,Cantaloupe
"Four score & seven years ago, our fathers knew that this many years were being described",87
She's teamed up with Linda Ronstadt & Dolly Parton on 2 albums,Emmy Lou Harris
"Slightly larger than Maryland, this nation is located on the eastern shore of the Adriatic Sea",Albania
"""Sanford And Son""",Junk dealer
April 18 commemorates the day in 1980 when this country became Zimbabwe,Rhodesia
Eggs-actly!: a vicar,Caviar
"If a friend is celebrating his sesquicentennial birthday, he's this old, so get on the phone to Guinness -- fast",150
"With 14, he shares the record for most stolen bases in the World Series",Lou Brock
This European nation occupies only about 175 square miles,Andorra
"""The White Shadow""",Basketball coach
"On April 17, 1939, months before the start of WWII, this future lord opened in the play ""No Time for Comedy""",Sir Laurence Olivier
A smoked sausage: bake sail,Kielbasa
Title number of blows in a 1959 Truffaut film that could be described as quadrigenarious,400
In 1929 she became First Lady,Lou Henry Hoover
In 1589 he began experimenting in Pisa with falling objects using inclined planes to slow the rate of descent,Galileo
In a TV movie about this group Joe Mantegna was Dean Martin & Don Cheadle was Sammy Davis Jr.,The Rat Pack
Name shared by the devices seen here,Compass
It's the type of party you throw to show off your new home,Housewarming
"1879-1955: ""Dr. Frizzyhead""",Albert Einstein
Alaska & Kansas are 2 of the few states that allow incompatibility as grounds for this,Divorce
"In 1897 this son of slaves discovered 3 new species of fungi which are named for him, including taphrina carveri",George Washington Carver
"Phrase that completes the '40s title ""Sherlock Holmes and..."" & the '80s title ""Kiss of...""",The Spider Woman
It's what the symbol seen here denotes on a score,Sharp
"Pastrami, corned beef, lox & bagels are common fare at this type of restaurant",Delicatessen
"100-44 B.C.: ""Grand Mal Caesar""",Julius Caesar
6-letter term meaning to take away someone's license to practice law,Disbar
"This German mathematician is best known for his ""strip"" that has only one edge & one side",Dr. August Mobius
1-word title of the 1994 film seen here,Wolf
Breaker! Breaker!   A simple example of one of these is illustrated here,Circuit
Margaret Mead & Ruth Fulton Benedict's field,Anthropology
"1942- : ""Tripoli Trouble""",Muammar Qaddafi
Documents or evidence produced in court are marked as these & made part of the case,Exhibits
In 1930 this originator of the quantum theory became president of the scientific society later renamed for him,Max Planck
"In 1958 Alec Guinness played painter Gulley Jimson; we got it straight from this, the title of the film",The Horse's Mouth
"It's what the ""M"" stands for in the LM seen here",(Lunar) Module
"Extortion, bribery & bootlegging are all forms of this crime",Racketeering
"1820-1906: ""Tony The Tigress"" of women's rights",Susan B. Anthony
Oceanic-sounding term meaning to voluntarily say good-bye to a right or a claim,Waive
"This ""Father of the H-bomb"" helped found what is now the Lawrence Livermore National Laboratory",Edward Teller
2000 film set in a NYC bar whose sexy staff tantalizes its male patrons,Coyote Ugly
Trade whose tools are seen here,Dentistry
"From the Greek for ""stopping of the pulse"", it's another term for suffocation",Asphyxiation
"1644-1718: ""Quaking Billy""",William Penn
"They're the laws saying that if you don't bring an action or suit within a set time period, you can't later",Statutes of limitations
"The world champion at this game gets $15,140, the amount of money in it",Monopoly
"In 1962 on the 59th anniv. of their flight, they were posthumously inducted into the National Aviation Hall of Fame",the Wright Brothers
"(I'm Kurt Warner.) The team at my alma mater, Northern Iowa, is these big, fierce black cats",Panthers
"Like the bloodhound, the beagle is classified as a hound that hunts mainly by this sense",smell
The Hong Kong branch of this world-famous wax museum features figures of Asian singing idols Andy Lau & Teresa Teng,Madame Tussaud's
This city's annual film festival gives out the Golden Bear for its best film,Berlin
A timesaving alternate route,a shortcut
First names of childhood friends & ice cream makers Cohen & Greenfield,Ben & Jerry
"(I'm Jeff Garcia.) For San Jose State, I was one of these warriors who battled the Athenians",Spartans
The Beagle Brigade of this cabinet department helps keep banned fruits & vegetables out of the U.S.,the Department of Agriculture
"This city's ""Histeria Pass"" will get you a discount to the Wax Museum of Witches and Seafarers",Salem (Massachusetts)
"In 1932's ""Blonde Venus"", this German sex symbol aped around in a gorilla suit",Marlene Dietrich
Position played by Derek Jeter,shortstop
They're the pair heard here,Roy Rogers & Dale Evans
"(I'm Drew Brees.) At Purdue I was one of these, originally an insult by some jerks from Wabash College in 1889",Boilermakers
"(Sofia of the Clue Crew reports from Rockefeller Center in New York.) In ""A Boy Named Charlie Brown"", this character skates here, at the Rockefeller Center rink",Snoopy
"Salome, Jezebel & Mata Hari enhance the vixens exhibit in this city's Wax Museum at Fisherman's Wharf",San Francisco
"The Commerzbank Tower rises 60 stories above this city, a financial center on the Main",Frankfurt
"A rich, buttery, crumbly cookie",shortbread
"In England, you can still see shows by this pair: an abusive hunchback & his long-suffering wife",Punch & Judy
(I'm Troy Vincent.) I played for Wisconsin as one of these diggers,Badgers
"The AKC says, when drawn out (see how your dog likes that) these should reach nearly the end of the beagle's nose",his ears
Voodoo queen Marie Laveau is one of many local legend depicted in wax at the Musee Conti in this U.S. city,New Orleans
"From the German for ""Council Cellar"", it's a basement bar patterned after a beer hall",rathskeller
A failure in an electrical path,a short circuit
"""Ruddigore"", first published in 1887, is one of their lesser known operettas",Gilbert & Sullivan
"(I'm Shaun Alexander.) I'm the all-time leading rusher of this college team whose nickname used to be ""The Thin Red Line""",the Alabama Crimson Tide
"The beagle's coat is usually described as black, white, & this shade of brown",tan
"You, too will enjoy wax figures of U2 at the National Wax Museum near Parnell Square in this world capital",Dublin
"Defeating Jack Sharkey, this German won the World Heavyweight boxing title in 1930",Max Schmelling
You're working on this if you're practicing your golf play around the green,your short game
A famous quotation about this pear variety also called the Williams is that it accounts for about 50% of U.S. production,the Bartlett pear
A 1562 ordinance against public ostentation turned this city's gondolas black; they still are,Venice
"As opposed to the armed service, this group handles the government's administrative functions",the civil service
It was Georges Bizet's last & most famous opera,Carmen
"Simon & Garfunkel told her that ""Jesus loves you more than you will know, wo, wo, wo""",Mrs. Robinson
It ruined my satin tie,a stain (satin)
The fruits of this cactus plant are known as tunas,a prickly pear
"Due to an earthquake, in October of 1562 Chile was hit by one of these reported to be 52' high",a tidal wave
"Some cities are planned with a mayor & this body, some with this body and a manager",a city council
This opera Georges Bizet composed in 1865 about the terrible czar wasn't performed until 1946,Ivan (the Terrible)
"Otis Redding was ""Sittin' on"" this title spot ""watchin' the tide roll away""",the dock of the bay
This tropical fruit is among my favorites,a mango (among)
This winter pear shares its name with a region in the Loire valley,Anjou
The shroud of the French occupation of this town was lifted in 1562 when it became the seat of the Dukes of Savoy,Turin
In England MP & PM are short for these 2 posts,Member of Parliament and Prime Minister
In 1875 Bizet was honored by being a chevalier of this French legion,the Legion of Honor
"(Sofia of the Clue Crew in Albuquerque.) This 60's pop tune asks ""Would you like to ride in my beautiful balloon?""","""Up-Up And Away"""
Tom touts this as the best beer,stout (touts)
"Also called the Chinese pear, most varieties of this type of pear are grown in Japan",the Asian pear
This saint of Avila founded her order of Barefoot Carmelites,Teresa
Term for a chief minister of state; it's also the last name of a late NBC newscaster,Chancellor
Bizet served in the national guard to protect Paris from a siege of the city during this 1870-71 conflict,the Franco-Prussian War
"""Don't hang around and let your problems surround you, the are movie shows"" here","""Downtown"""
I like to paddle mine on the ocean,a canoe (ocean)
The Passe-Crassane was created by crossing a pear with this pectin-rich fruit,a quince
Tubes in the body are named for Bartolomeo Eustachio & this contemporary Italian anatomist who died in 1562,(Gabriel) Fallopius
"Next to the president is the vice president; this ""vice"" is the crown's main representative in a territory",a viceroy
"A musical prodigy, by age 10 Bizet was studying in Paris under this famous composer of the 1859 opera ""Faust""",Gounod
"""If I were"" this ""and you were a lady, would you marry me anyway? Would you have my baby?""",a carpenter
A synonym for evil,vile (evil)
2 of the 3 4-letter countries of Africa,"(2 of) Chad, Mali, & Togo"
"This ""castle""-making material is loosely defined as rock or mineral particles between 1/400 & 1/12 inch",sand
Vienna & Bratislava,Danube
Until 1840 brides just wore their best dresses; then this young queen got married all in white,Victoria
"After being named host of the 2001 Oscar broadcast, this ""Roxanne"" star cracked, ""If you can't win 'em, join 'em""",Steve Martin
"Sadly, ""Porgy and Bess"" was the only full-length opera this composer wrote; he passed away in 1937, at age 38",George Gershwin
"Luke Floorwalker was the hero of my script ""Store Wars"", a better tale than this director's ""Star Wars"" movie",George Lucas
"A synonym for shatterproof glass, or what shatterproof glass gives you",safety
Troy & Albany,Hudson
(Sofia of the Clue Crew)  The custom of mounting a horse from the left may have arisen when men wore one of these along their left legs,sword
"This oft-married Hungarian opined, ""You never really know a man until you have divorced him""",Zsa Zsa Gabor
"Now a famous poet, she played Ruby in the acclaimed European tour of ""Porgy and Bess"" in the mid-'50s",Maya Angelou
My small tool trading game Minipulley didn't do as well as this property trading game by Charles Darrow,Monopoly
"It describes a sickly, yellowish complexion",sallow
Bingen & Bonn,Rhine
Pro tennis abandoned the custom of the winner of a match doing this -- maybe someone got hurt,jumping over the net
"This N.Y. film director said he wasn't afraid of dying but ""I don't want to be here when it happens""",Woody Allen
"In 1936 this city's National Theatre was briefly desegregated so African-Americans could see ""Porgy and Bess"" there","Washington, D.C."
I invented the Fig Leibniz; James Henry Mitchell came up with this better seller,Fig Newton
"Sadly for this small, dark marten, it's prized for its fur",sable
Killaloe & Limerick,Shannon
"These dogs are firehouse mascots because they had been bred to work with horses, which pulled firewagons",dalmatians
"""A woman needs a man like a fish needs a bicycle"", said this Ms. founder who married David Bale in 2000",Gloria Steinem
Bobby McFerrin's father dubbed the singing voice of Porgy when this leading man played him on film in 1959,Sidney Poitier
"My 1947 TV show ""Read the Proust"" bombed against this NBC show that's still running",Meet the Press
"Suggestive or downright indecent, like some writings & pictures",salacious
Villeneuve-Saint-Georges & Rouen,Seine
"To preserve succession in case of disaster, one cabinet secretary does not attend this televised January event",State of the Union Address
"Truman Capote reviewed this man's book ""On the Road"" by saying, ""That's not writing.  It's just typing""",Jack Kerouac
The opera is based on a novel inspired by a real crime of passion committed in this Southern city,"Charleston, South Carolina"
"My camera could only take shots of bald people, so I called it Kojak, but it didn't do as well as his Kodak",George Eastman
"He was 16 & hadn't yet moved to Philadelphia when he wrote essays called ""The Dogood Papers"" in 1722",Benjamin Franklin
William Basie,Count
(Jimmy of the Clue Crew in Paris)  This great Spanish artist was one of the most famous regulars at Les Deux Magots; some say he created Cubism here,Pablo Picasso
"From the French, it's the hanging-from-the-ceiling version of a candelabra",chandelier
Pope Innocent III issued a bull to annul this document agreed to by King John in 1215 -- didn't work,Magna Carta
He wears No. 4 for the Green Bay Packers,Brett Favre
In 2002 subjects of his Newsweek essays included baseball statistics & judicial elections,George Will
Edward Kennedy Ellington,Duke
In 1909 one of his nude statues of Victor Hugo was installed at the Gallery of the Palais-Royal,Auguste Rodin
Name shared by a serving table from the 18th century & an elevator that brings meals up from the basement kitchen,dumbwaiter
"In 1252 this city, in a show of its independence, began to issue gold florins",Florence
"2-word term for a mass descent of sharks on prey, or of news reporters on a story",feeding frenzy
"In a 1756 essay this sarcastic Frenchman denounced religion, but still showed his own belief in God",Voltaire
Hoagland Howard Carmichael,Hoagy
Visitors walk through an underground passage to get to this artist's beloved water garden at Giverny,Claude Monet
A butterfly table is also known as a drop- this table,leaf
"Before 1250 this country's Bela IV replaced Pest, a city destroyed by the Mongols in 1241, with the new city of Buda",Hungary
George Clinton is known for this pop music style characterized by syncopated rhythm & a heavy bass line,Funk
The 2 main types of essays are personal & this stuffier type developed by Sir Francis Bacon,formal
Julian Edwin Adderley,Cannonball
"He was living in Auvers-sur-Oise when, despairing & lonely, he shot himself in 1890",Vincent Van Gogh
Queen whose style lent itself to cabriole legs with club feet; she ruled between William & Mary & George I,Anne
After traveling for 17 years Marco Polo returned home to this city in 1295,Venice
"Viti Levu is the largest of the many islands that make up this nation 3,100 miles southwest of Hawaii",Fiji
"In 1919's ""Tradition and the Individual Talent"", this American-British poet said poets must learn the work of the past",T.S. Eliot
Charlie Parker,Bird
"From the French for ""to pout"", it's a nicely decorated room where women went to ""be alone""",boudoir
Trading towns involved in this Baltic league included Cologne & Danzig,Hanseatic League
"According to Emerson, this kind of consistency ""is the hobgoblin of little minds""",foolish
"The DVD of this 1961 film includes ""picture-in-picture commentary on how to make the trick shots""",The Hustler
"Before closing his ""icebox"" deal as an 1860s cabinet member, he served N.Y. as its governor & as a senator",(William) Seward
Thomas Nelson is the biggest publisher in English of this all-time bestseller,the Bible
"There are gnarly 10-foot breakers at the plage, this place, monsieur dude!",the beach
It contains portions of historical Epirus & Attica,Greece
Ernie is the head baker & spokes-elf for this brand,Keebler
"In 2004 this ""lefty"" birdied 5 of the last 7 holes at Augusta to win his first major championship",Mickelson
"On June 24, 1821 this Caracas-born leader crushed the Spanish army at Carabobo in Venezuela",Bolívar
In 2010 this website pulled Macmillan titles in a pricing dispute,Amazon
"We went on this, our lune de miel, in Vegas",a honeymoon
"On Feb. 27, 2010 a magnitude 8.8 earthquake struck it",Chile
"This brand of English muffins makes much ado about its ""nooks & crannies""",Thomas'
"In the final round at Turnberry in 1977, Tom Watson outdueled Jack Nicklaus to win this major by a stroke",the British Open
In 1607 this Brit set out on the Hopewell with his son John & a crew of 10 to find a northern sea route to Asia,(Henry) Hudson
Its homey logo is seen here,Random House
"Peter Gabriel wanted to be your this, marteau de forgeron",sledgehammer
It's found in Central America,Belize
This shoe brand is traded on the New York Stock Exchange under the symbol SKX,Skechers
"In 1999 David Duval shot a record-tying last-round 59 to win this golf-loving comedian's ""Classic"" tournament",Bob Hope
"Women force their husbands to stop warring in this man's 411 B.C. play ""Lysistrata""",Aristophanes
Since 1990 this name has been paired with Collins,Harper
This 7-letter car part is un silencieux,a muffler
A reactor at Chernobyl there kept operating 14 years after the accident,Ukraine
In 1795 the king of Spain granted him the first license to commercially produce Tequila,Jose Cuervo
"In 1978 this South African shot a final-round 64 to win the green jacket, & the Masters, by one stroke",Gary Player
"On Aug. 23, 1305 the English took this Scot's life & his freedom",William Wallace
Oh Contessa!  I must tell you that it's based in Toronto & publishes 110 titles a month,Harlequin
"Bouffee or souffle in French, it's found before adder or daddy in English",puff
This Asian island nation was ceded to the British East India Company in 1819,Singapore
"Oddly, it was the sons of a Sicilian immigrant who created this brand of powdered hot cocoa",Swiss Miss
"4 months before his fatal jet crash, this golfer known for his old-time outfits rallied to win the 1999 U.S. Open",Payne Stewart
"nytimes.com calls these insects ""the angels of agriculture""",bees
Denis Leary has to deal with fires & ghosts as Tommy Gavin on this show,Rescue Me
"(Kelly of the Clue Crew shows an animation of Greek letters on the monitor.)  Five Greek letters form a wheel--an early Christian symbol; they also spell ""ichthus"", meaning this--a symbol of Christ",a fish
"She eloped with Paris, becoming Hecuba's daughter-in-law",Helen
"In this capital of New South Wales, try the bridge climb, an exhilarating trek to the top of its Harbour Bridge",Sydney
In front of (6 letters),before
"A Times headline said Beelzebufo ampinga, at 10 pounds the largest of these ever, ""hopped with dinosaurs""",a frog
Starz entered the arena with an ultra-bloody take on this character once played by Kirk Douglas,Spartacus
"In meteorology 2 parallel lines denote this, not as dense as fog",mist
"One of Hecuba's daughters, she received the gift of prophecy & foresaw the destruction of Troy",Cassandra
It lies within the Australian Capital Territory,Canberra
"In front of, nautically (5 letters)",afore
"In February 2010 the Times reported on the decoding of the genomes of 5 South Africans, including this Bantu clergyman",Desmond Tutu
Jennifer Beals & Mia Kirshner are 2 of the women on this long-running Showtime drama,The L Word
"This musical sign tells you to play ""F"", not F-sharp",F-natural
This son of Hecuba & title character of a Shakespeare play was ambushed & killed by Achilles,Troilus
The metro area of this Victoria capital contains more than 70% of the state's population,Melbourne
Word of query addressed to Romeo,wherefore
The Dot Earth blog had an interview with the maker of this documentary about dolphin slaughter that just won an Oscar,The Cove
"In one episode of USA's ""Burn Notice"", she reunited with her old TV partner, Tyne Daly",Sharon Gless
"On an electrical diagram, the symbol here denotes this device that steps current up or down",a transformer
Hecuba became the second wife of this king of Troy & had 19 children with him,Priam
"It was named for William IV's wife, who was queen when it was founded in 1836",Adelaide
As a result or inference of what has been stated,therefore
"nytimes.com/health has a handy primer on the PSA blood test done on older gents, PSA standing for this",prostate-specific antigen
Timothy Hutton leads a crew of crooks who help the downtrodden get revenge against bigwigs on this TNT drama,Leverage
"The symbol here could stand for the U.S. as alchemists used it to mean a crucible, also called this 2-word term",melting pot
Hecuba lays a guilt trip on this eldest son for going into his final combat,Hector
ANZAC Square War Memorial in this Queensland capital honors Aussie war vets,Brisbane
"A garment worn by a child, perhaps aboard an operatic ship",a pinafore
"He had previously been a U.S. senator, minister to France, England & Spain, Secretary of War, Secretary of State & Governor of Virginia",James Monroe
Bolivia's longest border is with this neighbor to the east,Brazil
"""Welcome to the ___ ___, such a lovely place, such a lovely face""",Hotel California
Its original Irish cream is a blend of Irish whiskey with hints of vanilla & chocolate,Bailey's
"In 1803 this ""Buckeye State"" entered the union, the first state in which slavery was illegal from the outset",Ohio
It's the first 3-syllable word in the text of the King James Bible,beginning
"(Cesar Millan walks several large dogs) Notice that I walk ahead of the dogs; I am communicating that I'm the pack leader, the equivalent of this leader of a wild pack",the alpha
"""And another one gone and another one gone, another one ___ ___ ___""",bites the dust
This brand of frozen veggies uses the logo seen here,Birds Eye
"Years before his book of watercolors, he conducted America's first bird-banding experiments",Audubon
"In 1966 Bobby Darin sang, ""If I were a"" this, ""and you were a lady, would you marry me anyway? would you have my baby?""",carpenter
"(Cesar Millan is holding a dog) One of the most powerful tools in working with dogs is giving rewards, what psychologists call this type of reinforcement",positive
"""Upside, inside out she's livin' ___ ___ ___""",la vida loca
"This ""fraternal"" company was the official supplier of typewriters to the 1984 Summer Olympics",Brother
"About 4,000 Cherokee Indians died on the ""Trail of"" these in the late 1830s",tears
"This highly poisonous semi-metallic element, As, is often used in insecticides & weed killers",arsenic
"(Cesar Millan stands next to a seated dog) Dogs look to us for reassurance & notice fear immediately; in an entire city, a dog could find 1 gram of butyric acid, a component of this human secretion",sweat (or perspiration)
"""And then while I'm away I'll write home ev'ry day and I'll send ___ ___ ___ ___ ___""",all my lovin' to you
This company is known for its Weejun loafers,Bass
"On May 11, 1894 workers at this Chicago railroad car plant began a strike that lasted almost 3 months",the Pullman
"In the 1960s Speaker of the California Assembly Jesse Unruh said, ""Money is the mother's milk of"" this",politics
"(Cesar Millan stands by a small group of dogs) With a little bit of help from me, the pack rehabilitates unstable dogs by showing them by example how to be calm & this, the opposite of dominant or assertive in behavioral science",submissive
"""What goes up must come down, ___ ___ got to go 'round""",spinning wheel
This company developed the Apollo lunar surface drill,Black & Decker
"In an 1830 debate this senator said, ""Liberty and union, now and forever, one and inseparable""",Daniel Webster
In 392 B.C. Isocrates founded a school to teach this skill of using language effectively & persuasively,rhetoric
"(Cesar Millan snaps his fingers and makes a short vocal sound to a dog before giving the clue) Operant conditioning is a fancy way of saying learning from consequences, like the simple act of correction; it is part of this school of psychology that deals with actions, not inner states, so it works well with dogs",behavioralist/behaviorism
"A local news blog that debuted in 2007 is called this ""room"", conjuring up visions of fedoras & copy boys",city room
A pair of pliers is an example of this type of simple machine,a lever
In the Pledge of Allegiance,all
"In 1974 this beat poet for ""The Fall of America: Poems of These States, 1965-1971""",(Allen) Ginsberg
In happier times the royal Grimaldi family of this country kicked up its heels,Monaco
It's a cosmetic used to color the cheeks,rouge
"Between 2001 & 2010 the Times won 26 Pulitzers, including one in 2009 for covering the stunning downfall of this governor",Eliot Spitzer
Types of these fast-moving air currents found in the troposphere include polar & subtropical,the jet stream
In the constitutional text of the presidential oath of office--a 6-letter word,States
"In 2001 for his novel ""The Corrections""; it was also an Oprah selection",Franzen
"This spy novelist is seen here with a drink in hand, though it looks more like wine than a vodka martini",Ian Fleming
It's another name for the mountain lion,cougar
The 1st Timescast of newsroom video aired in 2010 & 1 story discussed was this tech co.'s rocky relationship with China,Google
"Thin slabs of itacolumite, a rare kind of this ""grainy"" rock, can actually be bent or squeezed out of shape",sandstone
In the first sentence of a Miranda warning,silent
"In 1952 for her nonfiction bestseller ""The Sea Around Us""",Rachel Carson
Let the name of this French scientist ferment in your brain,Pasteur
Impel or goad,urge
"Around this event in the fall of 2010, nytimes.com ran a ""word train"" to gauge readers' moods--no. 1 was ""disgusted""",the mid-term election
In 1911 Heike Onnes first observed superconductivity when he cooled this slippery element to -452 degrees Fahrenheit,mercury
"In ""America the Beautiful""",sea
"In 1960 for ""Goodbye, Columbus"" & in 1995 for ""Sabbath's Theater""",Philip Roth
This Massachusetts man was still a student at Yale when he spoke with Vice President Hubert Humphrey,John Kerry
This carpenter's tool bores holes in wood,auger
In 2011 the Dealbook feature reported on this Wall St. bank's failed plan to let U.S. clients invest early in Facebook,Goldman Sachs
"(Kelly of the Clue Crew stands by a display of the sun.) Nuclear fusion in the sun's core produces energy that eventually flows to the photosphere - first, by radiation and then by heat currents using  this process, also used in a type of oven",convection
"In the ""Flintstones"" theme",time
"In 1974 for ""Gravity's Rainbow""",Thomas Pynchon
This soprano is seen in profile; the gentleman blindfolded next to her is Aristotle Onassis,Maria Callas
"It's just ""I"" in Latin",ego
"A 1984 country hit, ""All My Rowdy Friends Are Coming Over Tonight"" is the basis for its theme song",Monday Night Football
The Moray variety of this fish is sharp-toothed & can be vicious if provoked,eel
"""Feel the city breakin' & everybody shakin' & we're stayin' alive, stayin' alive ah ha ha ha, stayin' alive""",the Bee Gees
"In 1959, a chapter of Gamblers Anonymous was formed in this city-- how apt!",Las Vegas
This enclosed glass container is used to keep plants & small animals such as turtles & lizards,terrarium
See Marion Monroe train as a child psychology & co-write the books starring this unexciting boy-girl pair,Dick & Jane
"Suspect Rocky Mountain fever even in patients from the Carolinas, as it's an area with lots of these critters",ticks
The ability of the creature seen here to get airborne gives it this two-word name,flying fish
"""I see a little silhouetto of a man, Scaramouche, Scaramouche, will you do the fandango?""",Queen
"Far from the Caribbean, Jamaica Bay is on this New York island",Long Island
"When its wind speed hits 74 MPH, a tropical storm is then designated one of these",hurricane
"In 1948 she had one line in ""Love Happy"", the last Marx Brothers movie",Marilyn Monroe
A cold that lasts longer than a week may indicate inflammation of these airspaces in the skull,sinuses
"On Columbus' first voyage to the New World in 1492, brothers Martin & Vicente Pinzon commanded these 2 ships",Nina & Pinta
"""Got it bad, got it bad, got it bad, I'm hot for teacher... I got it bad, so bad, I'm hot for teacher""",Van Halen
A type of humorous poem bears the name of this Irish port city,Limerick
"In this dive, you bend in midair to touch the toes while keeping the legs straight, then straighten the body",jackknife
Forget DiMaggio and Berra-- the secret to the Yankees' 11 pennants from 1947 to 1960 was Lucy Monroe's singing of this,The Star-Spangled Banner
"A stent is a tube often used to hold these open, especially the coronary ones",arteries
Queen variety of this heavenly sponge eater and reef dweller is seen here,angel fish
"""Oh oh oh, I wanna be free, to feel the way I feel, man! I feel like a woman!""",Shania Twain
The 2 Baltic nations that qualify,Lithuania & Latvia
This identifying design pressed into some paper products dates back to late 13th century Italy,watermark
"1940s singing star Vaughn Monroe had a rich voice in this middle male range, hence the nickname ""old leather tonsils""",baritone
The pelvic bones are where doctors get this stuff they transplant into cancer patients,bone marrow
"Built in 1816, the first private yacht to cross the Atlantic shared its name with this ancient craft that cruised the Nile",Cleopatra's barge
"""In the jungle, welcome to the jungle, watch it bring you to your sha na na na na na na na knees, knees""",Guns N' Roses
One of the driest & most parched regions on earth is found in this country of North Africa,Libya
