Question,Answer
"We assume this rich, dark chocolate dessert is the devil's favorite",Devil's Food Cake
"This ""Babbitt"" author published his 1st novel, ""Hike And The Aeroplane"", under the pseudonym Tom Graham",Sinclair Lewis
"Barbra Streisand wanted Elvis Presley to co-star with her in this film, but Kris Kristofferson got the role","""A Star Is Born"""
In 1898 the Spanish-American War ended when Manila surrendered to Gen. Merritt & this admiral,George Dewey
A casket is a coffin; a strongbox is this similar word,Coffer
"In 1859 U.S. settlers fought settlers from this European country in the ""Pig War"" for the San Juan Islands",England
These gaming items were called the devil's bones because they were made of bone & led to ruin,Dice
"This ""Brave New World"" author's 1921 novel ""Crome Yellow"" abounds with eccentric characters",Aldous Huxley
In this film Richard Dreyfuss sculpts models of Devils Tower,"""Close Encounters of the Third Kind"""
You might say this reformer born in 1818 is best remembered for wearing the pants in her family,Amelia Bloomer
It holds entertainment-seeking soldiers or water for soldiers,Canteen
This dam on the Columbia River has a generating capacity of nearly 6.5 million kilowatts,Grand Coulee Dam
"This poisonous weed named for Jamestown, Virginia, is also known as devil's trumpet",Jimson Weed
Ain Shams University was founded in this Egyptian capital,Cairo
"In this religion the supreme sin of shirk, polytheism or the denial of Allah's unity, is unforgivable",Islam
"George Skibine's ballet ""Tragedy at Verona"" is based on this play","""Romeo And Juliet"""
This present U.S. coin has a torch on its reverse,Dime
In 1972 this island once famous for its prison became part of Golden Gate National Recreation Area,Alcatraz
"William F. Buckley, Jr. gives you this many ""Words You'd Like to Know""; remember, 1996 is a leap year",366
Florence Chadwick swam this body of water from Cap Gris-Nez to Dover,The English Channel
The new fire ceremony was performed every 52 years by this Mexican civilization,Aztecs
It's believed this Christmas classic is the most frequently performed ballet in history,"""The Nutcracker"""
"All U.S. dollar coins issued since 1794, except one, featured this animal",Eagle
In 1866 a leper colony was founded on this Hawaiian island's Kalaupapa Peninsula,Molokai
"This ""Oldest Living Teenager"" has a calendar with daily ""American Bandstand"" trivia",Dick Clark
"This photographer's ""My Camera in the National Parks"" was released in 1950",Ansel Adams
In 1995 a 6-year-old boy in this Chinese-occupied region was identified as the reincarnated Panchen Lama,Tibet
"""Le Beau Danube"" with music by Johann Strauss, is set in a public park in this city",Vienna
Most U.S. paper currency consists of 7 denominations issued in this type of note,Federal Reserve Note
In 1856 some descendants of the Bounty mutineers left this island & settled on Norfolk,Pitcairn Island
"Chef Marcel Desaulniers has a calendar companion to his book ""Death By"" this treat",Chocolate
In January this country became a republic with Rajendra Prasad as president,India
"Rituals in this popular religion of Haiti are led by a houngan, a priest, or a mambo, a priestess",Voodoo
"Twyla Tharp's ""Push Comes to Shove"" was one of the first American works created for this Russian star",Mikhail Baryshnikov
U.S. paper currency is made of 25% linen & 75% this fiber,Cotton
"Over 40 miles long, Olkhon is the largest island in this Siberian lake",Lake Baikal
"Browntrout offers calendars of these coastal structures from New England, the Pacific & the Great Lakes",Lighthouses
In 1950 this former Army chief of staff & secretary of state became secretary of defense,George Marshall
In the Rig veda this major Hindu deity is called Rudra & is addressed in just 3 hymns,Shiva
"For a 1905 benefit, Michel Fokine created ""The Dying Swan"" for this Russian ballerina",Anna Pavlova
A commemorative half dollar was issued in 1937 to honor this bloodiest one-day Civil War battle,Antietam
Torshavn is the capital & one of the principal ports of these Danish islands,Faroe Islands
"This humor magazine's photos of ""True Signs"" have been collected into a calendar",National Lampoon
"On Nov. 23, 1973 Yvonne Braithwaite Burke became the first member of Congress to do this while in office",Give Birth
This Venetian explorer was the first known European to visit what is now Thailand & Vietnam,Marco Polo
"This ""Mrs. Doubtfire"" star was once a street mime",Robin Williams
To die intestate is to die without having made one of these,A Will
"Colorado's motto is ""Nothing Without Providence""; this smallest state's is ""Hope""",Rhode Island
"An unimportant vegetable, ""A Hill Of"" them is still unimportant",Beans
"This traditional warning that a shot is about to be taken is an Old English word for ""in front""","""Fore!"""
"General George Henry Thomas earned the epithet ""The Rock Of Chickamauga"" during this war",Civil War
Among the jobs he had before meeting Roseanne Barr was as a meat packer at a Hormel plant,Tom Arnold
Lie while under oath & you'll be guilty of this,Perjury
The moapa dace & bonytail chub are endangered fish in this state known for its gambling & ghost towns,Nevada
"A drop in the bucket, or in this much larger body of water, is trivial",Ocean
An ace is another term for this prodigious feat,Hole-In-One
He helped liberate much of South America from Spanish rule & in turn had a country named for him,Simon Bolivar  (Bolivia)
"Francis Coppola & this ""Cape Fear"" star are co-owners of Rubicon, a San Francisco restaurant",Robert De Niro
It's the formal charge issued by a grand jury saying there's enough evidence to have a trial,Indictment
Iowa's capitol building in this city has 5 domes & one of them is covered in 23-karat gold,Des Moines
"""Much Ado About Nothing"" would be this other Shakespeare play ""in a teacup""",Tempest
"""Stretcher Bearer"" is a slang expression for one of these golf helpers",Caddy
This father of Alexander the Great seized the throne of Macedon in 359 B.C.,Philip of Macedon
"He played Malcolm X in ""When The Chickens Come Home To Roost"" on Broadway & in a 1992 film",Denzel Washington
"It's the law that sets the period of time, sometimes years, during which legal actions may be taken",Statute of Limitations
"Place names that come from Indian tribes in this state include Totowa, Piscataway & Passaic",New Jersey
"4-word phrase meaning not special, like average goods coming out of a factory",Run of the Mill
Hey Verne!  An around the world is a round of golf played in this many strokes,80
This sheriff who shot Billy the Kid was later appointed a customs collector by Teddy Roosevelt,Pat Garrett
"In 1984 she won an Emmy for ""Hill Street Blues"" & received an Oscar nomination for playing Geechee in ""Cross Creek""",Alfre Woodard
"The Latin phrase ""Onus probandi"" refers to this; it lies with the plaintiff",Burden of Proof
Its flag bears the quartered arms of the Calvert & Crossland families,Maryland
(AUDIO DAILY DOUBLE): Title of the following:,"""It Doesn't Matter Anymore"" (by Buddy Holly)"
"An undertaker is one who is ""lethal"" at this part of the game; he can really ""bury"" the ball",Putting
"In Japanese mythology, Inari is the god of this grain",rice
"This ""Great"" czar thought his son Alexis was conspiring to overthrow him, so he ordered him tortured",Peter the Great
Hungarians have many dishes named for & made with this spice,paprika
"""Lady, Be Good!"" was the first show he wrote in full collaboration with his brother Ira",George Gershwin
"Chapter 6 of this Hawthorne classic is titled ""Pearl""",The Scarlet Letter
"The Gulf of Taranto divides this boot-shaped country's ""heel"" from its ""toe""",Italy
"After this founder of Rome disappeared in a storm, the Romans worshipped him as a god",Romulus
"In 770 this king of the Franks married Desiderata, daughter of the Lombard king Desiderius",Charlemagne
"These licorice-flavored seeds flavor ouzo, a Greek liqueur",anise
"Published after his death, ""The Art of the Fugue"" was this Baroque composer's last work",Johann Sebastian Bach
"Budd Schulberg's novel ""The Harder They Fall"" deals with corrupt practices in this sport",boxing
"Since 1899 the Sabine-Neches Canal has linked Port Arthur, Texas with this gulf",the Gulf of Mexico
These animals were mummified by ancient Egyptians as a tribute to the goddess Bast,cats
"Ahmadu Seku, who died in 1898, was the second & last ruler of this continent's Tukulor Empire",Africa
This expensive yellow spice is a traditional ingredient in bouillabaisse,saffron
"As a teen, Prokofiev studied under this composer famous for his ""Flight of the Bumblebee""",Rimsky-Korsakov
"1938's ""Out Of The Silent Planet"" was the first sci-fi novel by this Narnia creator",C.S. Lewis
Canada's Prince Edward Island lies within this gulf,the Gulf of St. Lawrence
"Tlazolteotl was the lust goddess of these people; her name is Nahuatl for ""lady of dirt""",Aztecs
"Huayna Capac, the father of Atahualpa, ruled this empire from c. 1493 until his death c. 1525",the Incan Empire
"It tastes like a spicier version of nutmeg, & in fact is derived from the outer coat of the nutmeg seed",mace
"Joseph Haydn told this man's father, ""Your son is the greatest composer I know""",W.A. Mozart
"Published in 1923, ""The Prophet"" is a book of 28 poetic essays by this Lebanese-American",Kahlil Gibran
"The Strait of Tiran connects the Red Sea to this gulf, its northeastern arm",the Gulf of Aqaba
This Norse god rides through the sky in a noisy chariot pulled by 2 huge billy goats,Thor
This king of England was the grandfather of Elizabeth I,Henry VII
"Making soups & bean dishes tasty, its name is a synonym for tasty",savory
"""Fireworks"" was an earlier work by this ""Firebird"" composer",Igor Stravinsky
"Amory Blaine, a student at Princeton, is the hero of this first novel by F. Scott Fitzgerald",This Side of Paradise
This gulf on the coasts of Estonia & Latvia shares its name with Latvia's capital,the Gulf of Riga
"From the Latin for ""year"" & ""turn"", it's literally ""The turn of a year""",Anniversary (annus - year & verso - turn)
"Once the home of King Christian IV, Rosenborg Castle now houses this Scandinavian country's crown jewels",Denmark
"1971 Best Supporting Comedy Actress winner for playing Rhoda Morgenstern on ""The Mary Tyler Moore Show""",Valerie Harper
"With 3,307, Niek Vermeulen holds the record for the largest collection of these bags for people on planes",barf bags
He created Long John Silver,(Robert Louis) Stevenson
"Symbolized by a pair of scales, it's the seventh sign of the zodiac",Libra
Legendary feudin' enemies of the McCoys,the Hatfields
"William the Conqueror chose the site of this huge castle, one day's march from the Tower of London",Windsor Castle
"1972 Best Supporting Comedy Actor winner who played Lou Grant on ""The Mary Tyler Moore Show""",Ed Asner
"Jean Francois Vernetti has the world's largest collection of these, usually found on hotel door handles","""do not disturb"" signs"
"His tales include ""the Wild Swans"", ""The Swan's Nest"" & ""The Ugly Duckling"", which is really about a swan",(Hans Christian) Andersen
"Chronologically within a person's life, it's the first of the seven sacraments of Catholicism",baptism
"Ms. McDaniel, an Oscar winner for 1939",Hattie
King James V was not yet 2 when he was crowned king of this country at Stirling Castle in 1513,Scotland
"1973 Best Supporting Comedy Actor winner for playing Ted Baxter on ""The Mary Tyler Moore Show""",Ted Knight
"Give me the ring, Ting! Ting Ming Siong served as this in 1,089 weddings between 1975 & 1997",best man
"(Sofia of the Clue Crew is out on the court.)  In the ""Alice and Wonderland"" croquet match, the balls are hedgehogs & the mallets are these",flamingos
In a famous opera it was the scandalous dance that Salome performed for Herod,the Dance of the Seven Veils
Eastern North Carolina cape renowned for treacherous weather,Hatteras
"Afonso Henriques, this country's first king, captured Palmela Castle from the Moors in the 12th century",Portugal
"1974 Best Supporting Comedy Actress winner for playing Phyllis Lindstrom on ""The Mary Tyler Moore Show""",Cloris Leachman
"Collectively the world's longest, these 10 body parts on Lee Redmond of Salt Lake City measured 261 in.",her fingernails
"Bond novelist who also wrote the kids' book ""Chitty Chitty Bang Bang""",(Ian) Fleming
A plane figure of seven sides & seven angles,a heptagon
A car with a hinged rear door,a hatchback
"(Cheryl of the Clue Crew reads from outside Neuschwanstein Castle in Germany.)  Sadly, this king of Bavaria, who built Neuschwanstein Castle, didn't live here long; he was declared insane and forced to leave",Ludwig II of Bavaria
"1976 Best Supporting Comedy Actress winner who played Sue Ann Nivens on ""The Mary Tyler Moore Show""",Betty White
"You'll need about 1,400 close friends to all sit down on these ""cushions"" at the same time to claim the record",whoopee cushions
"In the story by Alice Rice, it's where ""Mrs. Wiggs"" is ""of""",the Cabbage Patch
"Group name for Hoffman, Hayden & others, convicted of intent to riot at the 1968 Democratic Convention",the Chicago Seven
"From Sanskrit, it's literally ""force yoga""",hatha
You're in the money if you know that he was elected governor 4 times between 1958 & 1970,(Nelson) Rockefeller
"Unforgettable ""Cats"" song (6)","""Memory"""
"As a teaching assistant, get a bag that holds lots of poorly written essays, as you'll be doing a lot of this",grading
"Azuma, Krakatoa",Asia
"The middle one of 5 brothers, he was on the winning side in the gunfight at the O.K. Corral",Wyatt Earp
"A young dog, or a brash, inexperienced young man",a pup
"While governor from 1943 to 1954, this Republican ran for president twice (& lost)",Thomas Dewey
Yente was one (so was Dolly Levi) (10),a matchmaker
"The ""Big Four"" film schools are USC & UCLA in L.A. & NYU & this one in the Big Apple",Columbia
"Santorini, Stromboli",Europe
"This member of the Marsalis family played sax on ""The Dream of the Blue Turtles"", Sting's first solo album",Branford
Adam could tell you this word meaning the night before,eve
"(Sarah of the Clue Crew hangs out on the Brooklyn Bridge.)  The Brooklyn Bridge was dedicated in 1883 by President Arthur and this future president, then governor of New York",(Grover) Cleveland
"""The Three Sisters"" want to move there (6)",Moscow
In 1896 Queen's University awarded Canada's first Ph.D. in this field that all Ph.D.s should be in,philosophy
"Nyiragongo, Fogo",Africa
"This fashion photographer who died in 2004 defined the ""Cosmo Girl"", shooting covers for 3 decades",Francesco Scavullo
"Tattoo artist ""Sailor Jerry"" Collins created a design with heart, banner & this popular tattoo word",Mom
"Lincoln's Secretary of State, he served as New York governor between William Marcy & William Bouck",(William) Seward
"Producer David, or ""Elephant Man"" John (7)",Merrick
Harvard's Graduate School of Public Administration evolved into the Kennedy School of this,Government
"Deception Island, Erebus",Antarctica
The big ballpark this man built in Brooklyn opened in 1913,(Charles) Ebbets
Mush fed to babies,pap
"While in England negotiating a 1794 treaty, this Chief Justice was elected New York's second governor",John Jay
"Helen's husband, in ""Troilus and Cressida"" (8)",Menelaus
The U.S. grad school system was modeled on this European country's universities,Germany
"Kiska, Popocatepetl",North America
"In ""Green Shadow, White Whale"", this sci-fi author recalls writing the ""Moby Dick"" screenplay while living in Ireland",(Ray) Bradbury
"He's the gross & stupid king or ""Roi"" in an 1896 avant-garde work by Alfred Jarry",Ubu
"This 1973 thriller was re-released in 2000 with extra footage, including a scene in which Ritalin is prescribed",The Exorcist
"John Quincy Adams called this, which his father signed, ""a light of salvation and redemption to the oppressed""",the Declaration of Independence
"(Oprah reads the clue from a chair.)  I told my audience about the thing I wanted most in my life, the role of Sofia in this movie; the moment I surrendered to the possibility it wouldn't happen was when I got the call from Steven Spielberg",The Color Purple
"In computers ""DOS"" can either stand for disk operating system or this type of attack that keeps users from a site",denial of service
Harker is darker / I'm Transylvania dreamin' / Mina is yummy,Dracula
"(Alex gives the clue from an industry shop-floor in Dearborn, MI.)  This is the only one of America's Big Three automakers that did not get a federal bailout in 2009",Ford
Triple digits:  centum,hundred
"In a 1976 Playboy interview, he said, ""I've committed adultery in my heart many times""",Jimmy Carter
(Oprah reads the clue from a chair.)  We gave some moms a possibly life-saving aha! moment when we showed how easily kids can be lured by a stranger who asks them to find a lost one of these,a puppy
"Skype uses VoIP, which stands for this ""over Internet protocol""",voice
Just like the old man / In that book by Nabokov / Young Dolores Haze,Lolita
"Though it's named for a big state, this firm founded in 1930 makes a lot of tiny electronic stuff",Texas Instruments
A 2008 card-counting movie:  viginti unus,21
"On April 12, 1945 he asked Eleanor Roosevelt, ""Is there anything I can do for you?""",Harry Truman
"(Oprah reads the clue from a chair.)  Several ""aha!"" moments on the show have come courtesy of this straight-talking Texan, like when he tells people who've been stepped on that ""you teach people how to treat you""",Dr. Phil
You may have noticed the MSG network on your program guide; MSG stands for this New York City locale,Madison Square Garden
"Ultra-violence / Burgess hits the ol' milkbar / Ah, dystopia",A Clockwork Orange
"(Kelly of the Clue Crew gives the clue from Microsoft's headquarters.)  After Microsoft moved to Bellevue, Washington, this company asked them to write the operating system for their new PC; MS-DOS would soon become an industry standard",IBM
A memorable election year:  duo milia,2000
"Against Bryan's ""Cross of Gold"" oratory, in 1896 he said, ""I am a tariff man standing on a tariff platform""",William McKinley
"(Oprah reads the clue from a chair.)  An aha! moment is grasping something for the first time--I could see it in this former ""Growing Pains"" actress when she realized her drunk driving arrest was a sign she needed to listen to her instincts",Tracey Gold
"Currently, she's the FLOTUS",Michelle Obama
"London, not England / The ghost dog of the Klondike / Here, Buck!  Speak!  Sit!  Stay!",The Call of the Wild
This cell phone company made the radio that relayed the first words from the moon,Motorola
"In this collection of essays, James Madison wrote, ""If men were angels, no government would be necessary""",The Federalist Papers
"(Oprah reads the clue from a chair.)  I'd always kept a journal, but often of complaints, not of gratitude; all of that changed for me with this book by Sarah Ban Breathnach",Simple Abundance
"Debate raged in 2009 as to whether members of Congress had been briefed on ""EIT""s, enhanced this techniques",interrogation
Fiver & Bigwig / Tell me about the rabbits / Non-purple Hazel,Watership Down
A statue of the god Mercury inspired the logo of this tire company,Goodyear
An application to a judge to obtain an order; a lawyer might make one to dismiss or to suppress,a motion
"...who was known affectionately as ""Uncle Miltie""",Berle
Between 1892 & 1924 most immigrants to the U.S. came through facilities on this island,Ellis Island
"An audit of part of a taxpayer's complex records, or a free taste of a drug that doctors give patients",a sample
"Russian-born Sept. 1849, must love dogs, his name rings a bell, died Feb. 27, 1936",Pavlov
"Add a letter to a word meaning ""an assembly of witches"" & you get this word that describes a hoof",cloven
"In federal court, as long as you've at least had a hearing before you skip, you can be tried in this Latin way",in absentia
"...who played Latka on ""Taxi"" & was portrayed by Jim Carrey on the big screen",Andy Kaufman
This island nation is the only one named for a biblical king,Solomon Islands
"An agreement between a company & an outside auditor is called this, like something ending at the altar",engagement
"Born May 15, 1859 in Paris, physics was his main (radio)activity, died April 19, 1906",Pierre Curie
Add a letter to a word for a product of Mount Etna & you get this term describing a very young insect,larva
"This type of witness can give testimony no one else can offer, & may be held by the government as a result",a material witness
"...who hosted the premiere episode of ""Saturday Night Live"" in 1975",George Carlin
Most of this island was destroyed by a volcanic explosion in August 1883,Krakatoa
"Children's Benadryl comes in this form, like marketable securities",liquid
"Jolted to life in Como, Italy Feb. 18, 1745, generated a lot of static, his electricity went out March 5, 1827",Volta
Add a letter to a term for a resident of Haifa or Tel Aviv & you get this surname of a former British prime minister,Disraeli
"From the Latin for ""to bargain"", it's an agreement between opposing counsels, like to the admissibility of evidence",a stipulation
"...who provided the voice of Barry B. Benson in ""Bee Movie""",Jerry Seinfeld
Christopher Columbus discovered what is today the island nation of Dominica on this day of the week in Nov. 1493,Sunday
"Accountants try to do this, keep revenue & related expenses in the same time frame; it's also a singles dot-com",match
"Great Dane born Oct. 7, 1885, built atomic models, died Nov. 18, 1962",(Niels) Bohr
Add a letter to a Judean military governor's surname & you get this low-impact exercise,Pilates
"At ""Law & Order"" arraignments, the scumbag's weasel lawyer tries to get bail, while ""the people seek"" this",remand
"...who's an avid art collector & wrote the play ""Picasso at the Lapin Agile""",Steve Martin
On January 10 this South Atlantic territory celebrates Margaret Thatcher Day,the Falkland Islands
"Some drugs can affect this, the sum of debit entries minus the sum of credit entries in an account",balance
"Born in Siberia in 1834, we obey his periodic law, died in 1907 in St. Petersburg",(Dmitri) Mendeleev
(Jimmy of the Clue Crew shows a map on the monitor.) Add a letter to a country in Asia & you get this former African capital,Lagos
In 1998 these 2 baseball rivals shared top honors as Sports Illustrated's Sportsmen of the Year,Sammy Sosa and Mark McGwire
"As if his Oscar for ""American Beauty"" wasn't enough, he made People Magazine's Best Dressed List in 2000, too",Kevin Spacey
"On January 18, 1871 the German Empire's Wilhelm I received this title which means ""emperor""",Kaiser
"Mr. Butts, Duke, Zonker",Doonesbury
Sir Alexander Fleming took a shot in the dark & discovered this in 1928,Penicillin
"Bugs Bunny often said, ""I knew I shoulda taken that left turn at"" this city",Albuquerque
"At a high school or college graduation, you might hear this popular Elgar composition","""Pomp and Circumstance"""
This lead singer of Hole likes to turn her old T-shirts into sexy halter tops,Courtney Love
"According to these historic prose epics by Icelanders, the Vikings established many settlements in North America",Sagas
"Mammy Yokum, Daisy Mae, Sadie Hawkins",Li'l Abner
The special interest of Nobel Prize laureate Sir Cyril Hinshelwood was how oxygen & hydrogen combine to form this,Water
"A letter from Einstein to FDR is on display at the Bradbury Science Museum in this city, birthplace of the atomic bomb",Los Alamos
An 18th century marquise popularized this hairstyle,Pompadour
"Once style editor for the New York Times Magazine, Carrie Donovan appeared in ads for this chain, spun off from The Gap",Old Navy
In 1867 this dual monarchy was created under the rule of Francis Joseph I; it lasted until the end of World War I,Austria-Hungary
"Odie, Pooky, Jon",Garfield
Sir David Brewster invented the Dioptic system of illumination for these on the seaside,Lighthouses
This city hosts an annual UFO festival during the first week of July,Roswell
This ocean fish can also be known as a butterfish,Pompano
"Lift a cup of ""Coco"" to this designer, whose little black dress of decades past is still fashion forward today",Coco Chanel
In 1806 Napoleon's brother Louis became king of this Low Country which had been known as the Batavian Republic,The Netherlands/Holland
"Among others, Dolly, Jeffy, P.J., seen here",The Family Circus
"In a fly-by-night operation in Africa, Sir David Bruce found that sleeping sickness was spread by this",Tsetse fly
"Built in 1610, the Palace of the Governors in this city is the oldest public building in the U.S.",Santa Fe
He was premier of France from 1962 to 1968,Georges Pompidou
"At the Emmys in 2000, this ""Ally McBeal"" co-star bared almost all in a sexy Donatella Versace gown",Lucy Liu
A major goddess of this first great Cretan civilization was often depicted holding snakes,Minoan
"The King, Sir Rodney, The Spirit",The Wizard of Id
Sir Godfrey Hounsfield helped develop this medical imaging technology introduced in the 1970s,CAT Scan
D.H. Lawrence lived in this artistic city from 1922 to 1925 & his ashes were returned there for burial,Taos
"In 45 B.C. at Munda in Spain, Julius Caesar defeated this man's sons",Pompey the Great
"Before spandex, many women wore full bloomers called rationals while riding these 2-wheelers in the 1890s",Bicycles
"Woodrow Wilson, 1916",Democrat
The jungles of Vietnam in this 1979 Coppola film were actually in the Philippines,Apocalypse Now
"In ""The Adventures of Tom Sawyer"", he was ""The juvenile pariah of the village"", the ""son of the town drunkard""",Huckleberry Finn
"In a nursery rhyme these numbers immediately precede ""lay them straight""","7, 8"
"In 1958 you could have celebrated New Year's ""Yves"" in one of the trapeze dresses he designed for Dior",Yves Saint Laurent
"In 1998 ""The X-Files"" relocated to California from this Canadian city",Vancouver
"""Do you believe in fairies?...if you believe"", do this","Clap your hands (from ""Peter Pan"")"
"In 2000, they were the last 3 days of February","27, 28 & 29"
This jacket with a Spanish name was all the rage when the portrait seen here was painted in 1864,Bolero
"John Adams, 1796",Federalist
"Martin Scorsese used the well-preserved architecture of Troy, New York to film this Edith Wharton novel",The Age of Innocence
"In this novel Charles Dickens wrote that Mr. Micawber was ""a thoroughly good-natured man""","""David Copperfield"""
This stammering Roman emperor launched an invasion against Celtic forces in Britain in 43 A.D.,Claudius
"The 2 home runs hit by Mark McGwire September 27, 1998 were these numbers for that season",69 & 70
In the '60s it was really mod to paint lashes under your eyes in imitation of this superthin supermodel,Twiggy
"Harry Browne, 2000",Libertarian
"This Baja California ""Beach"" town got a 775-foot addition to its scenery when ""Titanic"" was shot nearby",Rosarito Beach
"When these ""last in the dooryard bloom'd"", Walt Whitman ""mourn'd, and yet shall mourn with ever-returning spring""",Lilacs
"In peacetime the Coast Guard is part of this cabinet department, not the Defense Department",Transportation
These 4 Hanoverian Georges ruled England from 1714 to 1830,"I, II, III & IV"
"Fur wasn't considered a no-no when this artist painted his fashionably plump young wife, seen here, in the 1600s",Peter Paul Rubens
"William Henry Harrison, 1840",Whig
Antebellum home Warwickton was the location for this Gere-Foster movie about a postbellum reunion,Sommersby
"It ends, ""Before the night has come, have I lived to see the last warrior of the wise race...""","""The Last of the Mohicans"""
"Originally a hospital for injured soldiers, it's the Paris ""Hotel"" where you'll find Napoleon's bones",Hotel des Invalides
"The atomic numbers of Einsteinium, Fermium & Mendelevium","99, 100 & 101"
"An allusion to ""Arabian Nights"", the title of this show suggests a magic door to knowledge",Sesame Street
"In a New York magazine article, Tom Wolfe gave the '70s this egotistical name","The ""Me"" Decade"
"In the ""Archie"" comics, this is the nickname of Forsythe Pendleton Jones","""Jughead"""
"This Russian's one-orbit flight on April 12, 1961 was his first & only venture into space",Yuri Gagarin
"""T-R-O-U-B-L-E"" was a 1992 album by this country singer whose names also start with ""TR""",Travis Tritt
"Morgan, Belgian, Clydesdale",Horses
Lose out on an opportunity (& a ride) by getting to the dock too late,Miss the boat
This former New York governor was reportedly with a young woman when he died suddenly in 1979,Nelson Rockefeller
Betty's last name is Cooper; this character's is Lodge,Veronica
"This first U.S. space station was launched on May 14, 1973 -- 2 years after the Soviet Union orbited its first",Skylab
"On TV he plays the mayor of ""Spin City""",Barry Bostwick
"Sumatran short-eared, lop, cottontail",Rabbits
"To propose marriage; it shouldn't ""burst"" your intended's hopes",Pop the question
"(Hi, I'm Danny Masterson of ""That '70s Show"")  This American with a swingin' mustache & haircut was a hero of the 1972 Olympics with 7 gold medals",Mark Spitz
Archie lives & attends high school in this town,Riverdale
The 1986 Giotto probe of this was named for the artist who may have painted its 1301 appearance,Halley's Comet
This former junk bond king now chairs a not-for-profit think tank named for him,Michael Milken
"Schipperke, borzoi, bichon frise",Dogs
"Expose wrongdoing, or what a ref does to start play in the game",Blow the whistle
This company that had been making rugged boots since 1863 had a new vogue in the '70s,Frye
"Midge's boyfriend, he suffers from dyslexia",Moose
"On April 14, 1981 this shuttle commanded by John Young was the first manned U.S. spacecraft to land on land",Columbia
"This urbane movie reviewer & author of ""Do You Sleep in the Nude?"" is a native Texan",Rex Reed
"Abyssinian, Burmese, Manx",Cats
It's a good place to have an ace & a bad place to be financially,In the hole
"A man who dashed naked through the Hawaii legislature proclaimed himself this ""of the house""","""Streaker of the House"""
"Archie will turn 60 in this, the 1st year of the 21st century",2001
"This rocket, the most powerful launch vehicle built by the U.S., stood 363 feet high & weighed over 6 million lbs.",Saturn 5
"(Hi, I'm Kevin Garnett)  This 76er known as ""Chocolate Thunder"" was 1 of only 3 players before me to go from high school to the NBA",Darryl Dawkins
"Thresher, nurse, whale",Sharks
"Freed from blame, or a fish after being caught & released",Off the hook
"Robert Southey's prose collection ""The Doctor"" featured this ursine nursery story","""The Story of the Three Bears"""
"""The Trapp Family Singers""",The Sound of Music
"In ""Psycho"" Anthony Perkins says, ""A boy's best friend is"" this person",his mother
The name of this Pacific island republic is 4 letters long & 3 of them are dotted,Fiji
"The Beatles we are all familiar with were John, Paul, George & the man born with this name",Richard Starkey (Ringo Starr)
In 1993 Croatian forces destroyed a 400-year-old bridge in this country's city of Mostar,Bosnia
"John Dryden also wrote plays; his ""All for Love"" was based on this Roman tale by Shakespeare",Antony and Cleopatra
"""Pygmalion""",My Fair Lady
"In the King James Version of John 3:16, ""God so loved the world, that he gave"" this",His only begotten son
"These 3 Baltic republics were admitted to the U.N. on the same day, September 17, 1991","Estonia, Latvia & Lithuania"
"Elected to the House from Missouri's 3rd District, he represents his hometown of St. Louis",Richard Gephardt
"Unlike many London sites, this bridge seen here is only about a century old:",Tower Bridge
"He wrote that ""Nothing can bring back the hour of splendour in the grass, of glory in the flower""",William Wordsworth
"""The Once and Future King""",Camelot
"Robin Morgan made ""Bartlett's"" with her 1970 book title this ""is Powerful""",Sisterhood
In 1997 Christmas was declared an official holiday in this Caribbean republic,Cuba
"During his fourth Antarctic expedition, 1946-47, he flew over the South Pole a second time",Admiral Richard E. Byrd
The Astoria Bridge in Washington & Oregon is one of this type that sounds like it suffers from a hernia,truss
"""Berlin Stories"" & ""I am a Camera""",Cabaret
"In an old saying, this Roman person ""must be above suspicion""",Caesar's wife
The heart of what was Phoenicia is in this republic between Israel & Syria,Lebanon
"He's been dubbed ""The King of Angst"":",Richard Lewis
"A rail bridge across this firth at Queensferry, Scotland has 2 1700-foot spans",the Firth of Forth
"""Green Grow the Lilacs""",Oklahoma!
"An 18th century anti-slavery medal bore the legend ""Am I not a man and"" one of these",a brother
"In 1970 this South American country freely elected a Marxist-Leninist leader, a first for a non-Communist country",Chile (Salvador Allende)
"In one prison he wrote ""To Lucasta, going to the wars""; in another prison he wrote ""To Althea""",Richard Lovelace
"The Confederation Bridge, opened in 1997, is the first highway link to this Canadian island province",Prince Edward Island
"""You Can Leave Your Hat On"" & ""The Stripper"" are on the soundtrack of this 1997 Oscar-nominated movie",The Full Monty
This man for whom a large city is named became governor of Tennessee in 1827 & governor of Texas in 1859,Sam Houston
"Vitagraph's 1909 ""Life of"" this Biblical hero included a $10,000 scene of the parting of the Red Sea",Moses
"""Police Arrest"" this egg boy ""After Drunken 'Jackass' Copycat Falling-Off-Wall Stunt!""",Humpty Dumpty
"It's the color some French undie sellers call ""le shocking""",pink
"In the 11th century, William the Conqueror ordered the construction of this fortress on the Thames",the Tower of London
"The Dodge Caravan & the Plymouth Voyager, for example",minivan
"After winning the first International Tchaikovsky Competition in 1958, he got his own piano competition",Van Cliburn
"Before he was Patton, this man played Abraham in 1966's ""The Bible""",George C. Scott
"""Arachnid Infestation Drives"" this young miss ""Away From Curds & Whey Eatery!""",Miss Muffet
"Yeats wrote, ""When you are old and"" this color ""and full of sleep and nodding by the fire...""",gray
